Month,Ledger_Account_Number,Ledger_Account_Name,Beginning_Balance,Debit_Amount,Credit_Amount,Ending_Balance,eTax_Category
2021-09,10E200130,賞与,4367666,1173334,0,5541000,販売費及び一般管理費
2021-09,10E200140,福利厚生費,2272082,248789,0,2520871,販売費及び一般管理費
2021-09,10E200150,交際費,1712244,235789,0,1948033,販売費及び一般管理費
2021-09,10E200180,通信費,5774811,1015535,0,6790346,販売費及び一般管理費
2021-09,10E200200,消耗品費,1430452,601956,300978,1731430,販売費及び一般管理費
2021-09,10E200210,租税公課,175000,2000,0,177000,販売費及び一般管理費
2021-09,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2021-09,10E200240,保険料,1594100,318820,0,1912920,販売費及び一般管理費
2021-09,10E200370,給料及び手当,27007986,4815545,0,31823531,販売費及び一般管理費
2021-09,10E200520,雑給,1801897,356030,0,2157927,販売費及び一般管理費
2021-09,10E200540,法定福利費,4153198,716516,0,4869714,販売費及び一般管理費
2021-09,10E200600,支払報酬,698550,139710,0,838260,販売費及び一般管理費
2021-09,10E200690,支払手数料,59478,12284,0,71762,販売費及び一般管理費
2021-09,10E200720,地代家賃,17215000,3449000,0,20664000,販売費及び一般管理費
2021-09,10E200730,借地借家料,1469250,0,0,1469250,販売費及び一般管理費
2021-09,10E200870,運賃,18145617,3528951,0,21674568,販売費及び一般管理費
2021-09,10E201000,修繕維持費,230100,17850,0,247950,販売費及び一般管理費
2021-09,10E201040,水道光熱費,2921631,573535,0,3495166,販売費及び一般管理費
2021-09,10E201110,事務用消耗品費,676203,115601,0,791804,販売費及び一般管理費
2021-09,10E201120,車両費,2903817,720273,0,3624090,販売費及び一般管理費
2021-09,10E201130,会議費,155454,24995,0,180449,販売費及び一般管理費
2021-09,10E201140,諸会費,580000,116000,0,696000,販売費及び一般管理費
2021-09,10E201160,図書費,124910,24982,0,149892,販売費及び一般管理費
2021-09,10E201230,旅費及び交通費,5101351,1001776,0,6103127,販売費及び一般管理費
2021-09,10E201270,雑費,2403231,477400,0,2880631,販売費及び一般管理費
2021-09,10E300020,支払利息,690434,32675,0,723109,営業外費用
2021-09,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2021-10,10A100020,普通預金,73173653,107853373,93098970,87928056,流動資産
2021-10,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2021-10,10A100060,受取手形,77166773,31600586,46905207,61862152,流動資産
2021-10,10A100090,売掛金,59925783,61564282,59925783,61564282,流動資産
2021-10,10A100200,電子記録債権,40000,0,0,40000,流動資産
2021-10,10A100230,有価証券,1271350,0,0,1271350,流動資産
2021-10,10A100280,商品,63013226,0,0,63013226,流動資産
2021-10,10A100610,短期貸付金,240000,0,40000,200000,流動資産
2021-10,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2021-10,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2021-10,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2021-10,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2021-10,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2021-10,10A230570,保険積立金,2278000,125000,0,2403000,投資その他の資産
2021-10,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2021-10,10B100030,支払手形,34266239,10880762,11472073,34857550,流動負債
2021-10,10B100040,買掛金,48635338,37483187,38995768,50147919,流動負債
2021-10,10B100320,賞与引当金,3520000,0,1173334,4693334,流動負債
2021-10,10B100630,未払金,6788142,6788142,7681594,7681594,流動負債
2021-10,10B100640,未払法人税等,0,0,0,0,流動負債
2021-10,10B100660,未払消費税等,0,0,0,0,流動負債
2021-10,10B100670,未払事業税等,0,0,0,0,流動負債
2021-10,10B100690,預り金,5311065,1395878,1945054,5860241,流動負債
2021-10,10B100790,短期借入金,3921000,653500,0,3267500,流動負債
2021-10,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2021-10,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2021-10,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2021-10,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2021-10,10C110010,資本金,10000000,0,0,10000000,資本金
2021-10,10C120020,資本準備金,0,0,0,0,資本剰余金
2021-10,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2021-10,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2021-10,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2021-10,10D100100,総売上高,370417795,0,61564282,431982077,売上高
2021-10,10D100110,売上値引及び戻り高,1267444,0,0,1267444,売上高
2021-10,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2021-10,10E100120,仕入値引及び戻し高,733583,0,0,733583,売上原価
2021-10,10E100130,当期商品仕入高,223274920,38995768,0,262270688,売上原価
2021-10,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2021-10,10E200020,販売手数料,12776067,2227000,0,15003067,販売費及び一般管理費
2021-10,10E200050,広告宣伝費,1029700,191500,0,1221200,販売費及び一般管理費
2021-10,10E200090,役員報酬,10320000,1720000,0,12040000,販売費及び一般管理費
2021-10,10E200130,賞与,5541000,1173334,0,6714334,販売費及び一般管理費
2021-10,10E200140,福利厚生費,2520871,680660,0,3201531,販売費及び一般管理費
2021-10,10E200150,交際費,1948033,227874,0,2175907,販売費及び一般管理費
2021-10,10E200180,通信費,6790346,994350,0,7784696,販売費及び一般管理費
2021-10,10E200200,消耗品費,1731430,490924,245462,1976892,販売費及び一般管理費
2021-10,10E200210,租税公課,177000,10000,0,187000,販売費及び一般管理費
2021-10,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2021-10,10E200240,保険料,1912920,318820,0,2231740,販売費及び一般管理費
2021-10,10E200370,給料及び手当,31823531,5230473,0,37054004,販売費及び一般管理費
2021-10,10E200520,雑給,2157927,511380,0,2669307,販売費及び一般管理費
2021-10,10E200540,法定福利費,4869714,721981,0,5591695,販売費及び一般管理費
2021-10,10E200600,支払報酬,838260,139710,0,977970,販売費及び一般管理費
2021-10,10E200690,支払手数料,71762,12021,0,83783,販売費及び一般管理費
2021-10,10E200720,地代家賃,20664000,3449000,0,24113000,販売費及び一般管理費
2021-10,10E200730,借地借家料,1469250,587700,0,2056950,販売費及び一般管理費
2021-10,10E200870,運賃,21674568,3809965,0,25484533,販売費及び一般管理費
2021-10,10E201000,修繕維持費,247950,35850,0,283800,販売費及び一般管理費
2021-10,10E201040,水道光熱費,3495166,570843,0,4066009,販売費及び一般管理費
2021-10,10E201110,事務用消耗品費,791804,107382,0,899186,販売費及び一般管理費
2021-10,10E201120,車両費,3624090,641028,0,4265118,販売費及び一般管理費
2021-10,10E201130,会議費,180449,24995,0,205444,販売費及び一般管理費
2021-10,10E201140,諸会費,696000,116000,0,812000,販売費及び一般管理費
2021-10,10E201160,図書費,149892,24982,0,174874,販売費及び一般管理費
2021-10,10E201230,旅費及び交通費,6103127,1059415,0,7162542,販売費及び一般管理費
2021-10,10E201270,雑費,2880631,474957,0,3355588,販売費及び一般管理費
2021-10,10E300020,支払利息,723109,154905,0,878014,営業外費用
2021-10,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2021-11,10A100020,普通預金,87928056,85770287,98162563,75535780,流動資産
2021-11,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2021-11,10A100060,受取手形,61862152,32111802,22359822,71614132,流動資産
2021-11,10A100090,売掛金,61564282,70833354,61564282,70833354,流動資産
2021-11,10A100200,電子記録債権,40000,0,0,40000,流動資産
2021-11,10A100230,有価証券,1271350,0,0,1271350,流動資産
2021-11,10A100280,商品,63013226,0,0,63013226,流動資産
2021-11,10A100610,短期貸付金,200000,600000,40000,760000,流動資産
2021-11,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2021-11,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2021-11,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2021-11,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2021-11,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2021-11,10A230570,保険積立金,2403000,125000,0,2528000,投資その他の資産
2021-11,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2021-11,10B100030,支払手形,34857550,11730438,11811963,34939075,流動負債
2021-11,10B100040,買掛金,50147919,38562088,46735138,58320969,流動負債
2021-11,10B100320,賞与引当金,4693334,0,1173332,5866666,流動負債
2021-11,10B100630,未払金,7681594,7681594,7644630,7644630,流動負債
2021-11,10B100640,未払法人税等,0,0,0,0,流動負債
2021-11,10B100660,未払消費税等,0,0,0,0,流動負債
2021-11,10B100670,未払事業税等,0,0,0,0,流動負債
2021-11,10B100690,預り金,5860241,2214708,1954908,5600441,流動負債
2021-11,10B100790,短期借入金,3267500,653500,0,2614000,流動負債
2021-11,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2021-11,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2021-11,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2021-11,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2021-11,10C110010,資本金,10000000,0,0,10000000,資本金
2021-11,10C120020,資本準備金,0,0,0,0,資本剰余金
2021-11,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2021-11,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2021-11,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2021-11,10D100100,総売上高,431982077,0,70833354,502815431,売上高
2021-11,10D100110,売上値引及び戻り高,1267444,0,0,1267444,売上高
2021-11,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2021-11,10E100120,仕入値引及び戻し高,733583,0,0,733583,売上原価
2021-11,10E100130,当期商品仕入高,262270688,46735138,0,309005826,売上原価
2021-11,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2021-11,10E200020,販売手数料,15003067,1841200,0,16844267,販売費及び一般管理費
2021-11,10E200050,広告宣伝費,1221200,191500,0,1412700,販売費及び一般管理費
2021-11,10E200090,役員報酬,12040000,1720000,0,13760000,販売費及び一般管理費
2021-11,10E200130,賞与,6714334,1173332,0,7887666,販売費及び一般管理費
2021-11,10E200140,福利厚生費,3201531,251143,0,3452674,販売費及び一般管理費
2021-11,10E200150,交際費,2175907,339667,0,2515574,販売費及び一般管理費
2021-11,10E200180,通信費,7784696,993706,0,8778402,販売費及び一般管理費
2021-11,10E200200,消耗品費,1976892,467964,233982,2210874,販売費及び一般管理費
2021-11,10E200210,租税公課,187000,0,0,187000,販売費及び一般管理費
2021-11,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2021-11,10E200240,保険料,2231740,318820,0,2550560,販売費及び一般管理費
2021-11,10E200370,給料及び手当,37054004,5195344,0,42249348,販売費及び一般管理費
2021-11,10E200520,雑給,2669307,697190,0,3366497,販売費及び一般管理費
2021-11,10E200540,法定福利費,5591695,653956,0,6245651,販売費及び一般管理費
2021-11,10E200600,支払報酬,977970,139710,0,1117680,販売費及び一般管理費
2021-11,10E200690,支払手数料,83783,12126,0,95909,販売費及び一般管理費
2021-11,10E200720,地代家賃,24113000,3449000,0,27562000,販売費及び一般管理費
2021-11,10E200730,借地借家料,2056950,293850,0,2350800,販売費及び一般管理費
2021-11,10E200870,運賃,25484533,4570408,0,30054941,販売費及び一般管理費
2021-11,10E201000,修繕維持費,283800,17850,0,301650,販売費及び一般管理費
2021-11,10E201040,水道光熱費,4066009,609480,0,4675489,販売費及び一般管理費
2021-11,10E201110,事務用消耗品費,899186,111684,0,1010870,販売費及び一般管理費
2021-11,10E201120,車両費,4265118,701800,0,4966918,販売費及び一般管理費
2021-11,10E201130,会議費,205444,24995,0,230439,販売費及び一般管理費
2021-11,10E201140,諸会費,812000,116000,0,928000,販売費及び一般管理費
2021-11,10E201160,図書費,174874,24982,0,199856,販売費及び一般管理費
2021-11,10E201230,旅費及び交通費,7162542,1004428,0,8166970,販売費及び一般管理費
2021-11,10E201270,雑費,3355588,482901,0,3838489,販売費及び一般管理費
2021-11,10E300020,支払利息,878014,93029,0,971043,営業外費用
2021-11,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2021-12,10A100020,普通預金,75535780,106298256,112979485,68854551,流動資産
2021-12,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2021-12,10A100060,受取手形,71614132,33887299,30394869,75106562,流動資産
2021-12,10A100090,売掛金,70833354,126101792,70833354,126101792,流動資産
2021-12,10A100200,電子記録債権,40000,0,0,40000,流動資産
2021-12,10A100230,有価証券,1271350,0,0,1271350,流動資産
2021-12,10A100280,商品,63013226,0,0,63013226,流動資産
2021-12,10A100610,短期貸付金,760000,0,90000,670000,流動資産
2021-12,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2021-12,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2021-12,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2021-12,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2021-12,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2021-12,10A230570,保険積立金,2528000,125000,0,2653000,投資その他の資産
2021-12,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2021-12,10B100030,支払手形,34939075,11432405,13917656,37424326,流動負債
2021-12,10B100040,買掛金,58320969,44783337,66146929,79684561,流動負債
2021-12,10B100320,賞与引当金,5866666,7040000,1173334,0,流動負債
2021-12,10B100630,未払金,7644630,7644630,12199043,12199043,流動負債
2021-12,10B100640,未払法人税等,0,0,0,0,流動負債
2021-12,10B100660,未払消費税等,0,0,0,0,流動負債
2021-12,10B100670,未払事業税等,0,0,0,0,流動負債
2021-12,10B100690,預り金,5600441,2221208,2985045,6364278,流動負債
2021-12,10B100790,短期借入金,2614000,653500,0,1960500,流動負債
2021-12,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2021-12,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2021-12,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2021-12,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2021-12,10C110010,資本金,10000000,0,0,10000000,資本金
2021-12,10C120020,資本準備金,0,0,0,0,資本剰余金
2021-12,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2021-12,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2021-12,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2021-12,10D100100,総売上高,502815431,0,126101792,628917223,売上高
2021-12,10D100110,売上値引及び戻り高,1267444,0,0,1267444,売上高
2021-12,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2021-12,10E100120,仕入値引及び戻し高,733583,0,0,733583,売上原価
2021-12,10E100130,当期商品仕入高,309005826,66146929,0,375152755,売上原価
2021-12,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2021-12,10E200020,販売手数料,16844267,3156000,0,20000267,販売費及び一般管理費
2021-12,10E200050,広告宣伝費,1412700,191500,0,1604200,販売費及び一般管理費
2021-12,10E200090,役員報酬,13760000,1720000,0,15480000,販売費及び一般管理費
2021-12,10E200130,賞与,7887666,1173334,0,9061000,販売費及び一般管理費
2021-12,10E200140,福利厚生費,3452674,847793,0,4300467,販売費及び一般管理費
2021-12,10E200150,交際費,2515574,735269,0,3250843,販売費及び一般管理費
2021-12,10E200180,通信費,8778402,1151250,0,9929652,販売費及び一般管理費
2021-12,10E200200,消耗品費,2210874,457802,228901,2439775,販売費及び一般管理費
2021-12,10E200210,租税公課,187000,52000,0,239000,販売費及び一般管理費
2021-12,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2021-12,10E200240,保険料,2550560,318820,0,2869380,販売費及び一般管理費
2021-12,10E200370,給料及び手当,42249348,4809624,0,47058972,販売費及び一般管理費
2021-12,10E200520,雑給,3366497,423840,0,3790337,販売費及び一般管理費
2021-12,10E200540,法定福利費,6245651,763311,0,7008962,販売費及び一般管理費
2021-12,10E200600,支払報酬,1117680,139710,0,1257390,販売費及び一般管理費
2021-12,10E200690,支払手数料,95909,12021,0,107930,販売費及び一般管理費
2021-12,10E200720,地代家賃,27562000,3449000,0,31011000,販売費及び一般管理費
2021-12,10E200730,借地借家料,2350800,0,0,2350800,販売費及び一般管理費
2021-12,10E200870,運賃,30054941,7311266,0,37366207,販売費及び一般管理費
2021-12,10E201000,修繕維持費,301650,0,0,301650,販売費及び一般管理費
2021-12,10E201040,水道光熱費,4675489,738448,0,5413937,販売費及び一般管理費
2021-12,10E201110,事務用消耗品費,1010870,136561,0,1147431,販売費及び一般管理費
2021-12,10E201120,車両費,4966918,650134,0,5617052,販売費及び一般管理費
2021-12,10E201130,会議費,230439,24995,0,255434,販売費及び一般管理費
2021-12,10E201140,諸会費,928000,116000,0,1044000,販売費及び一般管理費
2021-12,10E201160,図書費,199856,24982,0,224838,販売費及び一般管理費
2021-12,10E201230,旅費及び交通費,8166970,1729153,0,9896123,販売費及び一般管理費
2021-12,10E201270,雑費,3838489,504197,0,4342686,販売費及び一般管理費
2021-12,10E300020,支払利息,971043,79042,0,1050085,営業外費用
2021-12,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2022-01,10A100020,普通預金,68854551,133157380,108648648,93363283,流動資産
2022-01,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2022-01,10A100060,受取手形,75106562,57018235,32841021,99283776,流動資産
2022-01,10A100090,売掛金,126101792,91476616,126101792,91476616,流動資産
2022-01,10A100200,電子記録債権,40000,0,0,40000,流動資産
2022-01,10A100230,有価証券,1271350,0,0,1271350,流動資産
2022-01,10A100280,商品,63013226,0,0,63013226,流動資産
2022-01,10A100610,短期貸付金,670000,0,90000,580000,流動資産
2022-01,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2022-01,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2022-01,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2022-01,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2022-01,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2022-01,10A230570,保険積立金,2653000,125000,0,2778000,投資その他の資産
2022-01,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2022-01,10B100030,支払手形,37424326,11210865,23375631,49589092,流動負債
2022-01,10B100040,買掛金,79684561,59337763,54296895,74643693,流動負債
2022-01,10B100320,賞与引当金,0,0,673667,673667,流動負債
2022-01,10B100630,未払金,12199043,12199043,10119977,10119977,流動負債
2022-01,10B100640,未払法人税等,0,0,0,0,流動負債
2022-01,10B100660,未払消費税等,0,0,0,0,流動負債
2022-01,10B100670,未払事業税等,0,0,0,0,流動負債
2022-01,10B100690,預り金,6364278,2466437,1901781,5799622,流動負債
2022-01,10B100790,短期借入金,1960500,653500,0,1307000,流動負債
2022-01,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2022-01,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2022-01,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2022-01,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2022-01,10C110010,資本金,10000000,0,0,10000000,資本金
2022-01,10C120020,資本準備金,0,0,0,0,資本剰余金
2022-01,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2022-01,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2022-01,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2022-01,10D100100,総売上高,628917223,0,91476616,720393839,売上高
2022-01,10D100110,売上値引及び戻り高,1267444,0,0,1267444,売上高
2022-01,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2022-01,10E100120,仕入値引及び戻し高,733583,0,0,733583,売上原価
2022-01,10E100130,当期商品仕入高,375152755,54296895,0,429449650,売上原価
2022-01,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2022-01,10E200020,販売手数料,20000267,2509900,0,22510167,販売費及び一般管理費
2022-01,10E200050,広告宣伝費,1604200,191500,0,1795700,販売費及び一般管理費
2022-01,10E200090,役員報酬,15480000,1720000,0,17200000,販売費及び一般管理費
2022-01,10E200130,賞与,9061000,673667,0,9734667,販売費及び一般管理費
2022-01,10E200140,福利厚生費,4300467,220092,0,4520559,販売費及び一般管理費
2022-01,10E200150,交際費,3250843,391213,0,3642056,販売費及び一般管理費
2022-01,10E200180,通信費,9929652,1114572,0,11044224,販売費及び一般管理費
2022-01,10E200200,消耗品費,2439775,551936,275968,2715743,販売費及び一般管理費
2022-01,10E200210,租税公課,239000,4000,0,243000,販売費及び一般管理費
2022-01,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2022-01,10E200240,保険料,2869380,318820,0,3188200,販売費及び一般管理費
2022-01,10E200370,給料及び手当,47058972,4813853,0,51872825,販売費及び一般管理費
2022-01,10E200520,雑給,3790337,313425,0,4103762,販売費及び一般管理費
2022-01,10E200540,法定福利費,7008962,1591504,0,8600466,販売費及び一般管理費
2022-01,10E200600,支払報酬,1257390,139710,0,1397100,販売費及び一般管理費
2022-01,10E200690,支払手数料,107930,12021,0,119951,販売費及び一般管理費
2022-01,10E200720,地代家賃,31011000,3449000,0,34460000,販売費及び一般管理費
2022-01,10E200730,借地借家料,2350800,587700,0,2938500,販売費及び一般管理費
2022-01,10E200870,運賃,37366207,6260649,0,43626856,販売費及び一般管理費
2022-01,10E201000,修繕維持費,301650,0,0,301650,販売費及び一般管理費
2022-01,10E201040,水道光熱費,5413937,560492,0,5974429,販売費及び一般管理費
2022-01,10E201110,事務用消耗品費,1147431,119083,0,1266514,販売費及び一般管理費
2022-01,10E201120,車両費,5617052,631347,0,6248399,販売費及び一般管理費
2022-01,10E201130,会議費,255434,24995,0,280429,販売費及び一般管理費
2022-01,10E201140,諸会費,1044000,116000,0,1160000,販売費及び一般管理費
2022-01,10E201160,図書費,224838,24982,0,249820,販売費及び一般管理費
2022-01,10E201230,旅費及び交通費,9896123,959678,0,10855801,販売費及び一般管理費
2022-01,10E201270,雑費,4342686,473790,0,4816476,販売費及び一般管理費
2022-01,10E300020,支払利息,1050085,86333,0,1136418,営業外費用
2022-01,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2022-02,10A100020,普通預金,93363283,99504821,87143962,105724142,流動資産
2022-02,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2022-02,10A100060,受取手形,99283776,37982465,25011401,112254840,流動資産
2022-02,10A100090,売掛金,91476616,57755820,91476616,57755820,流動資産
2022-02,10A100200,電子記録債権,40000,0,0,40000,流動資産
2022-02,10A100230,有価証券,1271350,0,0,1271350,流動資産
2022-02,10A100280,商品,63013226,0,0,63013226,流動資産
2022-02,10A100610,短期貸付金,580000,0,90000,490000,流動資産
2022-02,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2022-02,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2022-02,10A210130,構築物,3280000,0,0,3280000,有形固定資産
2022-02,10A210410,工具、器具及び備品,4779810,0,0,4779810,有形固定資産
2022-02,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2022-02,10A230570,保険積立金,2778000,125000,0,2903000,投資その他の資産
2022-02,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2022-02,10B100030,支払手形,49589092,11951863,30361358,67998587,流動負債
2022-02,10B100040,買掛金,74643693,58857401,36698676,52484968,流動負債
2022-02,10B100320,賞与引当金,673667,0,673666,1347333,流動負債
2022-02,10B100630,未払金,10119977,10119977,6887180,6887180,流動負債
2022-02,10B100640,未払法人税等,0,0,0,0,流動負債
2022-02,10B100660,未払消費税等,0,0,0,0,流動負債
2022-02,10B100670,未払事業税等,0,0,0,0,流動負債
2022-02,10B100690,預り金,5799622,1424959,1929498,6304161,流動負債
2022-02,10B100790,短期借入金,1307000,653500,0,653500,流動負債
2022-02,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2022-02,10B200080,長期借入金,37343150,0,0,37343150,固定負債
2022-02,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2022-02,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2022-02,10C110010,資本金,10000000,0,0,10000000,資本金
2022-02,10C120020,資本準備金,0,0,0,0,資本剰余金
2022-02,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2022-02,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2022-02,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2022-02,10D100100,総売上高,720393839,0,57755820,778149659,売上高
2022-02,10D100110,売上値引及び戻り高,1267444,0,0,1267444,売上高
2022-02,10E100100,商品期首たな卸高,0,0,0,0,売上原価
2022-02,10E100120,仕入値引及び戻し高,733583,0,0,733583,売上原価
2022-02,10E100130,当期商品仕入高,429449650,36698676,0,466148326,売上原価
2022-02,10E100140,商品期末たな卸高,0,0,0,0,売上原価
2022-02,10E200020,販売手数料,22510167,1548100,0,24058267,販売費及び一般管理費
2022-02,10E200050,広告宣伝費,1795700,191500,0,1987200,販売費及び一般管理費
2022-02,10E200090,役員報酬,17200000,1720000,0,18920000,販売費及び一般管理費
2022-02,10E200130,賞与,9734667,673666,0,10408333,販売費及び一般管理費
2022-02,10E200140,福利厚生費,4520559,626457,0,5147016,販売費及び一般管理費
2022-02,10E200150,交際費,3642056,351170,0,3993226,販売費及び一般管理費
2022-02,10E200180,通信費,11044224,1043223,0,12087447,販売費及び一般管理費
2022-02,10E200200,消耗品費,2715743,608814,304407,3020150,販売費及び一般管理費
2022-02,10E200210,租税公課,243000,0,0,243000,販売費及び一般管理費
2022-02,10E200220,減価償却費,0,0,0,0,販売費及び一般管理費
2022-02,10E200240,保険料,3188200,318820,0,3507020,販売費及び一般管理費
2022-02,10E200370,給料及び手当,51872825,5186684,0,57059509,販売費及び一般管理費
2022-02,10E200520,雑給,4103762,210240,0,4314002,販売費及び一般管理費
2022-02,10E200540,法定福利費,8600466,754033,0,9354499,販売費及び一般管理費
2022-02,10E200600,支払報酬,1397100,139710,0,1536810,販売費及び一般管理費
2022-02,10E200690,支払手数料,119951,12021,0,131972,販売費及び一般管理費
2022-02,10E200720,地代家賃,34460000,3449000,0,37909000,販売費及び一般管理費
2022-02,10E200730,借地借家料,2938500,293850,0,3232350,販売費及び一般管理費
2022-02,10E200870,運賃,43626856,3540383,0,47167239,販売費及び一般管理費
2022-02,10E201000,修繕維持費,301650,17850,0,319500,販売費及び一般管理費
2022-02,10E201040,水道光熱費,5974429,402972,0,6377401,販売費及び一般管理費
2022-02,10E201110,事務用消耗品費,1266514,110000,0,1376514,販売費及び一般管理費
2022-02,10E201120,車両費,6248399,599608,0,6848007,販売費及び一般管理費
2022-02,10E201130,会議費,280429,24995,0,305424,販売費及び一般管理費
2022-02,10E201140,諸会費,1160000,116000,0,1276000,販売費及び一般管理費
2022-02,10E201160,図書費,249820,24982,0,274802,販売費及び一般管理費
2022-02,10E201230,旅費及び交通費,10855801,804634,0,11660435,販売費及び一般管理費
2022-02,10E201270,雑費,4816476,456715,0,5273191,販売費及び一般管理費
2022-02,10E300020,支払利息,1136418,32675,0,1169093,営業外費用
2022-02,10F100070,法人税、住民税及び事業税,0,0,0,0,その他
2022-03,10A100020,普通預金,105724142,139572139,142660140,102636141,流動資産
2022-03,10A100040,貸倒引当金,1758018,0,0,1758018,流動資産
2022-03,10A100060,受取手形,112254840,26868742,46695314,92428268,流動資産
2022-03,10A100090,売掛金,57755820,74446280,57755820,74446280,流動資産
2022-03,10A100200,電子記録債権,40000,0,0,40000,流動資産
2022-03,10A100230,有価証券,1271350,0,0,1271350,流動資産
2022-03,10A100280,商品,63013226,63025546,63013226,63025546,流動資産
2022-03,10A100610,短期貸付金,490000,0,90000,400000,流動資産
2022-03,10A100800,差入保証金,1200000,0,0,1200000,流動資産
2022-03,10A100850,仮払消費税等,2762581,0,0,2762581,流動資産
2022-03,10A210130,構築物,3280000,0,164000,3116000,有形固定資産
