Document_ID,Document_Number,Document_Type,Partner_Type,Partner_Code,Document_Month,Transaction_ID,Line_ID,Line_Number,Item_Code,Item_Description,Quantity,Unit,Unit_Price,Net_Amount,Tax_Category,Tax_Rate,Tax_Amount,Gross_Amount,Tax_Rounding,Amount_Basis
DOC-20210531-0014,,売上請求書,C,14,2021-05,454,2,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,225582,205075,売上10%,10,20507,225582,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0025,,売上請求書,C,14,2021-05,455,7,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,1134029,1030936,売上10%,10,103093,1134029,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0025,,売上請求書,C,14,2021-05,455,7,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,684328,622117,売上10%,10,62211,684328,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0025,,売上請求書,C,14,2021-05,455,7,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,391045,355495,売上10%,10,35550,391045,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0028,,売上請求書,C,14,2021-05,456,2,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,463873,421703,売上10%,10,42170,463873,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0028,,売上請求書,C,14,2021-05,456,2,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,295919,269017,売上10%,10,26902,295919,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0028,,売上請求書,C,14,2021-05,456,2,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,231936,210851,売上10%,10,21085,231936,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0015,,売上請求書,C,19,2021-05,454,3,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,481387,437625,売上10%,10,43762,481387,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0015,,売上請求書,C,19,2021-05,454,3,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,298792,271629,売上10%,10,27163,298792,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0015,,売上請求書,C,19,2021-05,454,3,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,232393,211266,売上10%,10,21127,232393,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0021,,売上請求書,C,20,2021-05,455,3,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,444739,404309,売上10%,10,40430,444739,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0021,,売上請求書,C,20,2021-05,455,3,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,257948,234498,売上10%,10,23450,257948,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0021,,売上請求書,C,20,2021-05,455,3,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,169001,153637,売上10%,10,15364,169001,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0018,,売上請求書,C,21,2021-05,454,6,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,395147,359225,売上10%,10,35922,395147,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0018,,売上請求書,C,21,2021-05,454,6,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,237089,215536,売上10%,10,21553,237089,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0018,,売上請求書,C,21,2021-05,454,6,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,118544,107767,売上10%,10,10777,118544,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0029,,売上請求書,C,22,2021-05,456,3,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,679272,617520,売上10%,10,61752,679272,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0029,,売上請求書,C,22,2021-05,456,3,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,415110,377373,売上10%,10,37737,415110,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0029,,売上請求書,C,22,2021-05,456,3,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,201266,182969,売上10%,10,18297,201266,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0022,,売上請求書,C,23,2021-05,455,4,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,400146,363769,売上10%,10,36377,400146,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0022,,売上請求書,C,23,2021-05,455,4,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,305994,278177,売上10%,10,27817,305994,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0022,,売上請求書,C,23,2021-05,455,4,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,203996,185451,売上10%,10,18545,203996,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0010,,売上請求書,C,24,2021-05,453,7,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,378786,344351,売上10%,10,34435,378786,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0010,,売上請求書,C,24,2021-05,453,7,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,230566,209606,売上10%,10,20960,230566,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0010,,売上請求書,C,24,2021-05,453,7,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,120772,109793,売上10%,10,10979,120772,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0003,,売上請求書,C,25,2021-05,452,3,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,2110712,1918829,売上10%,10,191883,2110712,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0003,,売上請求書,C,25,2021-05,452,3,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,1112402,1011275,売上10%,10,101127,1112402,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0003,,売上請求書,C,25,2021-05,452,3,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,741602,674184,売上10%,10,67418,741602,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0011,,売上請求書,C,26,2021-05,453,8,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,597516,543197,売上10%,10,54319,597516,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0011,,売上請求書,C,26,2021-05,453,8,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,366896,333542,売上10%,10,33354,366896,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0011,,売上請求書,C,26,2021-05,453,8,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,199172,181065,売上10%,10,18107,199172,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0016,,売上請求書,C,27,2021-05,454,4,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,408104,371004,売上10%,10,37100,408104,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0016,,売上請求書,C,27,2021-05,454,4,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,200342,182129,売上10%,10,18213,200342,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0016,,売上請求書,C,27,2021-05,454,4,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,155822,141657,売上10%,10,14165,155822,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0023,,売上請求書,C,28,2021-05,455,5,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,3668252,3334775,売上10%,10,333477,3668252,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0023,,売上請求書,C,28,2021-05,455,5,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,1889705,1717914,売上10%,10,171791,1889705,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0023,,売上請求書,C,28,2021-05,455,5,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,1167171,1061064,売上10%,10,106107,1167171,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0030,,売上請求書,C,29,2021-05,456,4,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,433657,394234,売上10%,10,39423,433657,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0030,,売上請求書,C,29,2021-05,456,4,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,291733,265212,売上10%,10,26521,291733,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0030,,売上請求書,C,29,2021-05,456,4,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,118270,107518,売上10%,10,10752,118270,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0004,,売上請求書,C,30,2021-05,453,1,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,705326,641205,売上10%,10,64121,705326,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0004,,売上請求書,C,30,2021-05,453,1,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,463199,421090,売上10%,10,42109,463199,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0004,,売上請求書,C,30,2021-05,453,1,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,210545,191405,売上10%,10,19140,210545,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0034,,仕入請求書,S,1,2021-05,464,2,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,3593816,3267106,仕入10%,10,326710,3593816,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0034,,仕入請求書,S,1,2021-05,464,2,2,AP-DEMO-02,包装資材（デモ明細）,1,式,1497423,1361294,仕入10%,10,136129,1497423,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0034,,仕入請求書,S,1,2021-05,464,2,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,1048196,952905,仕入10%,10,95291,1048196,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0032,,仕入請求書,S,2,2021-05,463,2,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,75263,68421,仕入10%,10,6842,75263,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0032,,仕入請求書,S,2,2021-05,463,2,2,AP-DEMO-02,包装資材（デモ明細）,1,式,37632,34211,仕入10%,10,3421,37632,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0032,,仕入請求書,S,2,2021-05,463,2,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,22579,20527,仕入10%,10,2052,22579,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0037,,仕入請求書,S,2,2021-05,464,6,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,358166,325606,仕入10%,10,32560,358166,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0037,,仕入請求書,S,2,2021-05,464,6,2,AP-DEMO-02,包装資材（デモ明細）,1,式,160373,145794,仕入10%,10,14579,160373,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0037,,仕入請求書,S,2,2021-05,464,6,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,112261,102055,仕入10%,10,10206,112261,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0044,,仕入請求書,S,2,2021-05,465,6,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,92480,84073,仕入10%,10,8407,92480,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0044,,仕入請求書,S,2,2021-05,465,6,2,AP-DEMO-02,包装資材（デモ明細）,1,式,62887,57170,仕入10%,10,5717,62887,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0044,,仕入請求書,S,2,2021-05,465,6,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,35143,31948,仕入10%,10,3195,35143,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0050,,仕入請求書,S,2,2021-05,466,7,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,160555,145959,仕入10%,10,14596,160555,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0050,,仕入請求書,S,2,2021-05,466,7,2,AP-DEMO-02,包装資材（デモ明細）,1,式,72250,65682,仕入10%,10,6568,72250,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0050,,仕入請求書,S,2,2021-05,466,7,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,50843,46221,仕入10%,10,4622,50843,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0052,,仕入請求書,S,2,2021-05,467,2,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,28365,25787,仕入10%,10,2578,28365,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0052,,仕入請求書,S,2,2021-05,467,2,2,AP-DEMO-02,包装資材（デモ明細）,1,式,16511,15010,仕入10%,10,1501,16511,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0052,,仕入請求書,S,2,2021-05,467,2,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,10160,9236,仕入10%,10,924,10160,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0036,,仕入請求書,S,3,2021-05,464,5,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,1553917,1412652,仕入10%,10,141265,1553917,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0036,,仕入請求書,S,3,2021-05,464,5,2,AP-DEMO-02,包装資材（デモ明細）,1,式,988857,898961,仕入10%,10,89896,988857,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0036,,仕入請求書,S,3,2021-05,464,5,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,565061,513692,仕入10%,10,51369,565061,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0048,,仕入請求書,S,4,2021-05,466,4,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,538265,489332,仕入10%,10,48933,538265,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0048,,仕入請求書,S,4,2021-05,466,4,2,AP-DEMO-02,包装資材（デモ明細）,1,式,221639,201490,仕入10%,10,20149,221639,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0048,,仕入請求書,S,4,2021-05,466,4,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,166229,151118,仕入10%,10,15111,166229,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0047,,仕入請求書,S,5,2021-05,466,3,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,1822452,1656775,仕入10%,10,165677,1822452,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0047,,仕入請求書,S,5,2021-05,466,3,2,AP-DEMO-02,包装資材（デモ明細）,1,式,1391690,1265173,仕入10%,10,126517,1391690,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0047,,仕入請求書,S,5,2021-05,466,3,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,530168,481971,仕入10%,10,48197,530168,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0046,,仕入請求書,S,6,2021-05,466,2,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,1896857,1724416,仕入10%,10,172441,1896857,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0046,,仕入請求書,S,6,2021-05,466,2,2,AP-DEMO-02,包装資材（デモ明細）,1,式,1106500,1005909,仕入10%,10,100591,1106500,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0046,,仕入請求書,S,6,2021-05,466,2,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,526905,479005,仕入10%,10,47900,526905,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0041,,仕入請求書,S,7,2021-05,465,1,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,1839421,1672201,仕入10%,10,167220,1839421,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0041,,仕入請求書,S,7,2021-05,465,1,2,AP-DEMO-02,包装資材（デモ明細）,1,式,1226280,1114800,仕入10%,10,111480,1226280,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0041,,仕入請求書,S,7,2021-05,465,1,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,484058,440053,仕入10%,10,44005,484058,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0031,,仕入請求書,S,8,2021-05,463,1,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,35271,32065,仕入10%,10,3206,35271,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0031,,仕入請求書,S,8,2021-05,463,1,2,AP-DEMO-02,包装資材（デモ明細）,1,式,19670,17882,仕入10%,10,1788,19670,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0031,,仕入請求書,S,8,2021-05,463,1,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,17635,16032,仕入10%,10,1603,17635,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0040,,仕入請求書,S,8,2021-05,464,9,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,71739,65218,仕入10%,10,6521,71739,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0040,,仕入請求書,S,8,2021-05,464,9,2,AP-DEMO-02,包装資材（デモ明細）,1,式,41144,37404,仕入10%,10,3740,41144,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0040,,仕入請求書,S,8,2021-05,464,9,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,27430,24936,仕入10%,10,2494,27430,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0049,,仕入請求書,S,8,2021-05,466,5,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,87904,79913,仕入10%,10,7991,87904,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0049,,仕入請求書,S,8,2021-05,466,5,2,AP-DEMO-02,包装資材（デモ明細）,1,式,45244,41131,仕入10%,10,4113,45244,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0049,,仕入請求書,S,8,2021-05,466,5,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,36196,32906,仕入10%,10,3290,36196,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0051,,仕入請求書,S,8,2021-05,467,1,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,14305,13005,仕入10%,10,1300,14305,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0051,,仕入請求書,S,8,2021-05,467,1,2,AP-DEMO-02,包装資材（デモ明細）,1,式,5469,4972,仕入10%,10,497,5469,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0051,,仕入請求書,S,8,2021-05,467,1,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,4418,4016,仕入10%,10,402,4418,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0042,,仕入請求書,S,9,2021-05,465,2,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,855988,778171,仕入10%,10,77817,855988,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0042,,仕入請求書,S,9,2021-05,465,2,2,AP-DEMO-02,包装資材（デモ明細）,1,式,540624,491476,仕入10%,10,49148,540624,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0042,,仕入請求書,S,9,2021-05,465,2,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,375434,341304,仕入10%,10,34130,375434,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0045,,仕入請求書,S,10,2021-05,466,1,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,1745693,1586994,仕入10%,10,158699,1745693,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0045,,仕入請求書,S,10,2021-05,466,1,2,AP-DEMO-02,包装資材（デモ明細）,1,式,872846,793497,仕入10%,10,79349,872846,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0045,,仕入請求書,S,10,2021-05,466,1,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,412178,374707,仕入10%,10,37471,412178,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0033,,仕入請求書,S,11,2021-05,464,1,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,2488493,2262267,仕入10%,10,226226,2488493,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0033,,仕入請求書,S,11,2021-05,464,1,2,AP-DEMO-02,包装資材（デモ明細）,1,式,1008849,917136,仕入10%,10,91713,1008849,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0033,,仕入請求書,S,11,2021-05,464,1,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,773451,703137,仕入10%,10,70314,773451,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0039,,仕入請求書,S,12,2021-05,464,8,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,185578,168707,仕入10%,10,16871,185578,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0039,,仕入請求書,S,12,2021-05,464,8,2,AP-DEMO-02,包装資材（デモ明細）,1,式,70956,64506,仕入10%,10,6450,70956,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0039,,仕入請求書,S,12,2021-05,464,8,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,73686,66987,仕入10%,10,6699,73686,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0038,,仕入請求書,S,13,2021-05,464,7,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,685236,622942,仕入10%,10,62294,685236,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0038,,仕入請求書,S,13,2021-05,464,7,2,AP-DEMO-02,包装資材（デモ明細）,1,式,438102,398275,仕入10%,10,39827,438102,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0038,,仕入請求書,S,13,2021-05,464,7,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,168501,153183,仕入10%,10,15318,168501,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0035,,仕入請求書,S,14,2021-05,464,4,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,1595245,1450223,仕入10%,10,145022,1595245,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0035,,仕入請求書,S,14,2021-05,464,4,2,AP-DEMO-02,包装資材（デモ明細）,1,式,785352,713956,仕入10%,10,71396,785352,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0035,,仕入請求書,S,14,2021-05,464,4,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,515387,468534,仕入10%,10,46853,515387,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0043,,仕入請求書,S,15,2021-05,465,3,1,AP-DEMO-01,商品仕入（デモ明細）,1,式,642424,584022,仕入10%,10,58402,642424,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0043,,仕入請求書,S,15,2021-05,465,3,2,AP-DEMO-02,包装資材（デモ明細）,1,式,281060,255509,仕入10%,10,25551,281060,floor,document-rate-total-tax-floor-source-verified
DOC-20210531-0043,,仕入請求書,S,15,2021-05,465,3,3,AP-DEMO-03,仕入付帯品（デモ明細）,1,式,230871,209883,仕入10%,10,20988,230871,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0029,,売上請求書,C,1,2021-06,686,3,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,661168,601062,売上10%,10,60106,661168,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0029,,売上請求書,C,1,2021-06,686,3,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,347393,315812,売上10%,10,31581,347393,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0029,,売上請求書,C,1,2021-06,686,3,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,212919,193563,売上10%,10,19356,212919,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0005,,売上請求書,C,2,2021-06,683,2,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,8440266,7672969,売上10%,10,767297,8440266,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0005,,売上請求書,C,2,2021-06,683,2,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,3349312,3044829,売上10%,10,304483,3349312,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0005,,売上請求書,C,2,2021-06,683,2,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,2277532,2070484,売上10%,10,207048,2277532,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0025,,売上請求書,C,3,2021-06,685,7,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,193521,175928,売上10%,10,17593,193521,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0025,,売上請求書,C,3,2021-06,685,7,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,98205,89278,売上10%,10,8927,98205,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0025,,売上請求書,C,3,2021-06,685,7,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,43326,39387,売上10%,10,3939,43326,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0021,,売上請求書,C,4,2021-06,685,3,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,539736,490669,売上10%,10,49067,539736,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0021,,売上請求書,C,4,2021-06,685,3,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,231316,210287,売上10%,10,21029,231316,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0021,,売上請求書,C,4,2021-06,685,3,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,137076,124615,売上10%,10,12461,137076,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0001,,売上請求書,C,5,2021-06,682,1,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,503122,457384,売上10%,10,45738,503122,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0001,,売上請求書,C,5,2021-06,682,1,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,220116,200105,売上10%,10,20011,220116,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0001,,売上請求書,C,5,2021-06,682,1,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,180810,164373,売上10%,10,16437,180810,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0015,,売上請求書,C,6,2021-06,684,3,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,422775,384341,売上10%,10,38434,422775,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0015,,売上請求書,C,6,2021-06,684,3,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,303122,275566,売上10%,10,27556,303122,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0015,,売上請求書,C,6,2021-06,684,3,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,167515,152286,売上10%,10,15229,167515,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0014,,売上請求書,C,7,2021-06,684,2,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,614896,558997,売上10%,10,55899,614896,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0014,,売上請求書,C,7,2021-06,684,2,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,285796,259815,売上10%,10,25981,285796,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0014,,売上請求書,C,7,2021-06,684,2,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,207852,188956,売上10%,10,18896,207852,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0024,,売上請求書,C,8,2021-06,685,6,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,404804,368004,売上10%,10,36800,404804,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0024,,売上請求書,C,8,2021-06,685,6,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,188148,171044,売上10%,10,17104,188148,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0024,,売上請求書,C,8,2021-06,685,6,3,AR-DEMO-03,日用雑貨（デモ明細）,1,式,153940,139945,売上10%,10,13995,153940,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0026,,売上請求書,C,9,2021-06,685,8,1,AR-DEMO-01,家庭用品（デモ明細）,1,式,388321,353019,売上10%,10,35302,388321,floor,document-rate-total-tax-floor-source-verified
DOC-20210630-0026,,売上請求書,C,9,2021-06,685,8,2,AR-DEMO-02,生活消耗品（デモ明細）,1,式,188093,170994,売上10%,10,17099,188093,floor,document-rate-total-tax-floor-source-verified
