relative_path,bytes,sha256
structured/2021-05.json,8981,A544D5BBE14545F574CF517991D9F438E4904A60E9A93C5AF15CA5BAC3155D4D
structured/2021-06.csv,22234,9FC07381D5D0DA1262DC9AFE14FE7715FECEA02EA7E222F823675409B0BEB903
structured/2021-06.json,8981,4021E085796DE93948AEEC3AC1739547E4056CEACCBC6B2BE259FBEC943E31CD
structured/2021-07.csv,23006,0A777A56A112EC6794032194FEF41CD33D0F56E58CC256BC1C9162752689A842
structured/2021-07.json,8981,8D8DDECEABF5AD2234D898AEC3313B8DD764FAD7A7A728204EF5EA31E20033D5
structured/2021-08.csv,23021,B3FBD545C6919F93FF83BCE5397B6A051CE80830AB84159B35A56B16A2D03D06
structured/2021-08.json,8981,4392B3E97E05A05A05339A98EDDE4B248C98CEC164ADB2E215CCC4B2907C9FF1
structured/2021-09.csv,22759,094FA3DC1DD38F2BDEF9FB477BC264DC310B0821C38E5258BDCEC203A730D650
structured/2021-09.json,8981,46EAC655AA38F70362ABE4F85CB97851CBFC453DE766296B9455CF47EAA781F2
structured/2021-10.csv,23082,EFBBA2BA725087BC8DFB744A3A9B5CFF23B517FADAE1E5B665311AAABEE07A82
structured/2021-10.json,8981,A886F0B37E1141ABE38F68B0B7BE129E229AF577D2DA8AD0D6A0B79762FBF8D1
structured/2021-11.csv,23026,BC69B5F37C9219DAB7B1E42B51E926AEB6E03925AA0275E10DF59622CB26067C
structured/2021-11.json,8981,3F3BB81C9363E6BC6B2C2BAFEBF9893B5098ABC0481497CA0CC4B4B03A0DEEE8
structured/2021-12.csv,24353,F730C57C8305C05649816F06420C9ABAF1D78A58652F75C7E5471614CBA848A8
structured/2021-12.json,8981,2C971650D2DCACC2B31612D721BED88502611E0DAD3DC68A97CAFBB5E5165CB9
structured/2022-01.csv,23056,3FFE3DBAEA211E17F34706081F9C3F76E08786EAE5CA5987ABB548F7871D3662
structured/2022-01.json,8981,40CE91C92F5EBF5245B4775D09BE5E36F076FFAE29E3AB8404960ABEDE7A0C14
structured/2022-02.csv,23108,9303E92E24A738CD3EB098E4B2B243A294D22EFEABA03AB156F994FD052D16BC
structured/2022-02.json,8981,591A108E421D65EBBA463D024F02EEF5688F035D15D0FB9C60EFAA0510B0271F
structured/2022-03.csv,23014,C8657092A1C2DB809D78977E4B71866F3DA293FF6FA88A96F2BE320170B18C35
structured/2022-03.json,8981,485D913D4018CF3E34603D0151AF336EC3CF239676ED7C49C1682F011B1E8B9E
structured/2022-04.csv,536,6E70015B2DD6B21F57418A622A300178377C54DE83B34F0C4E92DC0C69FB45E9
structured/2022-04.json,8981,0A8EDE3834590472E66C378AE06230D97508EEAFAF8DACA0544B45E35D900577
structured/2022-05.csv,536,23BB4391CF044703FFB1C780CBD4EB4FA466030D2162F2C74DE889D1E9DA2613
structured/2022-05.json,8981,9BD81FD708FF011D1FD6315A2161ACB039D2AC917A3B4EDB56B154BDA80B62D0
STRUCTURED_CN_LINEAGE.json,690,2425AEB4046C994D75F08D307E23214A3172A24678CDAEB02F8DD1CB03F48D00
