JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
565,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,,,,,,,,,
565,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
566,,,,,,136,2021-06-16,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1.0,,,,,,,,,,Duskin Service Fee,10E201270,Miscellaneous expenses,,,,16500,1500,S10,Standard 10%,10A100020,Cash and deposits,,,,16500,0,O,Exempt,,,,,,,,,,,,,,
566,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
566,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
567,,,,,,4,2021-06-17,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1.0,,,,,,,,,,Advertising Expense,10E200050,Advertising expenses,,,,31500,2863,S10,Standard 10%,10B100630,Accounts payable - other,,,,31500,0,O,Exempt,,,,,,,,,,,,,,
567,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
567,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
568,,,,,,86,2021-06-17,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,1.0,,,,,,,,,,Postage Cost,10E200180,Communication expenses,,,,8000,727,S10,Standard 10%,10A100020,Cash and deposits,,,,8000,0,O,Exempt,,,,,,,,,,,,,,
568,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
568,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
569,,,,,,144,2021-06-17,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,5528,502,S10,Standard 10%,10A100020,Cash and deposits,,,,7719,0,O,Exempt,,,,,,,,,,,,,,
569,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
569,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
569,2.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,762,69,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
569,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
569,3.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,1429,129,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
569,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
570,,,,,,82,2021-06-18,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,31087,2826,S10,Standard 10%,10B100630,Accounts payable - other,,,,31087,0,O,Exempt,,,,,,,,,,,,,,
570,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
570,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
571,,,,,,103,2021-06-18,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1.0,,,,,,,,,,Golf Play Fee,10E200150,Entertainment expenses,,,,12570,1142,S10,Standard 10%,10A100020,Cash and deposits,,,,12570,0,O,Exempt,,,,,,,,,,,,,,
571,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
571,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
572,,,,,,46,2021-06-19,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,12587,1144,S10,Standard 10%,10A100020,Cash and deposits,,,,12587,0,O,Exempt,,,,,,,,,,,,,,
572,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
572,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
573,,,,,,74,2021-06-19,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,1.0,,,,,,,,,,Food and Beverage Cost Snack Lyra 4 People,10E200150,Entertainment expenses,,,,32400,2945,S10,Standard 10%,10A100020,Cash and deposits,,,,32400,0,O,Exempt,,,,,,,,,,,,,,
573,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
573,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
574,,,,,,1,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,1.0,,,,,,,,,,Overtime Night Meal Reduced Tax Rate,10E200140,Welfare expenses,,,,32400,2400,AA8,Reduced 8%,10A100020,Cash and deposits,,,,32400,0,O,Exempt,,,,,,,,,,,,,,
574,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
574,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
575,,,,,,3,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,1.0,,,,,,,,,,Accommodation Cost,10E200140,Welfare expenses,,,,31210,2837,S10,Standard 10%,10B100630,Accounts payable - other,,,,31210,0,O,Exempt,,,,,,,,,,,,,,
575,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
575,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
576,,,,,,6,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1.0,,,,,,,,,,Advertisement Fee,10E200050,Advertising expenses,,,,5000,454,S10,Standard 10%,10A100020,Cash and deposits,,,,5000,0,O,Exempt,,,,,,,,,,,,,,
576,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
576,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
577,,,,,,31,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,1.0,,,,,,,,,,Copy Cost,10E201110,Office supplies expenses,,,,2753,250,S10,Standard 10%,10B100630,Accounts payable - other,,,,2753,0,O,Exempt,,,,,,,,,,,,,,
577,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
577,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
578,,,,,,34,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1.0,,,,,,,,,,Electricity Cost,10E201040,Utilities expenses,,,,74915,6810,S10,Standard 10%,10A100020,Cash and deposits,,,,78973,0,O,Exempt,,,,,,,,,,,,,,
578,1.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,,,,,,,,,
578,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
578,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
578,2.0,,,,,,,,,,Water Cost,10E201040,Utilities expenses,,,,4058,368,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
578,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,,,,,,,,,
579,,,,,,53,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,1.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,2500,227,S10,Standard 10%,10A100020,Cash and deposits,,,,2500,0,O,Exempt,,,,,,,,,,,,,,
579,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
579,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
580,,,,,,64,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1.0,,,,,,,,,,Electricity Bill,10E201040,Utilities expenses,,,,172641,15694,S10,Standard 10%,10A100020,Cash and deposits,,,,179593,0,O,Exempt,,,,,,,,,,,,,,
580,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,
580,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
580,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
580,2.0,,,,,,,,,,Water Bill,10E201040,Utilities expenses,,,,6952,632,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
580,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
581,,,,,,65,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,1.0,,,,,,,,,,Fund Transfer,10A100020,Cash and deposits,,,,6000000,0,O,Exempt,10A100020,Cash and deposits,,,,6000000,0,O,Exempt,,,,,,,,,,,,,,
581,1.0,,1.0,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Head Office,sub-account,,,,,,,,,,,,,,,,,,
581,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
581,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
582,,,,,,66,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,1.0,,,,,,,,,,Tea Cost,10E200140,Welfare expenses,,,,10500,954,S10,Standard 10%,10B100630,Accounts payable - other,,,,10500,0,O,Exempt,,,,,,,,,,,,,,
582,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,,,,,,,,,
582,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
583,,,,,,71,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1.0,,,,,,,,,,Office Supplies,10E201110,Office supplies expenses,,,,1505,136,S10,Standard 10%,10B100630,Accounts payable - other,,,,33359,0,O,Exempt,,,,,,,,,,,,,,
583,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
583,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
583,2.0,,,,,,,,,,Counter Fee,10E201110,Office supplies expenses,,,,31854,2895,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
583,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
584,,,,,,74,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,5000,454,S10,Standard 10%,10B100630,Accounts payable - other,,,,5000,0,O,Exempt,,,,,,,,,,,,,,
584,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
584,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
585,,,,,,75,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,1.0,,,,,,,,,,Toilet Paper and Others,10E201270,Miscellaneous expenses,,,,1079,98,S10,Standard 10%,10A100020,Cash and deposits,,,,1079,0,O,Exempt,,,,,,,,,,,,,,
585,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
585,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
586,,,,,,76,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1.0,,,,,,,,,,Counter Fee,10E201110,Office supplies expenses,,,,6300,572,S10,Standard 10%,10B100630,Accounts payable - other,,,,6300,0,O,Exempt,,,,,,,,,,,,,,
586,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,,,,,,,,,
586,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
587,,,,,,80,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,1.0,,,,,,,,,,Membership Fee Payment,10E200140,Welfare expenses,,,,417375,37943,S10,Standard 10%,10B100630,Accounts payable - other,,,,417375,0,O,Exempt,,,,,,,,,,,,,,
587,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
587,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
588,,,,,,81,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,1.0,,,,,,,,,,Files and Others,10E200200,Supplies expenses,,,,16667,1515,S10,Standard 10%,10B100630,Accounts payable - other,,,,258572,0,O,Exempt,,,,,,,,,,,,,,
588,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
588,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
588,2.0,,,,,,,,,,Drinking Water,10E200200,Supplies expenses,,,,210000,19090,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
588,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
588,3.0,,,,,,,,,,Business Card Cost,10E200200,Supplies expenses,,,,31905,2900,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
588,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
589,,,,,,89,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,1.0,,,,,,,,,,Electricity Bill,10E201040,Utilities expenses,,,,78737,7157,S10,Standard 10%,10A100020,Cash and deposits,,,,84889,0,O,Exempt,,,,,,,,,,,,,,
589,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,
589,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
589,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
589,2.0,,,,,,,,,,Water Bill,10E201040,Utilities expenses,,,,3327,302,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
589,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
589,3.0,,,,,,,,,,Gas Cost,10E201040,Utilities expenses,,,,2825,256,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
589,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
590,,,,,,97,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,1.0,,,,,,,,,,Copy Cost,10E201110,Office supplies expenses,,,,38845,3531,S10,Standard 10%,10B100630,Accounts payable - other,,,,38845,0,O,Exempt,,,,,,,,,,,,,,
590,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
590,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
591,,,,,,98,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,1.0,,,,,,,,,,Office Supplies,10E201110,Office supplies expenses,,,,2390,217,S10,Standard 10%,10B100630,Accounts payable - other,,,,2390,0,O,Exempt,,,,,,,,,,,,,,
591,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
591,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
592,,,,,,101,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,1.0,,,,,,,,,,Advertisement Fee,10E200050,Advertising expenses,,,,52500,4772,S10,Standard 10%,10B100630,Accounts payable - other,,,,52500,0,O,Exempt,,,,,,,,,,,,,,
592,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
592,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
593,,,,,,110,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,1.0,,,,,,,,,,"June 20th Slip No. 241 Saito Co., Ltd.",10A100020,Cash and deposits,,,,620476,0,O,Exempt,10A100090,Accounts receivable - trade,,,,620476,0,O,Exempt,,,,,,,reporting,DOC-20210620-0001,Receipt,,DOC-20210430-0006,Sales invoice,,
593,1.0,,,,1.0,,,,,,,,,,,,,,,,,,11,"Saito Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,
593,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
593,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
594,,,,,,111,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,1.0,,,,,,,,,,June 20th Slip No. 242 Takada LLC,10A100020,Cash and deposits,,,,845757,0,O,Exempt,10A100090,Accounts receivable - trade,,,,845757,0,O,Exempt,,,,,,,reporting,DOC-20210620-0002,Receipt,,DOC-20210430-0017,Sales invoice,,
594,1.0,,1.0,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,1.0,,,,1.0,,,,,,,,,,,,,,,,,,21,Takada LLC,sub-account,,,,,,,,,,,,,,,,,,
594,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
594,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
594,2.0,,,,,,,,,,June 20th Slip No. 242 Takada LLC,10E200690,Commission expenses,,,,0,57,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,0,0,O,Exempt,,,,,,,reporting,,Receipt,,,,,
594,2.0,,,,1.0,,,,,,,,,,,,,,,,,,21,Takada LLC,sub-account,,,,,,,,,,,,,,,,,,
594,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,,,,,,,,,
594,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
595,,,,,,112,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,1.0,,,,,,,,,,"June 20th Slip No. 243 YAG Co., Ltd.",10A100020,Cash and deposits,,,,1104852,0,O,Exempt,10A100090,Accounts receivable - trade,,,,1104852,0,O,Exempt,,,,,,,reporting,DOC-20210620-0003,Receipt,,DOC-20210430-0010,Sales invoice,,
595,1.0,,1.0,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,"YAG Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,
595,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
595,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
595,2.0,,,,,,,,,,"June 20th Slip No. 243 YAG Co., Ltd.",10E200690,Commission expenses,,,,0,66,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,0,0,O,Exempt,,,,,,,reporting,,Receipt,,,,,
595,2.0,,,,1.0,,,,,,,,,,,,,,,,,,30,"YAG Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,
595,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
595,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
596,,,,,,113,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,1.0,,,,,,,,,,"June 20th Slip No. 158 Attach Co., Ltd.",10B100040,Accounts payable - trade,,,,905555,0,O,Exempt,10A100020,Cash and deposits,,,,905555,0,O,Exempt,,,,,,,reporting,DOC-20210620-0004,Payment,,DOC-20210430-0046,Purchase invoice,,
596,1.0,,1.0,,,,,,,,,,,4,"Attach Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,
596,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
596,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
597,,,,,,114,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,1.0,,,,,,,,,,"June 20th Slip No. 159 Hanada Co., Ltd.",10B100040,Accounts payable - trade,,,,3320176,0,O,Exempt,10A100020,Cash and deposits,,,,3320176,0,O,Exempt,,,,,,,reporting,DOC-20210620-0005,Payment,,DOC-20210430-0048,Purchase invoice,,
597,1.0,,1.0,,,,,,,,,,,6,"Hanada Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,
597,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
597,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
598,,,,,,115,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1.0,,,,,,,,,,"June 20th Slip No. 160 Matsumura Co., Ltd.",10B100040,Accounts payable - trade,,,,4109548,0,O,Exempt,10A100020,Cash and deposits,,,,4109548,0,O,Exempt,,,,,,,reporting,DOC-20210620-0006,Payment,,DOC-20210430-0035,Purchase invoice,,
598,1.0,,1.0,,,,,,,,,,,11,"Matsumura Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,
598,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,,,,
598,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
599,,,,,,118,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,1.0,,,,,,,,,,Copy Cost,10E201110,Office supplies expenses,,,,7123,647,S10,Standard 10%,10B100630,Accounts payable - other,,,,7123,0,O,Exempt,,,,,,,,,,,,,,
599,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
599,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
600,,,,,,132,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,1.0,,,,,,,,,,Electricity Cost,10E201040,Utilities expenses,,,,95300,8663,S10,Standard 10%,10A100020,Cash and deposits,,,,100859,0,O,Exempt,,,,,,,,,,,,,,
600,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,
600,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
600,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
600,2.0,,,,,,,,,,Water Cost,10E201040,Utilities expenses,,,,5559,505,S10,Standard 10%,,,,,,,,,,,,,,,,,,,,,,,
600,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,,,,,,,,,
601,,,,,,134,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,1.0,,,,,,,,,,Paper,10E201110,Office supplies expenses,,,,23000,2090,S10,Standard 10%,10B100630,Accounts payable - other,,,,23000,0,O,Exempt,,,,,,,,,,,,,,
601,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,,,,,,,,,
601,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,,,,,,
602,,,,,,135,2021-06-20,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,1.0,,,,,,,,,,Office Supplies,10E201110,Office supplies expenses,,,,7302,663,S10,Standard 10%,10B100630,Accounts payable - other,,,,7302,0,O,Exempt,,,,,,,,,,,,,,
