JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
1945,,,,,,141,2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,3468,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,23500,2136,S,S,10A100020,Cash,1,Cash,Subaccount,23500,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1946,,,,,,158,2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,3469,1,,1,1,,,,,,Air ticket,10E201230,Travel and Transportation Expenses,,,,34000,3090,S,S,10A100020,Cash,1,Cash,Subaccount,34000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1947,,,,,,23,2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,3470,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,26667,2424,S,S,10A100020,Cash,1,Cash,Subaccount,92858,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1947,3471,1,,,,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,29524,2684,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1947,3472,1,,,,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,36667,3333,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1948,,,,,,46,2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,3473,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,7429,675,S,S,10A100020,Cash,1,Cash,Subaccount,12002,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1948,3474,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,1239,112,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1948,3475,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,3334,303,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1949,,,,,,51,2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,3476,1,,1,1,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,5096,463,S,S,10A100020,Cash,1,Cash,Subaccount,13668,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1949,3477,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6381,580,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1949,3478,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,2191,199,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1950,,,,,,73,2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,3479,1,,1,1,,,,,,Year-end party fee,10E200150,Entertainment Expenses,,,,8000,727,S,S,10A100020,Cash,1,Cash,Subaccount,8000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1951,,,,,,4,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,3480,1,,1,,,,,,,Advertising expense,10E200050,Advertising Expenses,,,,31500,2863,S,S,10B100630,Accounts Payable Other,,,,31500,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1952,,,,,,83,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,3481,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6229,566,S,S,10A100020,Cash,1,Cash,Subaccount,11049,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1952,3482,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,4020,365,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
1952,3483,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,800,72,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
1953,,,,,,91,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,3484,1,,1,1,,,,,,Month 12 Payroll Other 0060 Part-time Staff,10E200520,Temporary Wages,,,,423840,0,O,O,10A100020,Cash,1,Cash,Subaccount,400068,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1953,3485,,,1,1,,,,,,Month 12 Payroll Other 0060 Part-time Staff,,,,,,,,,,10B100690,Deposits Received,3,Withholding Tax,Subaccount,11330,0,O,O,,,,000,Common Department,Department,,,,,,,,
1953,3486,,,1,1,,,,,,Month 12 Payroll Other 0060 Part-time Staff,,,,,,,,,,10B100690,Deposits Received,9,Other,Subaccount,12442,0,O,O,,,,000,Common Department,Department,,,,,,,,
1954,,,,,,104,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,3487,1,1,1,1,,,,,,Voucher No. 387 dated 12/15 Anonymized Partner 068,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,1614480,0,O,O,10A100090,Accounts Receivable,1,Anonymized Partner 068,Subaccount,1614480,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1954,3488,1,,1,1,,,,,,Voucher No. 387 dated 12/15 Anonymized Partner 068,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,1,Anonymized Partner 068,Subaccount,840,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1955,,,,,,105,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,3489,1,1,1,1,,,,,,Voucher No. 388 dated 12/15 Anonymized Partner 061,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,2098212,0,O,O,10A100090,Accounts Receivable,6,Anonymized Partner 061,Subaccount,2098212,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1955,3490,1,,1,1,,,,,,Voucher No. 388 dated 12/15 Anonymized Partner 061,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,6,Anonymized Partner 061,Subaccount,840,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1956,,,,,,106,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,3491,1,1,1,1,,,,,,Voucher No. 389 dated 12/15 Anonymized Partner 073,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,1447664,0,O,O,10A100090,Accounts Receivable,8,Anonymized Partner 073,Subaccount,1447664,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1956,3492,1,,1,1,,,,,,Voucher No. 389 dated 12/15 Anonymized Partner 073,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,8,Anonymized Partner 073,Subaccount,840,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1957,,,,,,107,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,3493,1,1,1,1,,,,,,Voucher No. 390 dated 12/15 Anonymized Partner 026,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,1302584,0,O,O,10A100090,Accounts Receivable,9,Anonymized Partner 026,Subaccount,1302584,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1957,3494,1,,1,1,,,,,,Voucher No. 390 dated 12/15 Anonymized Partner 026,10E200690,Service Fees,,,,840,76,S,S,10A100090,Accounts Receivable,9,Anonymized Partner 026,Subaccount,840,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1958,,,,,,108,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,3495,1,1,1,1,,,,,,Voucher No. 391 dated 12/15 Anonymized Partner 023,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1108516,0,O,O,10A100090,Accounts Receivable,13,Anonymized Partner 023,Subaccount,1108516,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1959,,,,,,109,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,3496,1,1,1,1,,,,,,Voucher No. 392 dated 12/15 Anonymized Partner 079,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,1210299,0,O,O,10A100090,Accounts Receivable,20,Anonymized Partner 079,Subaccount,1210299,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1959,3497,1,,1,1,,,,,,Voucher No. 392 dated 12/15 Anonymized Partner 079,10E200690,Service Fees,,,,315,28,S,S,10A100090,Accounts Receivable,20,Anonymized Partner 079,Subaccount,315,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1960,,,,,,110,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,3498,1,1,1,1,,,,,,Voucher No. 305 dated 12/15 Anonymized Partner 043,10B100040,Accounts Payable,1,Anonymized Partner 043,Subaccount,6139437,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,6139437,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1961,,,,,,117,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,3499,1,,1,1,,,,,,Membership fee,10E201140,Membership Fees,,,,20000,0,O,O,10A100020,Cash,1,Cash,Subaccount,20000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1962,,,,,,130,2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,3500,1,,1,1,,,,,,Membership fee,10E201140,Membership Fees,,,,24000,0,O,O,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,24000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1963,,,,,,57,2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,3501,1,,1,1,,,,,,Anonymized Railway Company A expense,10E201230,Travel and Transportation Expenses,,,,110650,10059,S,S,10A100020,Cash,1,Cash,Subaccount,110650,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1964,,,,,,61,2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,3502,1,,1,1,,,,,,Telephone expense,10E200180,Communication Expenses,,,,141699,12881,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,141699,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1965,,,,,,74,2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,3503,1,,1,1,,,,,,Year-end party fee,10E200150,Entertainment Expenses,,,,10000,909,S,S,10A100020,Cash,1,Cash,Subaccount,10000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1966,,,,,,136,2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,3504,1,,1,1,,,,,,Anonymized Cleaning Company A expense,10E201270,Miscellaneous Expenses,,,,16500,1500,S,S,10A100020,Cash,1,Cash,Subaccount,16500,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1967,,,,,,144,2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,3505,1,,1,1,,,,,,Windshield washer fluid expense,10E201120,Vehicle Expenses,,,,572,52,S,S,10A100020,Cash,1,Cash,Subaccount,14897,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1967,3506,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6229,566,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
1967,3507,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,8096,736,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
1968,,,,,,149,2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,3508,1,,1,1,,,,,,Year-end party fee,10E200150,Entertainment Expenses,,,,10000,909,S,S,10A100020,Cash,1,Cash,Subaccount,10000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1969,,,,,,152,2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,3509,1,,1,1,,,,,,Year-end party fee,10E200150,Entertainment Expenses,,,,10000,909,S,S,10A100020,Cash,1,Cash,Subaccount,10000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1970,,,,,,156,2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,3510,1,,1,1,,,,,,Business travel expense,10E201230,Travel and Transportation Expenses,,,,8600,781,S,S,10A100020,Cash,1,Cash,Subaccount,8600,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1971,,,,,,12,2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,3511,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,7473,679,S,S,10A100020,Cash,1,Cash,Subaccount,18505,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1971,3512,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,2858,259,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1971,3513,1,,,,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6174,561,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1971,3514,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,2000,181,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1972,,,,,,32,2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,3515,1,,1,,,,,,,office supplies expense,10E201110,Office Supplies Expenses,,,,1426,129,S,S,10B100630,Accounts Payable Other,,,,1426,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1973,,,,,,45,2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,3516,1,,1,1,,,,,,Year-end party fee 2 people,10E200150,Entertainment Expenses,,,,20000,1818,S,S,10A100020,Cash,1,Cash,Subaccount,20000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1974,,,,,,52,2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,3517,1,,1,1,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,1096,99,S,S,10A100020,Cash,1,Cash,Subaccount,3621,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1974,3518,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,1096,99,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1974,3519,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,1429,129,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
1975,,,,,,164,2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,3520,1,,1,1,,,,,,office supplies,10E201110,Office Supplies Expenses,,,,11960,1087,S,S,10A100020,Cash,1,Cash,Subaccount,11960,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1976,,,,,,8,2021-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,3521,1,,1,1,,,,,,Regular meeting fee,10E200150,Entertainment Expenses,,,,20000,1818,S,S,10A100020,Cash,1,Cash,Subaccount,20000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1977,,,,,,86,2021-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,3522,1,,1,1,,,,,,Postage stamps,10E200180,Communication Expenses,,,,16000,1454,S,S,10A100020,Cash,1,Cash,Subaccount,16000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1978,,,,,,104,2021-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,3523,1,,1,1,,,,,,Year-end party fee,10E200150,Entertainment Expenses,,,,8000,727,S,S,10A100020,Cash,1,Cash,Subaccount,8000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1979,,,,,,153,2021-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,3524,1,,1,1,,,,,,Year-end party fee,10E200150,Entertainment Expenses,,,,8000,727,S,S,10A100020,Cash,1,Cash,Subaccount,8000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1980,,,,,,6,2021-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,3525,1,,1,1,,,,,,Advertising fee,10E200050,Advertising Expenses,,,,5000,454,S,S,10A100020,Cash,1,Cash,Subaccount,5000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1981,,,,,,47,2021-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,3526,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,2540,230,S,S,10A100020,Cash,1,Cash,Subaccount,2540,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1982,,,,,,59,2021-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,3527,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,50000,4545,S,S,10A100020,Cash,1,Cash,Subaccount,50000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1983,,,,,,89,2021-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,3528,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,20000,1818,S,S,10A100020,Cash,1,Cash,Subaccount,20000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1984,,,,,,148,2021-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,3529,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,5291,481,S,S,10A100020,Cash,1,Cash,Subaccount,5291,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1985,,,,,,1,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,3530,1,,1,1,,,,,,"Overtime meal, reduced tax rate",10E200140,Employee Welfare Expenses,,,,43200,3200,AA,AA,10A100020,Cash,1,Cash,Subaccount,43200,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1986,,,,,,24,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,3531,1,,1,1,,,,,,Anonymized Railway Company A multi-ride ticket,10E201230,Travel and Transportation Expenses,,,,82620,7510,S,S,10A100020,Cash,1,Cash,Subaccount,82620,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1987,,,,,,31,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,3532,1,,1,,,,,,,Copying expense expense,10E201110,Office Supplies Expenses,,,,3288,298,S,S,10B100630,Accounts Payable Other,,,,3288,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1988,,,,,,48,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,3533,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,4303,391,S,S,10A100020,Cash,1,Cash,Subaccount,4303,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1989,,,,,,71,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,3534,1,,1,,,,,,,Copy counter charge,10E201110,Office Supplies Expenses,,,,36741,3340,S,S,10B100630,Accounts Payable Other,,,,36741,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
1990,,,,,,73,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,3535,1,,1,,,,,,,Wired service fee,10E201270,Miscellaneous Expenses,,,,5000,454,S,S,10B100630,Accounts Payable Other,,,,5000,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1991,,,,,,75,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,3536,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,2858,259,S,S,10A100020,Cash,1,Cash,Subaccount,3525,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
1991,3537,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,286,26,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1991,3538,1,,,,,,,,,Parking fee,10E201120,Vehicle Expenses,,,,381,34,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
1992,,,,,,76,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,3539,1,,1,,,,,,,Copy counter charge,10E201110,Office Supplies Expenses,,,,6300,572,S,S,10B100630,Accounts Payable Other,,,,6300,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
1993,,,,,,80,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,3540,1,,1,,,,,,,Membership fee Payment,10E200140,Employee Welfare Expenses,,,,417375,37943,S,S,10B100630,Accounts Payable Other,,,,417375,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1993,3541,1,,1,,,,,,,files and related supplies,10E200200,Supplies Expenses,,,,9320,847,S,S,10B100630,Accounts Payable Other,,,,228901,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1993,3542,1,,,,,,,,,Drinking water,10E200200,Supplies Expenses,,,,210161,19105,S,S,,,,,,,,,,000,Common Department,Department,,,,,,,,,,,
1993,3543,1,,,,,,,,,Business card expense,10E200200,Supplies Expenses,,,,9420,856,S,S,,,,,,,,,,000,Common Department,Department,,,,,,,,,,,
1994,,,,,,97,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,3544,1,,1,,,,,,,Copying expense expense,10E201110,Office Supplies Expenses,,,,39226,3566,S,S,10B100630,Accounts Payable Other,,,,39226,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1995,,,,,,98,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,3545,1,,1,,,,,,,office supplies,10E201110,Office Supplies Expenses,,,,10058,914,S,S,10B100630,Accounts Payable Other,,,,10058,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
1996,,,,,,100,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,3546,1,1,1,1,,,,,,Funds transfer,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,20000000,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,20000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
1997,,,,,,101,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,3547,1,,1,,,,,,,Advertising fee,10E200050,Advertising Expenses,,,,52500,4772,S,S,10B100630,Accounts Payable Other,,,,52500,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1998,,,,,,105,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,3548,1,,1,1,,,,,,Year-end party fee,10E200150,Entertainment Expenses,,,,9524,865,S,S,10A100020,Cash,1,Cash,Subaccount,19524,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
1998,3549,1,,,,,,,,,Prize expense Anonymized Store 089,10E200150,Entertainment Expenses,,,,10000,909,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
1999,,,,,,111,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,3550,1,1,1,1,,,,,,Voucher No. 393 dated 12/20 Anonymized Partner 058,10A100020,Cash,1,Cash,Subaccount,1158996,0,O,O,10A100090,Accounts Receivable,11,Anonymized Partner 058,Subaccount,1158996,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
2000,,,,,,112,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,3551,1,1,1,1,,,,,,Voucher No. 394 dated 12/20 Anonymized Partner 014,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,570875,0,O,O,10A100090,Accounts Receivable,21,Anonymized Partner 014,Subaccount,570875,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
2000,3552,1,,1,1,,,,,,Voucher No. 394 dated 12/20 Anonymized Partner 014,10E200690,Service Fees,,,,472,42,S,S,10A100090,Accounts Receivable,21,Anonymized Partner 014,Subaccount,472,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
2001,,,,,,113,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,3553,1,1,1,1,,,,,,Voucher No. 395 dated 12/20 Anonymized Partner 052,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1326942,0,O,O,10A100090,Accounts Receivable,30,Anonymized Partner 052,Subaccount,1326942,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
2001,3554,1,,1,1,,,,,,Voucher No. 395 dated 12/20 Anonymized Partner 052,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,30,Anonymized Partner 052,Subaccount,735,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
2002,,,,,,114,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,3555,1,1,1,1,,,,,,Voucher No. 306 dated 12/20 Anonymized Partner 047,10B100040,Accounts Payable,4,Anonymized Partner 047,Subaccount,1155555,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,1155555,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
2003,,,,,,115,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,3556,1,1,1,1,,,,,,Voucher No. 307 dated 12/20 Anonymized Partner 054,10B100040,Accounts Payable,6,Anonymized Partner 054,Subaccount,3677354,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,3677354,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
2004,,,,,,116,2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
