entry_key,source_row,occurrence,sequence,level,type,name,semantic_path,concept_namespace,binding_path,unit,value,month,voucher
"[""20211106"",""900455""]",751,751-D,299,3,detail,taxCategory,cor:taxCategory,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,00,2021-11,900455
"[""20211106"",""900455""]",751,751-D,300,3,detail,accountNumber,cor:accountNumber,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,2100,2021-11,900455
"[""20211106"",""900455""]",751,751-D,301,3,detail,accountDescription,cor:accountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Demo Accrued Payables,2021-11,900455
"[""20211106"",""900455""]",751,751-D,302,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,Demo Sales,2021-11,900455
"[""20211106"",""900455""]",751,751-D,303,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,Demo Vendor Summit,2021-11,900455
"[""20211106"",""900455""]",751,751-D,304,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,D01,2021-11,900455
"[""20211106"",""900455""]",751,751-D,305,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,V009,2021-11,900455
"[""20211106"",""900455""]",751,751-D,306,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,department,2021-11,900455
"[""20211106"",""900455""]",751,751-D,307,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,auxiliary-account,2021-11,900455
"[""20211106"",""900455""]",751,751-D,308,3,detail,detailDescription,cor:detailDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Synthetic demo multi-vendor settlement 900455,2021-11,900455
"[""20211106"",""900455""]",751,751-D,309,3,detail,monetaryAmount,cor:monetaryAmount,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",iso4217:JPY,472520,2021-11,900455
"[""20211106"",""900455""]",751,751-D,310,3,detail,debitCreditIndicator,cor:debitCreditIndicator,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""751-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,D,2021-11,900455
"[""20211106"",""900455""]",751,751-C,311,3,detail,detailDescription,cor:detailDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""751-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Synthetic demo multi-vendor settlement 900455,2021-11,900455
"[""20211106"",""900455""]",751,751-C,312,3,detail,debitCreditIndicator,cor:debitCreditIndicator,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""751-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,C,2021-11,900455
"[""20211106"",""900455""]",752,752-D,313,3,detail,detailDescription,cor:detailDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""752-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Synthetic demo multi-vendor settlement 900455,2021-11,900455
"[""20211106"",""900455""]",752,752-D,314,3,detail,debitCreditIndicator,cor:debitCreditIndicator,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""752-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,D,2021-11,900455
"[""20211106"",""900455""]",752,752-C,315,3,detail,amountOfTaxes,cor:amountOfTaxes,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",iso4217:JPY,0,2021-11,900455
"[""20211106"",""900455""]",752,752-C,316,3,detail,taxCategory,cor:taxCategory,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,00,2021-11,900455
"[""20211106"",""900455""]",752,752-C,317,3,detail,accountNumber,cor:accountNumber,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,1120,2021-11,900455
"[""20211106"",""900455""]",752,752-C,318,3,detail,accountDescription,cor:accountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Demo Harbor Ordinary Deposit,2021-11,900455
"[""20211106"",""900455""]",752,752-C,319,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,Demo Sales,2021-11,900455
"[""20211106"",""900455""]",752,752-C,320,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,Harbor Demo Bank,2021-11,900455
"[""20211106"",""900455""]",752,752-C,321,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,D01,2021-11,900455
"[""20211106"",""900455""]",752,752-C,322,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,B003,2021-11,900455
"[""20211106"",""900455""]",752,752-C,323,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,department,2021-11,900455
"[""20211106"",""900455""]",752,752-C,324,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,auxiliary-account,2021-11,900455
"[""20211106"",""900455""]",752,752-C,325,3,detail,detailDescription,cor:detailDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Synthetic demo multi-vendor settlement 900455,2021-11,900455
"[""20211106"",""900455""]",752,752-C,326,3,detail,monetaryAmount,cor:monetaryAmount,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",iso4217:JPY,472510,2021-11,900455
"[""20211106"",""900455""]",752,752-C,327,3,detail,debitCreditIndicator,cor:debitCreditIndicator,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""752-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,C,2021-11,900455
"[""20211106"",""900455""]",753,753-D,328,3,detail,detailDescription,cor:detailDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""753-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Synthetic demo multi-vendor settlement 900455,2021-11,900455
"[""20211106"",""900455""]",753,753-D,329,3,detail,debitCreditIndicator,cor:debitCreditIndicator,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""753-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,D,2021-11,900455
"[""20211106"",""900455""]",753,753-C,330,3,detail,amountOfTaxes,cor:amountOfTaxes,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",iso4217:JPY,0,2021-11,900455
"[""20211106"",""900455""]",753,753-C,331,3,detail,taxCategory,cor:taxCategory,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,00,2021-11,900455
"[""20211106"",""900455""]",753,753-C,332,3,detail,accountNumber,cor:accountNumber,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,1100,2021-11,900455
"[""20211106"",""900455""]",753,753-C,333,3,detail,accountDescription,cor:accountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Demo Central Ordinary Deposit,2021-11,900455
"[""20211106"",""900455""]",753,753-C,334,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,Demo Sales,2021-11,900455
"[""20211106"",""900455""]",753,753-C,335,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,Demo Central Bank,2021-11,900455
"[""20211106"",""900455""]",753,753-C,336,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,D01,2021-11,900455
"[""20211106"",""900455""]",753,753-C,337,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,B001,2021-11,900455
"[""20211106"",""900455""]",753,753-C,338,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""department""}",,department,2021-11,900455
"[""20211106"",""900455""]",753,753-C,339,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]"",""d_cor_subaccount"":""auxiliary-account""}",,auxiliary-account,2021-11,900455
"[""20211106"",""900455""]",753,753-C,340,3,detail,detailDescription,cor:detailDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,Synthetic demo multi-vendor settlement 900455,2021-11,900455
"[""20211106"",""900455""]",753,753-C,341,3,detail,monetaryAmount,cor:monetaryAmount,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",iso4217:JPY,232740,2021-11,900455
"[""20211106"",""900455""]",753,753-C,342,3,detail,debitCreditIndicator,cor:debitCreditIndicator,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""753-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900455\""]""}",,C,2021-11,900455
"[""20211106"",""900465""]",,"[""20211106"",""900465""]",343,2,header,entryDatePosted,cor:entryDatePosted,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,2021-11-06,2021-11,900465
"[""20211106"",""900465""]",,"[""20211106"",""900465""]",344,2,header,entryId,cor:entryId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,900465,2021-11,900465
"[""20211106"",""900465""]",754,754-D,345,3,detail,amountOfTaxes,cor:amountOfTaxes,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",iso4217:JPY,0,2021-11,900465
"[""20211106"",""900465""]",754,754-D,346,3,detail,taxCategory,cor:taxCategory,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,00,2021-11,900465
"[""20211106"",""900465""]",754,754-D,347,3,detail,accountNumber,cor:accountNumber,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,6000,2021-11,900465
"[""20211106"",""900465""]",754,754-D,348,3,detail,accountDescription,cor:accountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,Demo Salaries,2021-11,900465
"[""20211106"",""900465""]",754,754-D,349,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""department""}",,Demo Administration,2021-11,900465
"[""20211106"",""900465""]",754,754-D,350,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""department""}",,D02,2021-11,900465
"[""20211106"",""900465""]",754,754-D,351,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""department""}",,department,2021-11,900465
"[""20211106"",""900465""]",754,754-D,352,3,detail,detailDescription,cor:detailDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,Synthetic demo monthly payroll bundle 900465,2021-11,900465
"[""20211106"",""900465""]",754,754-D,353,3,detail,monetaryAmount,cor:monetaryAmount,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",iso4217:JPY,124270,2021-11,900465
"[""20211106"",""900465""]",754,754-D,354,3,detail,debitCreditIndicator,cor:debitCreditIndicator,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""754-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,D,2021-11,900465
"[""20211106"",""900465""]",754,754-C,355,3,detail,amountOfTaxes,cor:amountOfTaxes,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",iso4217:JPY,0,2021-11,900465
"[""20211106"",""900465""]",754,754-C,356,3,detail,taxCategory,cor:taxCategory,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,00,2021-11,900465
"[""20211106"",""900465""]",754,754-C,357,3,detail,accountNumber,cor:accountNumber,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,1100,2021-11,900465
"[""20211106"",""900465""]",754,754-C,358,3,detail,accountDescription,cor:accountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,Demo Central Ordinary Deposit,2021-11,900465
"[""20211106"",""900465""]",754,754-C,359,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""department""}",,Demo Administration,2021-11,900465
"[""20211106"",""900465""]",754,754-C,360,3,detail,subaccountDescription,cor:subaccountDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""auxiliary-account""}",,Demo Central Bank,2021-11,900465
"[""20211106"",""900465""]",754,754-C,361,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""department""}",,D02,2021-11,900465
"[""20211106"",""900465""]",754,754-C,362,3,detail,subaccountId,cor:subaccountId,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""auxiliary-account""}",,B001,2021-11,900465
"[""20211106"",""900465""]",754,754-C,363,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""department""}",,department,2021-11,900465
"[""20211106"",""900465""]",754,754-C,364,3,detail,type,cor:type,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailAccountIdentifier"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]"",""d_cor_subaccount"":""auxiliary-account""}",,auxiliary-account,2021-11,900465
"[""20211106"",""900465""]",754,754-C,365,3,detail,detailDescription,cor:detailDescription,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,Synthetic demo monthly payroll bundle 900465,2021-11,900465
"[""20211106"",""900465""]",754,754-C,366,3,detail,monetaryAmount,cor:monetaryAmount,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",iso4217:JPY,345220,2021-11,900465
"[""20211106"",""900465""]",754,754-C,367,3,detail,debitCreditIndicator,cor:debitCreditIndicator,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_entryDetail"":""754-C"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,C,2021-11,900465
"[""20211106"",""900465""]",755,755-D,368,3,detail,amountOfTaxes,cor:amountOfTaxes,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""755-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",iso4217:JPY,0,2021-11,900465
"[""20211106"",""900465""]",755,755-D,369,3,detail,taxCategory,cor:taxCategory,https://www.xbrl.or.jp/taxonomy/xbrl-gl-next/experimental/cor/2026-12-31,"{""d_cor_accountingEntries"":""1"",""d_cor_detailTax"":""1"",""d_cor_entryDetail"":""755-D"",""d_cor_entryHeader"":""[\""20211106\"",\""900465\""]""}",,00,2021-11,900465
