JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
356,,,,,,107,2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,587,1,1,1,1,,,,,,Voucher No. 141 dated 5/20 Anonymized Partner 047,10B100040,Accounts Payable,4,Anonymized Partner 047,Subaccount,905555,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,905555,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
357,,,,,,108,2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,588,1,1,1,1,,,,,,Voucher No. 144 dated 5/20 Anonymized Partner 054,10B100040,Accounts Payable,6,Anonymized Partner 054,Subaccount,5204428,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,5204428,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
358,,,,,,109,2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,589,1,1,1,1,,,,,,Voucher No. 145 dated 5/20 Anonymized Partner 067,10B100040,Accounts Payable,11,Anonymized Partner 067,Subaccount,4109548,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,4109548,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
359,,,,,,118,2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,590,1,,1,,,,,,,Copying expense expense,10E201110,Office Supplies Expenses,,,,8065,733,S,S,10B100630,Accounts Payable Other,,,,8065,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
360,,,,,,119,2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,591,1,,1,,,,,,,office supplies,10E201110,Office Supplies Expenses,,,,4132,375,S,S,10B100630,Accounts Payable Other,,,,4132,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
361,,,,,,144,2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,592,1,1,1,,,,,,,Note discounted Anonymized Partner 065 | Note number=R20210430-283-12,10A100020,Checking Deposits,1,ABC Bank,Subaccount,11349497,0,O,O,10A100060,Notes Receivable,,,,11435166,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
361,593,1,,,,,,,,,Note discount fee | Note number=R20210430-283-12,10E300020,Interest Expense,,,,85669,0,E,E,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
362,,,,,,145,2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,594,1,1,1,1,,,,,,Funds transfer,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,15000000,0,O,O,10A100020,Checking Deposits,1,ABC Bank,Subaccount,15000000,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
363,,,,,,25,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,595,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,56000,5090,S,S,10A100020,Cash,1,Cash,Subaccount,56000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
364,,,,,,34,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,596,1,,1,1,,,,,,Electricity expense,10E201040,Utilities Expenses,,,,92672,8424,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,98585,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
364,597,1,,,,,,,,,Water expense,10E201040,Utilities Expenses,,,,5913,537,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
365,,,,,,59,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,598,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,40000,3636,S,S,10A100020,Cash,1,Cash,Subaccount,40000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
366,,,,,,64,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,599,1,,1,1,,,,,,Electricity expense,10E201040,Utilities Expenses,,,,163192,14835,S,S,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,171341,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
366,600,1,,,,,,,,,Water expense,10E201040,Utilities Expenses,,,,8149,740,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
367,,,,,,89,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,601,1,,1,1,,,,,,Electricity expense,10E201040,Utilities Expenses,,,,84438,7676,S,S,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,95424,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
367,602,1,,,,,,,,,Water expense,10E201040,Utilities Expenses,,,,5680,516,S,S,,,,,,,,,,030,Nagoya Branch,Department,,,,,,,,,,,
367,603,1,,,,,,,,,Gas expense,10E201040,Utilities Expenses,,,,5306,482,S,S,,,,,,,,,,030,Nagoya Branch,Department,,,,,,,,,,,
368,,,,,,132,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,604,1,,1,1,,,,,,Electricity expense,10E201040,Utilities Expenses,,,,156512,14228,S,S,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,164252,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
368,605,1,,,,,,,,,Water expense,10E201040,Utilities Expenses,,,,7740,703,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
369,,,,,,152,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,606,1,,1,1,,,,,,Meal expense,10E200150,Entertainment Expenses,,,,16800,1527,S,S,10A100020,Cash,1,Cash,Subaccount,16800,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
370,,,,,,160,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,607,1,,1,1,,,,,,Business travel expense,10E201230,Travel and Transportation Expenses,,,,70000,6363,S,S,10A100020,Cash,1,Cash,Subaccount,70000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
371,,,,,,163,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,608,1,,1,1,,,,,,Membership fee,10E201140,Membership Fees,,,,18000,0,O,O,10A100020,Cash,1,Cash,Subaccount,18000,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
372,,,,,,169,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,609,1,,1,1,,,,,,Electricity expense,10E201040,Utilities Expenses,,,,109906,9991,S,S,10A100020,Ordinary Deposits,50,MNO Bank Kitakyushu Branch,Subaccount,116172,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
372,610,1,,,,,,,,,Water expense,10E201040,Utilities Expenses,,,,6266,569,S,S,,,,,,,,,,050,Kyushu Sales Office,Department,,,,,,,,,,,
373,,,,,,7,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,611,1,,1,1,,,,,,Meal expense business meeting lunch 2 people,10E200150,Entertainment Expenses,,,,5239,476,S,S,10A100020,Cash,1,Cash,Subaccount,7335,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
373,612,1,,,,,,,,,Meal expense cof fee shop expense 4 people,10E200150,Entertainment Expenses,,,,2096,190,S,S,,,,,,,,,,010,Sapporo Sales Office,Department,,,,,,,,,,,
374,,,,,,38,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,613,1,,1,,,,,,,Lodging expense,10E200140,Employee Welfare Expenses,,,,53000,4818,S,S,10B100630,Accounts Payable Other,,,,53000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
375,,,,,,73,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,614,1,,1,1,,,,,,golf play expense,10E200150,Entertainment Expenses,,,,9600,872,S,S,10A100020,Cash,1,Cash,Subaccount,9600,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
376,,,,,,74,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,615,1,,1,1,,,,,,Meal expense Anonymized Store 008 2 people,10E200150,Entertainment Expenses,,,,5820,529,S,S,10A100020,Cash,1,Cash,Subaccount,5820,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
377,,,,,,90,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,616,1,,1,1,,,,,,Anonymized Cleaning Company A expense,10E201270,Miscellaneous Expenses,,,,10500,954,S,S,10A100020,Cash,1,Cash,Subaccount,10500,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
378,,,,,,95,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,617,1,,1,,,,,,,Cleaning fee,10E201270,Miscellaneous Expenses,,,,71675,6515,S,S,10B100630,Accounts Payable Other,,,,71675,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
379,,,,,,104,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,618,1,,1,1,,,,,,Gift expense Anonymized Store 058,10E200150,Entertainment Expenses,,,,2650,240,S,S,10A100020,Cash,1,Cash,Subaccount,2650,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
380,,,,,,138,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,619,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,5650,513,S,S,10A100020,Cash,1,Cash,Subaccount,10546,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
380,620,1,,,,,,,,,Expressway toll,10E201120,Vehicle Expenses,,,,4896,445,S,S,,,,,,,,,,040,Osaka Branch,Department,,,,,,,,,,,
381,,,,,,165,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,621,1,,1,1,,,,,,toilet paper expense,10E201270,Miscellaneous Expenses,,,,2100,190,S,S,10A100020,Cash,1,Cash,Subaccount,2100,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
382,,,,,,166,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,622,1,,1,1,,,,,,Anonymized Cleaning Company A expense,10E201270,Miscellaneous Expenses,,,,1890,171,S,S,10A100020,Cash,1,Cash,Subaccount,1890,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
383,,,,,,26,2021-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,623,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,11000,1000,S,S,10A100020,Cash,1,Cash,Subaccount,11000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
384,,,,,,28,2021-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,624,1,,1,,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,2420,220,S,S,10B100630,Accounts Payable Other,,,,2420,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
385,,,,,,75,2021-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,625,1,,1,1,,,,,,Meal expense Anonymized Store 028 6 people,10E200150,Entertainment Expenses,,,,20515,1865,S,S,10A100020,Cash,1,Cash,Subaccount,65096,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
385,626,1,,,,,,,,,Anonymized Restaurant A 6 people,10E200150,Entertainment Expenses,,,,44581,4052,S,S,,,,,,,,,,020,Tokyo Branch,Department,,,,,,,,,,,
386,,,,,,78,2021-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,627,1,,1,1,,,,,,Gasoline,10E201120,Vehicle Expenses,,,,6420,583,S,S,10A100020,Cash,1,Cash,Subaccount,6420,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
387,,,,,,121,2021-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,628,1,,1,1,,,,,,Tea expense,10E200140,Employee Welfare Expenses,,,,12000,1090,S,S,10A100020,Cash,1,Cash,Subaccount,12000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
388,,,,,,140,2021-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,629,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,3290,299,S,S,10A100020,Cash,1,Cash,Subaccount,3290,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
389,,,,,,161,2021-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,630,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,18050,1640,S,S,10A100020,Cash,1,Cash,Subaccount,18050,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
390,,,,,,37,2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,631,1,,1,,,,,,,Outsourcing fee,10E200020,Sales Commissions,,,,1192500,108409,S,S,10B100630,Accounts Payable Other,,,,1192500,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
391,,,,,,108,2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,632,1,,1,1,,,,,,golf play expense 2 people,10E200150,Entertainment Expenses,,,,23540,2140,S,S,10A100020,Cash,1,Cash,Subaccount,23540,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
392,,,,,,120,2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,633,1,,1,,,,,,,Outsourcing fee,10E200020,Sales Commissions,,,,420000,38181,S,S,10B100630,Accounts Payable Other,,,,420000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
393,,,,,,3,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,634,1,,1,,,,,,,Lodging expense,10E200140,Employee Welfare Expenses,,,,38000,3454,S,S,10B100630,Accounts Payable Other,,,,38000,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
394,,,,,,8,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,635,1,,1,1,,,,,,Meal expense,10E200150,Entertainment Expenses,,,,4250,386,S,S,10A100020,Cash,1,Cash,Subaccount,4250,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
395,,,,,,29,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,636,1,,1,1,,,,,,Mobile phone expense,10E200180,Communication Expenses,,,,64842,5894,S,S,10A100020,Ordinary Deposits,10,DEF Bank Station Branch,Subaccount,64842,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
396,,,,,,84,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,637,1,,1,1,,,,,,Travel expense,10E201230,Travel and Transportation Expenses,,,,10800,981,S,S,10A100020,Cash,1,Cash,Subaccount,10800,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
397,,,,,,86,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,638,1,,1,1,,,,,,Postage stamps,10E200180,Communication Expenses,,,,8000,727,S,S,10A100020,Cash,1,Cash,Subaccount,8000,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
397,639,1,,1,1,,,,,,Month 5 Payroll Other 0001 Executive,10E200090,Directors' Compensation,,,,1720000,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1131093,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
397,640,,,1,1,,,,,,Month 5 Payroll Other 0001 Executive,,,,,,,,,,10B100690,Deposits Received,1,Insurance Expenses,Subaccount,111192,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,641,,,1,1,,,,,,Month 5 Payroll Other 0001 Executive,,,,,,,,,,10B100690,Deposits Received,2,Resident Tax,Subaccount,171200,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,642,,,1,1,,,,,,Month 5 Payroll Other 0001 Executive,,,,,,,,,,10B100690,Deposits Received,3,Withholding Tax,Subaccount,166823,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,643,,,1,1,,,,,,Month 5 Payroll Other 0001 Executive,,,,,,,,,,10B100690,Deposits Received,4,Savings and Insurance,Subaccount,133972,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,644,,,1,1,,,,,,Month 5 Payroll Other 0001 Executive,,,,,,,,,,10B100690,Deposits Received,9,Other,Subaccount,5720,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,645,1,,1,1,,,,,,Month 5 Payroll Other 0020 Sales Department,10E200370,Salaries and Allowances,,,,1993705,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1530273,0,O,O,020,Tokyo Branch,Department,000,Common Department,Department,,,,,,,,
397,646,,,1,1,,,,,,Month 5 Payroll Other 0020 Sales Department,,,,,,,,,,10B100690,Deposits Received,1,Insurance Expenses,Subaccount,216077,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,647,,,1,1,,,,,,Month 5 Payroll Other 0020 Sales Department,,,,,,,,,,10B100690,Deposits Received,2,Resident Tax,Subaccount,104300,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,648,,,1,1,,,,,,Month 5 Payroll Other 0020 Sales Department,,,,,,,,,,10B100690,Deposits Received,3,Withholding Tax,Subaccount,37790,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,649,,,1,1,,,,,,Month 5 Payroll Other 0020 Sales Department,,,,,,,,,,10B100690,Deposits Received,4,Savings and Insurance,Subaccount,43305,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,650,,,1,1,,,,,,Month 5 Payroll Other 0020 Sales Department,,,,,,,,,,10B100690,Deposits Received,9,Other,Subaccount,61960,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,651,1,,1,1,,,,,,Month 5 Payroll Other 1000 Sapporo Sales Office,10E200370,Salaries and Allowances,,,,857000,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,609096,0,O,O,010,Sapporo Sales Office,Department,000,Common Department,Department,,,,,,,,
397,652,,,1,1,,,,,,Month 5 Payroll Other 1000 Sapporo Sales Office,,,,,,,,,,10B100690,Deposits Received,1,Insurance Expenses,Subaccount,100704,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,653,,,1,1,,,,,,Month 5 Payroll Other 1000 Sapporo Sales Office,,,,,,,,,,10B100690,Deposits Received,2,Resident Tax,Subaccount,46300,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,654,,,1,1,,,,,,Month 5 Payroll Other 1000 Sapporo Sales Office,,,,,,,,,,10B100690,Deposits Received,3,Withholding Tax,Subaccount,13710,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,655,,,1,1,,,,,,Month 5 Payroll Other 1000 Sapporo Sales Office,,,,,,,,,,10B100690,Deposits Received,4,Savings and Insurance,Subaccount,50648,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,656,,,1,1,,,,,,Month 5 Payroll Other 1000 Sapporo Sales Office,,,,,,,,,,10B100690,Deposits Received,9,Other,Subaccount,36542,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,657,1,,1,1,,,,,,Month 5 Payroll Other 3000 Nagoya Sales Office,10E200370,Salaries and Allowances,,,,763200,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,546572,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
397,658,,,1,1,,,,,,Month 5 Payroll Other 3000 Nagoya Sales Office,,,,,,,,,,10B100690,Deposits Received,1,Insurance Expenses,Subaccount,92651,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,659,,,1,1,,,,,,Month 5 Payroll Other 3000 Nagoya Sales Office,,,,,,,,,,10B100690,Deposits Received,2,Resident Tax,Subaccount,42600,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,660,,,1,1,,,,,,Month 5 Payroll Other 3000 Nagoya Sales Office,,,,,,,,,,10B100690,Deposits Received,3,Withholding Tax,Subaccount,7540,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,661,,,1,1,,,,,,Month 5 Payroll Other 3000 Nagoya Sales Office,,,,,,,,,,10B100690,Deposits Received,4,Savings and Insurance,Subaccount,40759,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,662,,,1,1,,,,,,Month 5 Payroll Other 3000 Nagoya Sales Office,,,,,,,,,,10B100690,Deposits Received,9,Other,Subaccount,33078,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,663,1,,1,1,,,,,,Month 5 Payroll Other 4000 Osaka Branch,10E200370,Salaries and Allowances,,,,1313199,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,1023560,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
397,664,,,1,1,,,,,,Month 5 Payroll Other 4000 Osaka Branch,,,,,,,,,,10B100690,Deposits Received,1,Insurance Expenses,Subaccount,147384,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,665,,,1,1,,,,,,Month 5 Payroll Other 4000 Osaka Branch,,,,,,,,,,10B100690,Deposits Received,2,Resident Tax,Subaccount,66200,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,666,,,1,1,,,,,,Month 5 Payroll Other 4000 Osaka Branch,,,,,,,,,,10B100690,Deposits Received,3,Withholding Tax,Subaccount,24660,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,667,,,1,1,,,,,,Month 5 Payroll Other 4000 Osaka Branch,,,,,,,,,,10B100690,Deposits Received,4,Savings and Insurance,Subaccount,27117,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,668,,,1,1,,,,,,Month 5 Payroll Other 4000 Osaka Branch,,,,,,,,,,10B100690,Deposits Received,9,Other,Subaccount,24278,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,669,1,,1,1,,,,,,Month 5 Payroll Other 5000 Kyushu Sales Office,10E200370,Salaries and Allowances,,,,588526,0,O,O,10A100020,Ordinary Deposits,20,ABC Bank Head Office,Subaccount,444044,0,O,O,050,Kyushu Sales Office,Department,000,Common Department,Department,,,,,,,,
397,670,,,1,1,,,,,,Month 5 Payroll Other 5000 Kyushu Sales Office,,,,,,,,,,10B100690,Deposits Received,1,Insurance Expenses,Subaccount,66241,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,671,,,1,1,,,,,,Month 5 Payroll Other 5000 Kyushu Sales Office,,,,,,,,,,10B100690,Deposits Received,2,Resident Tax,Subaccount,31700,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,672,,,1,1,,,,,,Month 5 Payroll Other 5000 Kyushu Sales Office,,,,,,,,,,10B100690,Deposits Received,3,Withholding Tax,Subaccount,8070,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,673,,,1,1,,,,,,Month 5 Payroll Other 5000 Kyushu Sales Office,,,,,,,,,,10B100690,Deposits Received,4,Savings and Insurance,Subaccount,18540,0,O,O,,,,000,Common Department,Department,,,,,,,,
397,674,,,1,1,,,,,,Month 5 Payroll Other 5000 Kyushu Sales Office,,,,,,,,,,10B100690,Deposits Received,9,Other,Subaccount,19931,0,O,O,,,,000,Common Department,Department,,,,,,,,
398,,,,,,92,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,675,1,,1,,,,,,,copier repair,10E201000,Repairs and Maintenance,,,,105000,9545,S,S,10B100630,Accounts Payable Other,,,,105000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
399,,,,,,107,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,676,1,,1,1,,,,,,Wedding gift,10E200150,Entertainment Expenses,,,,10000,909,S,S,10A100020,Cash,1,Cash,Subaccount,10000,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
400,,,,,,110,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,677,1,,1,1,,,,,,Voucher No. 221 dated 5/25 Anonymized Partner 057 | Sales voucher=20210430-277;Note number=R20210525-110-2,10A100060,Notes Receivable,,,,13321782,0,O,O,10A100090,Accounts Receivable,2,Anonymized Partner 057,Subaccount,13321782,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
401,,,,,,111,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,678,1,,1,,,,,,,taxi expense,10E201230,Travel and Transportation Expenses,,,,14260,1296,S,S,10B100630,Accounts Payable Other,,,,14260,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
401,679,1,1,1,1,,,,,,Voucher No. 222 dated 5/25 Anonymized Partner 042,10A100020,Ordinary Deposits,30,GHI Bank Nagoya Branch,Subaccount,1245825,0,O,O,10A100090,Accounts Receivable,7,Anonymized Partner 042,Subaccount,1245825,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
401,680,1,,1,1,,,,,,Voucher No. 222 dated 5/25 Anonymized Partner 042,10E200690,Service Fees,,,,735,66,S,S,10A100090,Accounts Receivable,7,Anonymized Partner 042,Subaccount,735,0,O,O,030,Nagoya Branch,Department,000,Common Department,Department,,,,,,,,
402,,,,,,112,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,681,1,1,1,1,,,,,,Voucher No. 223 dated 5/25 Anonymized Partner 056,10A100020,Ordinary Deposits,40,JKL Bank Umeda Branch,Subaccount,694191,0,O,O,10A100090,Accounts Receivable,23,Anonymized Partner 056,Subaccount,694191,0,O,O,000,Common Department,Department,000,Common Department,Department,,,,,,,,
402,682,1,,1,1,,,,,,Voucher No. 223 dated 5/25 Anonymized Partner 056,10E200690,Service Fees,,,,630,57,S,S,10A100090,Accounts Receivable,23,Anonymized Partner 056,Subaccount,630,0,O,O,040,Osaka Branch,Department,000,Common Department,Department,,,,,,,,
403,,,,,,113,2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
