JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03,Data_Scope,Document_ID,Document_Type,Document_Number,Related_Document_ID,Related_Document_Type,Related_Document_Number,Settlement_Scheduled_Month
70,93,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,26667,2424,S,S,10A100020,現金,1,現金,補助科目,92858,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
70,94,1,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,29524,2684,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
70,95,1,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,36667,3333,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
71,,,,,,46,2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,96,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,2341,212,S,S,10A100020,現金,1,現金,補助科目,7151,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
71,97,1,,,,,,,,,駐車代,10E201120,車両費,,,,1762,160,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
71,98,1,,,,,,,,,高速代,10E201120,車両費,,,,3048,277,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
72,,,,,,51,2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,99,1,,1,1,,,,,,高速代,10E201120,車両費,,,,1505,136,S,S,10A100020,現金,1,現金,補助科目,4031,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
72,100,1,,,,,,,,,駐車代,10E201120,車両費,,,,620,56,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
72,101,1,,,,,,,,,駐車代,10E201120,車両費,,,,810,73,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
72,102,1,,,,,,,,,高速代,10E201120,車両費,,,,1096,99,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
73,,,,,,4,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,103,1,,1,,,,,,,広告費,10E200050,広告宣伝費,,,,31500,2863,S,S,10B100630,未払金,,,,31500,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
74,,,,,,79,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,104,1,,1,1,,,,,,景品代,10E200140,福利厚生費,,,,45477,4134,S,S,10A100020,現金,1,現金,補助科目,45477,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
75,,,,,,117,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,105,1,,1,1,,,,,,会費,10E201140,諸会費,,,,20000,0,O,O,10A100020,現金,1,現金,補助科目,20000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
76,,,,,,130,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,106,1,,1,1,,,,,,会費,10E201140,諸会費,,,,24000,0,O,O,10A100020,普通預金,40,JKL銀行 梅田,補助科目,24000,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
77,,,,,,151,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,107,1,,1,1,,,,,,飲食代 架空店舗072,10E200150,交際費,,,,16741,1521,S,S,10A100020,現金,1,現金,補助科目,37741,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
77,108,1,,,,,,,,,飲食代 架空店舗032,10E200150,交際費,,,,21000,1909,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
78,,,,,,243,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,109,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,6239,567,S,S,10A100020,現金,1,現金,補助科目,6239,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
79,,,,,,252,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,110,1,,1,1,,,,,,4月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,396465,0,O,O,10A100020,現金,1,現金,補助科目,378068,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
79,111,,,1,1,,,,,,4月給与その他 0060 パート･アルバイト,,,,,,,,,,10B100690,預り金,3,源泉税,補助科目,2970,0,O,O,,,,000,共通部門,部門,,,,,,,,
79,112,,,1,1,,,,,,4月給与その他 0060 パート･アルバイト,,,,,,,,,,10B100690,預り金,9,その他,補助科目,15427,0,O,O,,,,000,共通部門,部門,,,,,,,,
80,,,,,,263,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,113,1,1,1,1,,,,,,4月15日伝票No195株式会社若葉百貨店,10A100020,普通預金,50,MNO銀行 北九州,補助科目,1382966,0,O,O,10A100090,売掛金,1,株式会社若葉百貨店,補助科目,1382966,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
80,114,1,,1,1,,,,,,4月15日伝票No195株式会社若葉百貨店,10E200690,支払手数料,,,,840,76,S,S,10A100090,売掛金,1,株式会社若葉百貨店,補助科目,840,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
81,,,,,,264,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,115,1,1,1,1,,,,,,4月15日伝票No196株式会社瑞穂流通,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,1269492,0,O,O,10A100090,売掛金,6,株式会社瑞穂流通,補助科目,1269492,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
81,116,1,,1,1,,,,,,4月15日伝票No196株式会社瑞穂流通,10E200690,支払手数料,,,,840,76,S,S,10A100090,売掛金,6,株式会社瑞穂流通,補助科目,840,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
82,,,,,,265,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,117,1,1,1,1,,,,,,4月15日伝票No197朝凪物産株式会社,10A100020,普通預金,40,JKL銀行 梅田,補助科目,3379724,0,O,O,10A100090,売掛金,9,朝凪物産株式会社,補助科目,3379724,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
82,118,1,,1,1,,,,,,4月15日伝票No197朝凪物産株式会社,10E200690,支払手数料,,,,840,76,S,S,10A100090,売掛金,9,朝凪物産株式会社,補助科目,840,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
83,,,,,,266,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,119,1,1,1,1,,,,,,4月15日伝票No198星川商事株式会社,10A100020,普通預金,20,ABC銀行 本店,補助科目,2819432,0,O,O,10A100090,売掛金,13,星川商事株式会社,補助科目,2819432,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
84,,,,,,267,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,120,1,1,1,1,,,,,,4月15日伝票No199清和商事株式会社,10A100020,普通預金,40,JKL銀行 梅田,補助科目,2268756,0,O,O,10A100090,売掛金,20,清和商事株式会社,補助科目,2268756,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
84,121,1,,1,1,,,,,,4月15日伝票No199清和商事株式会社,10E200690,支払手数料,,,,630,57,S,S,10A100090,売掛金,20,清和商事株式会社,補助科目,630,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
85,,,,,,268,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,122,1,1,1,1,,,,,,4月15日伝票No274株式会社北辰商事,10B100040,買掛金,1,株式会社北辰商事,補助科目,3557473,0,O,O,10A100020,普通預金,20,ABC銀行 本店,補助科目,3557473,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
86,,,,,,61,2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,123,1,,1,1,,,,,,電話代,10E200180,通信費,,,,169334,15394,S,S,10A100020,普通預金,20,ABC銀行 本店,補助科目,169334,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
87,,,,,,103,2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,124,1,,1,1,,,,,,コーヒー代5名,10E200150,交際費,,,,2680,243,S,S,10A100020,現金,1,現金,補助科目,2680,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
88,,,,,,136,2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,125,1,,1,1,,,,,,架空清掃会社A代,10E201270,雑費,,,,16500,1500,S,S,10A100020,現金,1,現金,補助科目,16500,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
89,,,,,,12,2021-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,126,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,4456,405,S,S,10A100020,現金,1,現金,補助科目,6171,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
89,127,1,,,,,,,,,高速代,10E201120,車両費,,,,572,52,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
89,128,1,,,,,,,,,駐車代,10E201120,車両費,,,,1143,103,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
90,,,,,,47,2021-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,129,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,2540,230,S,S,10A100020,現金,1,現金,補助科目,2540,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
91,,,,,,52,2021-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,130,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,2191,199,S,S,10A100020,現金,1,現金,補助科目,4430,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
91,131,1,,,,,,,,,高速代,10E201120,車両費,,,,1096,99,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
91,132,1,,,,,,,,,駐車代,10E201120,車両費,,,,1143,103,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
92,,,,,,237,2021-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,133,1,,1,1,,,,,,ゴルフプレー代,10E200150,交際費,,,,12000,1090,S,S,10A100020,現金,1,現金,補助科目,12000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
93,,,,,,244,2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,134,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,7063,642,S,S,10A100020,現金,1,現金,補助科目,7063,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
94,,,,,,312,2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,135,1,1,1,1,,,,,,資金移動,10A100020,普通預金,10,DEF銀行 駅前,補助科目,500000,0,O,O,10A100020,普通預金,20,ABC銀行 本店,補助科目,500000,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
95,,,,,,1,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,136,1,,1,1,,,,,,残業夜食　軽減税率,10E200140,福利厚生費,,,,21600,1600,AA,AA,10A100020,現金,1,現金,補助科目,21600,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
96,,,,,,6,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,137,1,,1,1,,,,,,広告料,10E200050,広告宣伝費,,,,5000,454,S,S,10A100020,現金,1,現金,補助科目,5000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
97,,,,,,7,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,138,1,,1,1,,,,,,食事代,10E200150,交際費,,,,1429,129,S,S,10A100020,現金,1,現金,補助科目,2605,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
97,139,1,,,,,,,,,食事代,10E200150,交際費,,,,1176,106,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
98,,,,,,24,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,140,1,,1,1,,,,,,架空鉄道会社A回数券,10E201230,旅費及び交通費,,,,82620,7510,S,S,10A100020,現金,1,現金,補助科目,82620,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
99,,,,,,31,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,141,1,,1,,,,,,,コピー代,10E201110,事務用消耗品費,,,,2679,243,S,S,10B100630,未払金,,,,2679,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
100,,,,,,34,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,142,1,,1,1,,,,,,電気代,10E201040,水道光熱費,,,,91629,8329,S,S,10A100020,普通預金,10,DEF銀行 駅前,補助科目,95772,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
100,143,1,,,,,,,,,水道代,10E201040,水道光熱費,,,,4143,376,S,S,,,,,,,,,,010,札幌営業所,部門,,,,,,,,,,,
101,,,,,,45,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,144,1,,1,1,,,,,,食事代 架空店舗030 4名,10E200150,交際費,,,,8260,750,S,S,10A100020,現金,1,現金,補助科目,8260,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
102,,,,,,48,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,145,1,,1,1,,,,,,ガソリン代,10E201120,車両費,,,,4303,391,S,S,10A100020,現金,1,現金,補助科目,4303,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
103,,,,,,53,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,146,1,,1,1,,,,,,高速代,10E201120,車両費,,,,381,34,S,S,10A100020,現金,1,現金,補助科目,8483,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
103,147,1,,,,,,,,,駐車代,10E201120,車両費,,,,2000,181,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
103,148,1,,,,,,,,,ガソリン代,10E201120,車両費,,,,6102,554,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
104,,,,,,64,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,149,1,,1,1,,,,,,電気料,10E201040,水道光熱費,,,,174650,15877,S,S,10A100020,普通預金,20,ABC銀行 本店,補助科目,183641,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
104,150,1,,,,,,,,,水道料,10E201040,水道光熱費,,,,8991,817,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
105,,,,,,71,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,151,1,,1,,,,,,,事務用品,10E201110,事務用消耗品費,,,,2458,223,S,S,10B100630,未払金,,,,49091,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
105,152,1,,,,,,,,,事務用品,10E201110,事務用消耗品費,,,,16169,1469,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
105,153,1,,,,,,,,,カウンター料金,10E201110,事務用消耗品費,,,,30464,2769,S,S,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
106,,,,,,89,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,154,1,,1,1,,,,,,電気料,10E201040,水道光熱費,,,,82388,7489,S,S,10A100020,普通預金,30,GHI銀行 名古屋,補助科目,90049,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
106,155,1,,,,,,,,,水道料,10E201040,水道光熱費,,,,3758,341,S,S,,,,,,,,,,030,名古屋支店,部門,,,,,,,,,,,
106,156,1,,,,,,,,,ガス代,10E201040,水道光熱費,,,,3903,354,S,S,,,,,,,,,,030,名古屋支店,部門,,,,,,,,,,,
107,,,,,,94,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,157,1,,1,,,,,,,有線,10E201270,雑費,,,,5000,454,S,S,10B100630,未払金,,,,5000,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
108,,,,,,97,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,158,1,,1,,,,,,,コピー代,10E201110,事務用消耗品費,,,,39127,3557,S,S,10B100630,未払金,,,,39127,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
109,,,,,,98,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,159,1,,1,,,,,,,事務用品,10E201110,事務用消耗品費,,,,15750,1431,S,S,10B100630,未払金,,,,15750,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
110,,,,,,101,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,160,1,,1,,,,,,,広告料,10E200050,広告宣伝費,,,,52500,4772,S,S,10B100630,未払金,,,,52500,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
111,,,,,,118,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,161,1,,1,,,,,,,コピー代,10E201110,事務用消耗品費,,,,7011,637,S,S,10B100630,未払金,,,,7011,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
112,,,,,,132,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,162,1,,1,1,,,,,,電気代,10E201040,水道光熱費,,,,113565,10324,S,S,10A100020,普通預金,40,JKL銀行 梅田,補助科目,119794,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
112,163,1,,,,,,,,,水道代,10E201040,水道光熱費,,,,6229,566,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
113,,,,,,135,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,164,1,,1,,,,,,,事務用品,10E201110,事務用消耗品費,,,,3120,283,S,S,10B100630,未払金,,,,3120,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
114,,,,,,141,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,165,1,1,1,,,,,,,手形割引 株式会社緑野百貨店 | 仮手形番号=U20210420-141-12;受取仕訳未特定,10A100020,当座預金,1,ABC銀行,補助科目,7736137,0,O,O,10A100060,受取手形,,,,7794519,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
114,166,1,,,,,,,,,手形割引料 | 仮手形番号=U20210420-141-12,10E300020,支払利息,,,,58382,0,E,E,,,,,,,,,,020,東京支店,部門,,,,,,,,,,,
115,,,,,,153,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,167,1,,1,1,,,,,,コーヒー代他2名,10E200150,交際費,,,,1940,176,S,S,10A100020,現金,1,現金,補助科目,1940,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
116,,,,,,163,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,168,1,,1,1,,,,,,会費,10E201140,諸会費,,,,18000,0,O,O,10A100020,現金,1,現金,補助科目,18000,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
117,,,,,,169,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,169,1,,1,1,,,,,,電気料,10E201040,水道光熱費,,,,120483,10953,S,S,10A100020,普通預金,50,MNO銀行 北九州,補助科目,125786,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
117,170,1,,,,,,,,,水道料,10E201040,水道光熱費,,,,5303,482,S,S,,,,,,,,,,050,九州営業所,部門,,,,,,,,,,,
118,,,,,,235,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,171,1,,1,,,,,,,カウンター料金,10E201110,事務用消耗品費,,,,6300,572,S,S,10B100630,未払金,,,,6300,0,O,O,050,九州営業所,部門,000,共通部門,部門,,,,,,,,
119,,,,,,241,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,172,1,,1,,,,,,,ファイル等,10E200200,消耗品費,,,,33981,3089,S,S,10B100630,未払金,,,,352077,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
119,173,1,,,,,,,,,飲料水,10E200200,消耗品費,,,,239048,21731,S,S,,,,,,,,,,000,共通部門,部門,,,,,,,,,,,
119,174,1,,,,,,,,,名刺代,10E200200,消耗品費,,,,79048,7186,S,S,,,,,,,,,,000,共通部門,部門,,,,,,,,,,,
120,,,,,,269,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,175,1,1,1,1,,,,,,4月20日伝票No200株式会社彩雲トレーディング,10A100020,普通預金,20,ABC銀行 本店,補助科目,3190411,0,O,O,10A100090,売掛金,30,株式会社彩雲トレーディング,補助科目,3190411,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
120,176,1,,1,1,,,,,,4月20日伝票No200株式会社彩雲トレーディング,10E200690,支払手数料,,,,735,66,S,S,10A100090,売掛金,30,株式会社彩雲トレーディング,補助科目,735,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
121,,,,,,270,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,177,1,1,1,1,,,,,,4月20日伝票No275株式会社和泉流通,10B100040,買掛金,4,株式会社和泉流通,補助科目,1416910,0,O,O,10A100020,当座預金,1,ABC銀行,補助科目,1416910,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
122,,,,,,271,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,178,1,1,1,1,,,,,,4月20日伝票No276株式会社日向産業,10B100040,買掛金,6,株式会社日向産業,補助科目,3596039,0,O,O,10A100020,普通預金,20,ABC銀行 本店,補助科目,3596039,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
123,,,,,,272,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,179,1,1,1,,,,,,,4月20日伝票No278株式会社花園商会,10B100040,買掛金,11,株式会社花園商会,補助科目,6181724,0,O,O,10B100030,支払手形,,,,6181724,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
124,,,,,,299,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,180,1,,1,1,,,,,,手形期日落日 株式会社花園商会,10B100030,支払手形,,,,5775130,0,O,O,10A100020,当座預金,1,ABC銀行,補助科目,5775130,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
125,,,,,,302,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,181,1,1,1,,,,,,,手形満期 株式会社緑野百貨店 | 仮手形番号=U20210420-302-12;受取仕訳未特定,10A100020,当座預金,1,ABC銀行,補助科目,9873980,0,O,O,10A100060,受取手形,,,,9873980,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
126,,,,,,307,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,182,1,1,1,1,,,,,,資金移動,10A100020,普通預金,20,ABC銀行 本店,補助科目,3500000,0,O,O,10A100020,当座預金,1,ABC銀行,補助科目,3500000,0,O,O,000,共通部門,部門,000,共通部門,部門,,,,,,,,
127,,,,,,25,2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,183,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,56000,5090,S,S,10A100020,現金,1,現金,補助科目,56000,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
128,,,,,,59,2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,184,1,,1,1,,,,,,旅費,10E201230,旅費及び交通費,,,,30000,2727,S,S,10A100020,現金,1,現金,補助科目,30000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
129,,,,,,126,2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,185,1,,1,1,,,,,,収入印紙,10E200210,租税公課,,,,40000,0,O,O,10A100020,現金,1,現金,補助科目,40000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
130,,,,,,160,2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,186,1,,1,1,,,,,,出張旅費,10E201230,旅費及び交通費,,,,70000,6363,S,S,10A100020,現金,1,現金,補助科目,70000,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
131,,,,,,3,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,187,1,,1,,,,,,,宿泊代,10E200140,福利厚生費,,,,29913,2719,S,S,10B100630,未払金,,,,29913,0,O,O,010,札幌営業所,部門,000,共通部門,部門,,,,,,,,
132,,,,,,38,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,188,1,,1,,,,,,,宿泊費,10E200140,福利厚生費,,,,48164,4378,S,S,10B100630,未払金,,,,48164,0,O,O,020,東京支店,部門,000,共通部門,部門,,,,,,,,
133,,,,,,90,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,189,1,,1,1,,,,,,架空清掃会社A代,10E201270,雑費,,,,10500,954,S,S,10A100020,現金,1,現金,補助科目,10500,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
134,,,,,,95,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,190,1,,1,,,,,,,清掃料,10E201270,雑費,,,,71675,6515,S,S,10B100630,未払金,,,,71675,0,O,O,030,名古屋支店,部門,000,共通部門,部門,,,,,,,,
135,,,,,,104,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,191,1,,1,1,,,,,,食事代 架空店舗003 2名,10E200150,交際費,,,,3330,302,S,S,10A100020,現金,1,現金,補助科目,3330,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
136,,,,,,105,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,192,1,,1,1,,,,,,飲食代　会費制2名,10E200150,交際費,,,,19048,1731,S,S,10A100020,現金,1,現金,補助科目,43811,0,O,O,040,大阪支店,部門,000,共通部門,部門,,,,,,,,
136,193,1,,,,,,,,,飲食代 架空店舗085 5名,10E200150,交際費,,,,21905,1991,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
136,194,1,,,,,,,,,食事代 架空店舗043 2名,10E200150,交際費,,,,2858,259,S,S,,,,,,,,,,040,大阪支店,部門,,,,,,,,,,,
