Document_ID,Document_Number,Document_Type,Partner_Type,Partner_Code,Document_Month,Transaction_ID,Line_ID,Line_Number,Item_Code,Item_Description,Quantity,Unit,Unit_Price,Net_Amount,Tax_Category,Tax_Rate,Tax_Amount,Gross_Amount,Tax_Rounding,Amount_Basis
DOC-INV-202109-900340-2-AR,INV-202109-900340-2-AR,Sales Invoice,C,C001,2021-09,9,2,1,SYN-AR,Synthetic evaluation item,1,EA,556670,556670,,,0,556670,none,gross equals linked control posting
DOC-INV-202109-900300-2-AR,INV-202109-900300-2-AR,Sales Invoice,C,C001,2021-09,12,2,1,SYN-AR,Synthetic evaluation item,1,EA,153130,153130,,,0,153130,none,gross equals linked control posting
DOC-INV-202109-900330-2-AR,INV-202109-900330-2-AR,Sales Invoice,C,C001,2021-09,19,2,1,SYN-AR,Synthetic evaluation item,1,EA,195040,195040,,,0,195040,none,gross equals linked control posting
DOC-INV-202109-900350-2-AR,INV-202109-900350-2-AR,Sales Invoice,C,C001,2021-09,20,2,1,SYN-AR,Synthetic evaluation item,1,EA,314480,314480,,,0,314480,none,gross equals linked control posting
DOC-INV-202109-900296-1-AP,INV-202109-900296-1-AP,Purchase Invoice,S,V001,2021-09,21,1,1,SYN-AP,Synthetic evaluation item,1,EA,258430,258430,,,0,258430,none,gross equals linked control posting
DOC-INV-202109-900301-2-AR,INV-202109-900301-2-AR,Sales Invoice,C,C001,2021-09,23,2,1,SYN-AR,Synthetic evaluation item,1,EA,168150,168150,,,0,168150,none,gross equals linked control posting
DOC-INV-202109-900310-2-AR,INV-202109-900310-2-AR,Sales Invoice,C,C001,2021-09,25,2,1,SYN-AR,Synthetic evaluation item,1,EA,110630,110630,,,0,110630,none,gross equals linked control posting
DOC-INV-202109-900331-2-AR,INV-202109-900331-2-AR,Sales Invoice,C,C001,2021-09,27,2,1,SYN-AR,Synthetic evaluation item,1,EA,118570,118570,,,0,118570,none,gross equals linked control posting
DOC-INV-202109-900348-2-AR,INV-202109-900348-2-AR,Sales Invoice,C,C001,2021-09,28,2,1,SYN-AR,Synthetic evaluation item,1,EA,160810,160810,,,0,160810,none,gross equals linked control posting
DOC-INV-202109-900302-2-AR,INV-202109-900302-2-AR,Sales Invoice,C,C001,2021-09,32,2,1,SYN-AR,Synthetic evaluation item,1,EA,450750,450750,,,0,450750,none,gross equals linked control posting
DOC-INV-202109-900335-1-AP,INV-202109-900335-1-AP,Purchase Invoice,S,V001,2021-09,35,1,1,SYN-AP,Synthetic evaluation item,1,EA,178650,178650,,,0,178650,none,gross equals linked control posting
DOC-INV-202109-900346-1-AP,INV-202109-900346-1-AP,Purchase Invoice,S,V001,2021-09,37,1,1,SYN-AP,Synthetic evaluation item,1,EA,332620,332620,,,0,332620,none,gross equals linked control posting
DOC-INV-202109-900322-2-AR,INV-202109-900322-2-AR,Sales Invoice,C,C001,2021-09,38,2,1,SYN-AR,Synthetic evaluation item,1,EA,174370,174370,,,0,174370,none,gross equals linked control posting
DOC-INV-202109-900325-1-AP,INV-202109-900325-1-AP,Purchase Invoice,S,V001,2021-09,39,1,1,SYN-AP,Synthetic evaluation item,1,EA,284710,284710,,,0,284710,none,gross equals linked control posting
DOC-INV-202109-900304-2-AR,INV-202109-900304-2-AR,Sales Invoice,C,C001,2021-09,40,2,1,SYN-AR,Synthetic evaluation item,1,EA,523820,523820,,,0,523820,none,gross equals linked control posting
DOC-INV-202109-900342-2-AR,INV-202109-900342-2-AR,Sales Invoice,C,C001,2021-09,42,2,1,SYN-AR,Synthetic evaluation item,1,EA,160300,160300,,,0,160300,none,gross equals linked control posting
DOC-INV-202109-900316-1-AP,INV-202109-900316-1-AP,Purchase Invoice,S,V001,2021-09,43,1,1,SYN-AP,Synthetic evaluation item,1,EA,148540,148540,,,0,148540,none,gross equals linked control posting
DOC-INV-202109-900315-1-AP,INV-202109-900315-1-AP,Purchase Invoice,S,V001,2021-09,46,1,1,SYN-AP,Synthetic evaluation item,1,EA,353960,353960,,,0,353960,none,gross equals linked control posting
DOC-INV-202109-900320-2-AR,INV-202109-900320-2-AR,Sales Invoice,C,C001,2021-09,48,2,1,SYN-AR,Synthetic evaluation item,1,EA,305090,305090,,,0,305090,none,gross equals linked control posting
DOC-INV-202109-900321-2-AR,INV-202109-900321-2-AR,Sales Invoice,C,C001,2021-09,53,2,1,SYN-AR,Synthetic evaluation item,1,EA,595770,595770,,,0,595770,none,gross equals linked control posting
DOC-INV-202109-900341-2-AR,INV-202109-900341-2-AR,Sales Invoice,C,C001,2021-09,55,2,1,SYN-AR,Synthetic evaluation item,1,EA,285420,285420,,,0,285420,none,gross equals linked control posting
DOC-INV-202109-900305-1-AP,INV-202109-900305-1-AP,Purchase Invoice,S,V001,2021-09,57,1,1,SYN-AP,Synthetic evaluation item,1,EA,101790,101790,,,0,101790,none,gross equals linked control posting
DOC-INV-202109-900352-2-AR,INV-202109-900352-2-AR,Sales Invoice,C,C001,2021-09,58,2,1,SYN-AR,Synthetic evaluation item,1,EA,272770,272770,,,0,272770,none,gross equals linked control posting
DOC-INV-202110-900385-1-AP,INV-202110-900385-1-AP,Purchase Invoice,S,V001,2021-10,3,1,1,SYN-AP,Synthetic evaluation item,1,EA,36660,36660,,,0,36660,none,gross equals linked control posting
DOC-INV-202110-900406-1-AP,INV-202110-900406-1-AP,Purchase Invoice,S,V001,2021-10,6,1,1,SYN-AP,Synthetic evaluation item,1,EA,333950,333950,,,0,333950,none,gross equals linked control posting
DOC-INV-202110-900395-1-AP,INV-202110-900395-1-AP,Purchase Invoice,S,V001,2021-10,7,1,1,SYN-AP,Synthetic evaluation item,1,EA,195440,195440,,,0,195440,none,gross equals linked control posting
DOC-INV-202110-900372-2-AR,INV-202110-900372-2-AR,Sales Invoice,C,C001,2021-10,8,2,1,SYN-AR,Synthetic evaluation item,1,EA,486740,486740,,,0,486740,none,gross equals linked control posting
DOC-INV-202110-900380-2-AR,INV-202110-900380-2-AR,Sales Invoice,C,C001,2021-10,12,2,1,SYN-AR,Synthetic evaluation item,1,EA,78840,78840,,,0,78840,none,gross equals linked control posting
DOC-INV-202110-900382-2-AR,INV-202110-900382-2-AR,Sales Invoice,C,C001,2021-10,13,2,1,SYN-AR,Synthetic evaluation item,1,EA,100740,100740,,,0,100740,none,gross equals linked control posting
DOC-INV-202110-900392-2-AR,INV-202110-900392-2-AR,Sales Invoice,C,C001,2021-10,14,2,1,SYN-AR,Synthetic evaluation item,1,EA,368460,368460,,,0,368460,none,gross equals linked control posting
DOC-INV-202110-900356-1-AP,INV-202110-900356-1-AP,Purchase Invoice,S,V001,2021-10,16,1,1,SYN-AP,Synthetic evaluation item,1,EA,268000,268000,,,0,268000,none,gross equals linked control posting
DOC-INV-202110-900381-2-AR,INV-202110-900381-2-AR,Sales Invoice,C,C001,2021-10,17,2,1,SYN-AR,Synthetic evaluation item,1,EA,335100,335100,,,0,335100,none,gross equals linked control posting
DOC-INV-202110-900400-2-AR,INV-202110-900400-2-AR,Sales Invoice,C,C001,2021-10,20,2,1,SYN-AR,Synthetic evaluation item,1,EA,246940,246940,,,0,246940,none,gross equals linked control posting
DOC-INV-202110-900360-2-AR,INV-202110-900360-2-AR,Sales Invoice,C,C001,2021-10,24,2,1,SYN-AR,Synthetic evaluation item,1,EA,302090,302090,,,0,302090,none,gross equals linked control posting
DOC-INV-202110-900386-2-AR,INV-202110-900386-2-AR,Sales Invoice,C,C001,2021-10,28,2,1,SYN-AR,Synthetic evaluation item,1,EA,279450,279450,,,0,279450,none,gross equals linked control posting
DOC-INV-202110-900391-2-AR,INV-202110-900391-2-AR,Sales Invoice,C,C001,2021-10,32,2,1,SYN-AR,Synthetic evaluation item,1,EA,100730,100730,,,0,100730,none,gross equals linked control posting
DOC-INV-202110-900402-2-AR,INV-202110-900402-2-AR,Sales Invoice,C,C001,2021-10,35,2,1,SYN-AR,Synthetic evaluation item,1,EA,71050,71050,,,0,71050,none,gross equals linked control posting
DOC-INV-202110-900375-1-AP,INV-202110-900375-1-AP,Purchase Invoice,S,V001,2021-10,37,1,1,SYN-AP,Synthetic evaluation item,1,EA,113680,113680,,,0,113680,none,gross equals linked control posting
DOC-INV-202110-900362-2-AR,INV-202110-900362-2-AR,Sales Invoice,C,C001,2021-10,41,2,1,SYN-AR,Synthetic evaluation item,1,EA,149380,149380,,,0,149380,none,gross equals linked control posting
DOC-INV-202110-900366-1-AP,INV-202110-900366-1-AP,Purchase Invoice,S,V001,2021-10,42,1,1,SYN-AP,Synthetic evaluation item,1,EA,222290,222290,,,0,222290,none,gross equals linked control posting
DOC-INV-202110-900365-1-AP,INV-202110-900365-1-AP,Purchase Invoice,S,V001,2021-10,49,1,1,SYN-AP,Synthetic evaluation item,1,EA,249130,249130,,,0,249130,none,gross equals linked control posting
DOC-INV-202110-900370-2-AR,INV-202110-900370-2-AR,Sales Invoice,C,C001,2021-10,50,2,1,SYN-AR,Synthetic evaluation item,1,EA,376100,376100,,,0,376100,none,gross equals linked control posting
DOC-INV-202110-900376-1-AP,INV-202110-900376-1-AP,Purchase Invoice,S,V001,2021-10,52,1,1,SYN-AP,Synthetic evaluation item,1,EA,184540,184540,,,0,184540,none,gross equals linked control posting
DOC-INV-202110-900410-2-AR,INV-202110-900410-2-AR,Sales Invoice,C,C001,2021-10,53,2,1,SYN-AR,Synthetic evaluation item,1,EA,256830,256830,,,0,256830,none,gross equals linked control posting
DOC-INV-202111-900425-1-AP,INV-202111-900425-1-AP,Purchase Invoice,S,V001,2021-11,2,1,1,SYN-AP,Synthetic evaluation item,1,EA,309160,309160,,,0,309160,none,gross equals linked control posting
DOC-INV-202111-900435-1-AP,INV-202111-900435-1-AP,Purchase Invoice,S,V001,2021-11,4,1,1,SYN-AP,Synthetic evaluation item,1,EA,72000,72000,,,0,72000,none,gross equals linked control posting
DOC-INV-202111-900466-1-AP,INV-202111-900466-1-AP,Purchase Invoice,S,V001,2021-11,6,1,1,SYN-AP,Synthetic evaluation item,1,EA,363650,363650,,,0,363650,none,gross equals linked control posting
DOC-INV-202111-900462-2-AR,INV-202111-900462-2-AR,Sales Invoice,C,C001,2021-11,8,2,1,SYN-AR,Synthetic evaluation item,1,EA,236330,236330,,,0,236330,none,gross equals linked control posting
DOC-INV-202111-900412-2-AR,INV-202111-900412-2-AR,Sales Invoice,C,C001,2021-11,10,2,1,SYN-AR,Synthetic evaluation item,1,EA,438890,438890,,,0,438890,none,gross equals linked control posting
DOC-INV-202111-900440-2-AR,INV-202111-900440-2-AR,Sales Invoice,C,C001,2021-11,14,2,1,SYN-AR,Synthetic evaluation item,1,EA,83210,83210,,,0,83210,none,gross equals linked control posting
DOC-INV-202111-900422-2-AR,INV-202111-900422-2-AR,Sales Invoice,C,C001,2021-11,18,2,1,SYN-AR,Synthetic evaluation item,1,EA,580680,580680,,,0,580680,none,gross equals linked control posting
DOC-INV-202111-900450-2-AR,INV-202111-900450-2-AR,Sales Invoice,C,C001,2021-11,20,2,1,SYN-AR,Synthetic evaluation item,1,EA,438240,438240,,,0,438240,none,gross equals linked control posting
DOC-INV-202111-900451-2-AR,INV-202111-900451-2-AR,Sales Invoice,C,C001,2021-11,21,2,1,SYN-AR,Synthetic evaluation item,1,EA,300970,300970,,,0,300970,none,gross equals linked control posting
DOC-INV-202111-900456-1-AP,INV-202111-900456-1-AP,Purchase Invoice,S,V001,2021-11,24,1,1,SYN-AP,Synthetic evaluation item,1,EA,204250,204250,,,0,204250,none,gross equals linked control posting
DOC-INV-202111-900441-2-AR,INV-202111-900441-2-AR,Sales Invoice,C,C001,2021-11,25,2,1,SYN-AR,Synthetic evaluation item,1,EA,337560,337560,,,0,337560,none,gross equals linked control posting
DOC-INV-202111-900421-2-AR,INV-202111-900421-2-AR,Sales Invoice,C,C001,2021-11,26,2,1,SYN-AR,Synthetic evaluation item,1,EA,167500,167500,,,0,167500,none,gross equals linked control posting
DOC-INV-202111-900436-2-AR,INV-202111-900436-2-AR,Sales Invoice,C,C001,2021-11,32,2,1,SYN-AR,Synthetic evaluation item,1,EA,441120,441120,,,0,441120,none,gross equals linked control posting
DOC-INV-202111-900432-2-AR,INV-202111-900432-2-AR,Sales Invoice,C,C001,2021-11,34,2,1,SYN-AR,Synthetic evaluation item,1,EA,247300,247300,,,0,247300,none,gross equals linked control posting
DOC-INV-202111-900460-2-AR,INV-202111-900460-2-AR,Sales Invoice,C,C001,2021-11,38,2,1,SYN-AR,Synthetic evaluation item,1,EA,286310,286310,,,0,286310,none,gross equals linked control posting
DOC-INV-202111-900470-2-AR,INV-202111-900470-2-AR,Sales Invoice,C,C001,2021-11,39,2,1,SYN-AR,Synthetic evaluation item,1,EA,405040,405040,,,0,405040,none,gross equals linked control posting
DOC-INV-202111-900442-2-AR,INV-202111-900442-2-AR,Sales Invoice,C,C001,2021-11,40,2,1,SYN-AR,Synthetic evaluation item,1,EA,106470,106470,,,0,106470,none,gross equals linked control posting
DOC-INV-202111-900446-1-AP,INV-202111-900446-1-AP,Purchase Invoice,S,V001,2021-11,41,1,1,SYN-AP,Synthetic evaluation item,1,EA,142990,142990,,,0,142990,none,gross equals linked control posting
DOC-INV-202111-900415-1-AP,INV-202111-900415-1-AP,Purchase Invoice,S,V001,2021-11,47,1,1,SYN-AP,Synthetic evaluation item,1,EA,127820,127820,,,0,127820,none,gross equals linked control posting
DOC-INV-202111-900424-2-AR,INV-202111-900424-2-AR,Sales Invoice,C,C001,2021-11,48,2,1,SYN-AR,Synthetic evaluation item,1,EA,200490,200490,,,0,200490,none,gross equals linked control posting
DOC-INV-202111-900431-2-AR,INV-202111-900431-2-AR,Sales Invoice,C,C001,2021-11,49,2,1,SYN-AR,Synthetic evaluation item,1,EA,380420,380420,,,0,380420,none,gross equals linked control posting
DOC-INV-202111-900468-2-AR,INV-202111-900468-2-AR,Sales Invoice,C,C001,2021-11,50,2,1,SYN-AR,Synthetic evaluation item,1,EA,145010,145010,,,0,145010,none,gross equals linked control posting
DOC-INV-202111-900416-1-AP,INV-202111-900416-1-AP,Purchase Invoice,S,V001,2021-11,52,1,1,SYN-AP,Synthetic evaluation item,1,EA,70730,70730,,,0,70730,none,gross equals linked control posting
DOC-INV-202111-900430-2-AR,INV-202111-900430-2-AR,Sales Invoice,C,C001,2021-11,55,2,1,SYN-AR,Synthetic evaluation item,1,EA,245890,245890,,,0,245890,none,gross equals linked control posting
DOC-INV-202112-900512-2-AR,INV-202112-900512-2-AR,Sales Invoice,C,C001,2021-12,1,2,1,SYN-AR,Synthetic evaluation item,1,EA,223440,223440,,,0,223440,none,gross equals linked control posting
DOC-INV-202112-900516-1-AP,INV-202112-900516-1-AP,Purchase Invoice,S,V001,2021-12,2,1,1,SYN-AP,Synthetic evaluation item,1,EA,102160,102160,,,0,102160,none,gross equals linked control posting
DOC-INV-202112-900492-2-AR,INV-202112-900492-2-AR,Sales Invoice,C,C001,2021-12,5,2,1,SYN-AR,Synthetic evaluation item,1,EA,566420,566420,,,0,566420,none,gross equals linked control posting
DOC-INV-202112-900496-1-AP,INV-202112-900496-1-AP,Purchase Invoice,S,V001,2021-12,6,1,1,SYN-AP,Synthetic evaluation item,1,EA,387010,387010,,,0,387010,none,gross equals linked control posting
DOC-INV-202112-900525-1-AP,INV-202112-900525-1-AP,Purchase Invoice,S,V001,2021-12,7,1,1,SYN-AP,Synthetic evaluation item,1,EA,89390,89390,,,0,89390,none,gross equals linked control posting
DOC-INV-202112-900518-2-AR,INV-202112-900518-2-AR,Sales Invoice,C,C001,2021-12,11,2,1,SYN-AR,Synthetic evaluation item,1,EA,182160,182160,,,0,182160,none,gross equals linked control posting
DOC-INV-202112-900474-2-AR,INV-202112-900474-2-AR,Sales Invoice,C,C001,2021-12,8,2,1,SYN-AR,Synthetic evaluation item,1,EA,125340,125340,,,0,125340,none,gross equals linked control posting
DOC-INV-202112-900485-1-AP,INV-202112-900485-1-AP,Purchase Invoice,S,V001,2021-12,14,1,1,SYN-AP,Synthetic evaluation item,1,EA,209170,209170,,,0,209170,none,gross equals linked control posting
DOC-INV-202112-900502-2-AR,INV-202112-900502-2-AR,Sales Invoice,C,C001,2021-12,16,2,1,SYN-AR,Synthetic evaluation item,1,EA,114990,114990,,,0,114990,none,gross equals linked control posting
DOC-INV-202112-900500-2-AR,INV-202112-900500-2-AR,Sales Invoice,C,C001,2021-12,17,2,1,SYN-AR,Synthetic evaluation item,1,EA,321310,321310,,,0,321310,none,gross equals linked control posting
DOC-INV-202112-900506-1-AP,INV-202112-900506-1-AP,Purchase Invoice,S,V001,2021-12,19,1,1,SYN-AP,Synthetic evaluation item,1,EA,107000,107000,,,0,107000,none,gross equals linked control posting
DOC-INV-202112-900521-2-AR,INV-202112-900521-2-AR,Sales Invoice,C,C001,2021-12,20,2,1,SYN-AR,Synthetic evaluation item,1,EA,363790,363790,,,0,363790,none,gross equals linked control posting
DOC-INV-202112-900531-2-AR,INV-202112-900531-2-AR,Sales Invoice,C,C001,2021-12,23,2,1,SYN-AR,Synthetic evaluation item,1,EA,245710,245710,,,0,245710,none,gross equals linked control posting
DOC-INV-202112-900511-2-AR,INV-202112-900511-2-AR,Sales Invoice,C,C001,2021-12,26,2,1,SYN-AR,Synthetic evaluation item,1,EA,434600,434600,,,0,434600,none,gross equals linked control posting
DOC-INV-202112-900480-2-AR,INV-202112-900480-2-AR,Sales Invoice,C,C001,2021-12,28,2,1,SYN-AR,Synthetic evaluation item,1,EA,560760,560760,,,0,560760,none,gross equals linked control posting
DOC-INV-202112-900510-2-AR,INV-202112-900510-2-AR,Sales Invoice,C,C001,2021-12,29,2,1,SYN-AR,Synthetic evaluation item,1,EA,299300,299300,,,0,299300,none,gross equals linked control posting
DOC-INV-202112-900486-2-AR,INV-202112-900486-2-AR,Sales Invoice,C,C001,2021-12,31,2,1,SYN-AR,Synthetic evaluation item,1,EA,240960,240960,,,0,240960,none,gross equals linked control posting
DOC-INV-202112-900495-1-AP,INV-202112-900495-1-AP,Purchase Invoice,S,V001,2021-12,32,1,1,SYN-AP,Synthetic evaluation item,1,EA,193300,193300,,,0,193300,none,gross equals linked control posting
DOC-INV-202112-900515-1-AP,INV-202112-900515-1-AP,Purchase Invoice,S,V001,2021-12,38,1,1,SYN-AP,Synthetic evaluation item,1,EA,184330,184330,,,0,184330,none,gross equals linked control posting
DOC-INV-202112-900530-2-AR,INV-202112-900530-2-AR,Sales Invoice,C,C001,2021-12,39,2,1,SYN-AR,Synthetic evaluation item,1,EA,299560,299560,,,0,299560,none,gross equals linked control posting
DOC-INV-202112-900522-2-AR,INV-202112-900522-2-AR,Sales Invoice,C,C001,2021-12,40,2,1,SYN-AR,Synthetic evaluation item,1,EA,412820,412820,,,0,412820,none,gross equals linked control posting
DOC-INV-202112-900481-2-AR,INV-202112-900481-2-AR,Sales Invoice,C,C001,2021-12,41,2,1,SYN-AR,Synthetic evaluation item,1,EA,561980,561980,,,0,561980,none,gross equals linked control posting
DOC-INV-202112-900491-2-AR,INV-202112-900491-2-AR,Sales Invoice,C,C001,2021-12,46,2,1,SYN-AR,Synthetic evaluation item,1,EA,524660,524660,,,0,524660,none,gross equals linked control posting
DOC-INV-202112-900526-1-AP,INV-202112-900526-1-AP,Purchase Invoice,S,V001,2021-12,47,1,1,SYN-AP,Synthetic evaluation item,1,EA,359270,359270,,,0,359270,none,gross equals linked control posting
DOC-INV-202112-900501-2-AR,INV-202112-900501-2-AR,Sales Invoice,C,C001,2021-12,51,2,1,SYN-AR,Synthetic evaluation item,1,EA,108870,108870,,,0,108870,none,gross equals linked control posting
DOC-INV-202112-900524-2-AR,INV-202112-900524-2-AR,Sales Invoice,C,C001,2021-12,52,2,1,SYN-AR,Synthetic evaluation item,1,EA,185990,185990,,,0,185990,none,gross equals linked control posting
DOC-INV-202112-900476-1-AP,INV-202112-900476-1-AP,Purchase Invoice,S,V001,2021-12,54,1,1,SYN-AP,Synthetic evaluation item,1,EA,53400,53400,,,0,53400,none,gross equals linked control posting
DOC-INV-202112-900472-2-AR,INV-202112-900472-2-AR,Sales Invoice,C,C001,2021-12,56,2,1,SYN-AR,Synthetic evaluation item,1,EA,345930,345930,,,0,345930,none,gross equals linked control posting
DOC-INV-202112-900475-1-AP,INV-202112-900475-1-AP,Purchase Invoice,S,V001,2021-12,57,1,1,SYN-AP,Synthetic evaluation item,1,EA,327130,327130,,,0,327130,none,gross equals linked control posting
DOC-INV-202112-900482-2-AR,INV-202112-900482-2-AR,Sales Invoice,C,C001,2021-12,58,2,1,SYN-AR,Synthetic evaluation item,1,EA,458500,458500,,,0,458500,none,gross equals linked control posting
DOC-INV-202201-900535-1-AP,INV-202201-900535-1-AP,Purchase Invoice,S,V001,2022-01,3,1,1,SYN-AP,Synthetic evaluation item,1,EA,376950,376950,,,0,376950,none,gross equals linked control posting
DOC-INV-202201-900566-1-AP,INV-202201-900566-1-AP,Purchase Invoice,S,V001,2022-01,13,1,1,SYN-AP,Synthetic evaluation item,1,EA,154460,154460,,,0,154460,none,gross equals linked control posting
DOC-INV-202201-900590-2-AR,INV-202201-900590-2-AR,Sales Invoice,C,C001,2022-01,16,2,1,SYN-AR,Synthetic evaluation item,1,EA,441180,441180,,,0,441180,none,gross equals linked control posting
DOC-INV-202201-900536-1-AP,INV-202201-900536-1-AP,Purchase Invoice,S,V001,2022-01,9,1,1,SYN-AP,Synthetic evaluation item,1,EA,46110,46110,,,0,46110,none,gross equals linked control posting
DOC-INV-202201-900532-2-AR,INV-202201-900532-2-AR,Sales Invoice,C,C001,2022-01,17,2,1,SYN-AR,Synthetic evaluation item,1,EA,278710,278710,,,0,278710,none,gross equals linked control posting
DOC-INV-202201-900545-1-AP,INV-202201-900545-1-AP,Purchase Invoice,S,V001,2022-01,19,1,1,SYN-AP,Synthetic evaluation item,1,EA,145800,145800,,,0,145800,none,gross equals linked control posting
DOC-INV-202201-900571-2-AR,INV-202201-900571-2-AR,Sales Invoice,C,C001,2022-01,21,2,1,SYN-AR,Synthetic evaluation item,1,EA,462720,462720,,,0,462720,none,gross equals linked control posting
DOC-INV-202201-900550-2-AR,INV-202201-900550-2-AR,Sales Invoice,C,C001,2022-01,22,2,1,SYN-AR,Synthetic evaluation item,1,EA,257130,257130,,,0,257130,none,gross equals linked control posting
DOC-INV-202201-900562-2-AR,INV-202201-900562-2-AR,Sales Invoice,C,C001,2022-01,23,2,1,SYN-AR,Synthetic evaluation item,1,EA,141390,141390,,,0,141390,none,gross equals linked control posting
DOC-INV-202201-900551-2-AR,INV-202201-900551-2-AR,Sales Invoice,C,C001,2022-01,30,2,1,SYN-AR,Synthetic evaluation item,1,EA,199900,199900,,,0,199900,none,gross equals linked control posting
DOC-INV-202201-900556-2-AR,INV-202201-900556-2-AR,Sales Invoice,C,C001,2022-01,31,2,1,SYN-AR,Synthetic evaluation item,1,EA,324790,324790,,,0,324790,none,gross equals linked control posting
DOC-INV-202201-900575-1-AP,INV-202201-900575-1-AP,Purchase Invoice,S,V001,2022-01,32,1,1,SYN-AP,Synthetic evaluation item,1,EA,133180,133180,,,0,133180,none,gross equals linked control posting
DOC-INV-202201-900576-1-AP,INV-202201-900576-1-AP,Purchase Invoice,S,V001,2022-01,34,1,1,SYN-AP,Synthetic evaluation item,1,EA,394400,394400,,,0,394400,none,gross equals linked control posting
DOC-INV-202201-900574-2-AR,INV-202201-900574-2-AR,Sales Invoice,C,C001,2022-01,44,2,1,SYN-AR,Synthetic evaluation item,1,EA,158760,158760,,,0,158760,none,gross equals linked control posting
DOC-INV-202201-900561-2-AR,INV-202201-900561-2-AR,Sales Invoice,C,C001,2022-01,45,2,1,SYN-AR,Synthetic evaluation item,1,EA,470100,470100,,,0,470100,none,gross equals linked control posting
DOC-INV-202201-900570-2-AR,INV-202201-900570-2-AR,Sales Invoice,C,C001,2022-01,46,2,1,SYN-AR,Synthetic evaluation item,1,EA,594780,594780,,,0,594780,none,gross equals linked control posting
DOC-INV-202201-900585-1-AP,INV-202201-900585-1-AP,Purchase Invoice,S,V001,2022-01,47,1,1,SYN-AP,Synthetic evaluation item,1,EA,184820,184820,,,0,184820,none,gross equals linked control posting
DOC-INV-202201-900582-2-AR,INV-202201-900582-2-AR,Sales Invoice,C,C001,2022-01,50,2,1,SYN-AR,Synthetic evaluation item,1,EA,69520,69520,,,0,69520,none,gross equals linked control posting
DOC-INV-202201-900586-1-AP,INV-202201-900586-1-AP,Purchase Invoice,S,V001,2022-01,51,1,1,SYN-AP,Synthetic evaluation item,1,EA,274530,274530,,,0,274530,none,gross equals linked control posting
DOC-INV-202201-900542-2-AR,INV-202201-900542-2-AR,Sales Invoice,C,C001,2022-01,52,2,1,SYN-AR,Synthetic evaluation item,1,EA,555200,555200,,,0,555200,none,gross equals linked control posting
DOC-INV-202201-900555-1-AP,INV-202201-900555-1-AP,Purchase Invoice,S,V001,2022-01,53,1,1,SYN-AP,Synthetic evaluation item,1,EA,170990,170990,,,0,170990,none,gross equals linked control posting
DOC-INV-202201-900560-2-AR,INV-202201-900560-2-AR,Sales Invoice,C,C001,2022-01,55,2,1,SYN-AR,Synthetic evaluation item,1,EA,143540,143540,,,0,143540,none,gross equals linked control posting
DOC-INV-202201-900568-2-AR,INV-202201-900568-2-AR,Sales Invoice,C,C001,2022-01,56,2,1,SYN-AR,Synthetic evaluation item,1,EA,103980,103980,,,0,103980,none,gross equals linked control posting
DOC-INV-202201-900541-2-AR,INV-202201-900541-2-AR,Sales Invoice,C,C001,2022-01,58,2,1,SYN-AR,Synthetic evaluation item,1,EA,470430,470430,,,0,470430,none,gross equals linked control posting
DOC-INV-202201-900580-2-AR,INV-202201-900580-2-AR,Sales Invoice,C,C001,2022-01,59,2,1,SYN-AR,Synthetic evaluation item,1,EA,498270,498270,,,0,498270,none,gross equals linked control posting
DOC-INV-202202-900605-1-AP,INV-202202-900605-1-AP,Purchase Invoice,S,V001,2022-02,1,1,1,SYN-AP,Synthetic evaluation item,1,EA,137870,137870,,,0,137870,none,gross equals linked control posting
DOC-INV-202202-900592-2-AR,INV-202202-900592-2-AR,Sales Invoice,C,C001,2022-02,2,2,1,SYN-AR,Synthetic evaluation item,1,EA,439160,439160,,,0,439160,none,gross equals linked control posting
DOC-INV-202202-900595-1-AP,INV-202202-900595-1-AP,Purchase Invoice,S,V001,2022-02,3,1,1,SYN-AP,Synthetic evaluation item,1,EA,38230,38230,,,0,38230,none,gross equals linked control posting
DOC-INV-202202-900641-2-AR,INV-202202-900641-2-AR,Sales Invoice,C,C001,2022-02,5,2,1,SYN-AR,Synthetic evaluation item,1,EA,550300,550300,,,0,550300,none,gross equals linked control posting
DOC-INV-202202-900626-1-AP,INV-202202-900626-1-AP,Purchase Invoice,S,V001,2022-02,7,1,1,SYN-AP,Synthetic evaluation item,1,EA,277450,277450,,,0,277450,none,gross equals linked control posting
DOC-INV-202202-900600-2-AR,INV-202202-900600-2-AR,Sales Invoice,C,C001,2022-02,10,2,1,SYN-AR,Synthetic evaluation item,1,EA,387360,387360,,,0,387360,none,gross equals linked control posting
DOC-INV-202202-900616-2-AR,INV-202202-900616-2-AR,Sales Invoice,C,C001,2022-02,12,2,1,SYN-AR,Synthetic evaluation item,1,EA,182270,182270,,,0,182270,none,gross equals linked control posting
DOC-INV-202202-900620-2-AR,INV-202202-900620-2-AR,Sales Invoice,C,C001,2022-02,20,2,1,SYN-AR,Synthetic evaluation item,1,EA,406720,406720,,,0,406720,none,gross equals linked control posting
DOC-INV-202202-900642-2-AR,INV-202202-900642-2-AR,Sales Invoice,C,C001,2022-02,23,2,1,SYN-AR,Synthetic evaluation item,1,EA,327270,327270,,,0,327270,none,gross equals linked control posting
