C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20210912"",""900296""]",568-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210912"",""900296""]",568-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210912"",""900296""]",568-D,,,1,,,,,,,,,,,Q5,23494
1,"[""20210913"",""900329""]",,,,,2021-09-13,900329,Synthetic demo multi-vendor settlement 900329,,,,,,,,,
1,"[""20210913"",""900329""]",569-D,,,,,,,D,138360,,,,,,,
1,"[""20210913"",""900329""]",569-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210913"",""900329""]",569-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210913"",""900329""]",569-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210913"",""900329""]",569-D,,,1,,,,,,,,,,,00,0
1,"[""20210913"",""900329""]",570-D,,,,,,,D,520540,,,,,,,
1,"[""20210913"",""900329""]",570-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20210913"",""900329""]",570-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210913"",""900329""]",570-D,1,2-auxiliary-account,,,,,,,,,V003,Demo Vendor Mosaic,auxiliary-account,,
1,"[""20210913"",""900329""]",570-D,,,1,,,,,,,,,,,00,0
1,"[""20210913"",""900329""]",571-C,,,,,,,C,349210,,,,,,,
1,"[""20210913"",""900329""]",571-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210913"",""900329""]",571-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210913"",""900329""]",571-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210913"",""900329""]",571-C,,,1,,,,,,,,,,,00,0
1,"[""20210913"",""900329""]",572-C,,,,,,,C,309690,,,,,,,
1,"[""20210913"",""900329""]",572-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210913"",""900329""]",572-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210913"",""900329""]",572-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210913"",""900329""]",572-C,,,1,,,,,,,,,,,00,0
1,"[""20210914"",""900301""]",,,,,2021-09-14,900301,Synthetic demo credit sale 900301,,,,,,,,,
1,"[""20210914"",""900301""]",573-C,,,,,,,C,168150,,,,,,,
1,"[""20210914"",""900301""]",573-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210914"",""900301""]",573-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210914"",""900301""]",573-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20210914"",""900301""]",573-C,,,1,,,,,,,,,,,B5,15286
1,"[""20210914"",""900301""]",573-D,,,,,,,D,168150,,,,,,,
1,"[""20210914"",""900301""]",573-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210914"",""900301""]",573-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210914"",""900301""]",573-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210914"",""900301""]",573-D,,,1,,,,,,,,,,,00,0
1,"[""20210914"",""900309""]",,,,,2021-09-14,900309,Synthetic demo prepaid service 900309,,,,,,,,,
1,"[""20210914"",""900309""]",574-C,,,,,,,C,111220,,,,,,,
1,"[""20210914"",""900309""]",574-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210914"",""900309""]",574-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20210914"",""900309""]",574-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210914"",""900309""]",574-C,,,1,,,,,,,,,,,00,0
1,"[""20210914"",""900309""]",574-D,,,,,,,D,111220,,,,,,,
1,"[""20210914"",""900309""]",574-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20210914"",""900309""]",574-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20210914"",""900309""]",574-D,1,2-auxiliary-account,,,,,,,,,S004,Demo Logistics Services,auxiliary-account,,
1,"[""20210914"",""900309""]",574-D,,,1,,,,,,,,,,,00,0
1,"[""20210914"",""900310""]",,,,,2021-09-14,900310,Synthetic demo credit sale 900310,,,,,,,,,
1,"[""20210914"",""900310""]",575-C,,,,,,,C,110630,,,,,,,
1,"[""20210914"",""900310""]",575-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210914"",""900310""]",575-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210914"",""900310""]",575-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210914"",""900310""]",575-C,,,1,,,,,,,,,,,B5,10057
1,"[""20210914"",""900310""]",575-D,,,,,,,D,110630,,,,,,,
1,"[""20210914"",""900310""]",575-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210914"",""900310""]",575-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210914"",""900310""]",575-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210914"",""900310""]",575-D,,,1,,,,,,,,,,,00,0
1,"[""20210915"",""900306""]",,,,,2021-09-15,900306,Synthetic demo monthly payroll bundle 900306,,,,,,,,,
1,"[""20210915"",""900306""]",576-C,,,,,,,C,557490,,,,,,,
1,"[""20210915"",""900306""]",576-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210915"",""900306""]",576-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210915"",""900306""]",576-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210915"",""900306""]",576-C,,,1,,,,,,,,,,,00,0
1,"[""20210915"",""900306""]",576-D,,,,,,,D,306610,,,,,,,
1,"[""20210915"",""900306""]",576-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20210915"",""900306""]",576-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210915"",""900306""]",576-D,,,1,,,,,,,,,,,00,0
1,"[""20210915"",""900306""]",577-D,,,,,,,D,61320,,,,,,,
1,"[""20210915"",""900306""]",577-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20210915"",""900306""]",577-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210915"",""900306""]",577-D,,,1,,,,,,,,,,,00,0
1,"[""20210915"",""900306""]",578-D,,,,,,,D,189560,,,,,,,
1,"[""20210915"",""900306""]",578-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20210915"",""900306""]",578-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210915"",""900306""]",578-D,,,1,,,,,,,,,,,00,0
1,"[""20210915"",""900331""]",,,,,2021-09-15,900331,Synthetic demo credit sale 900331,,,,,,,,,
1,"[""20210915"",""900331""]",579-C,,,,,,,C,118570,,,,,,,
1,"[""20210915"",""900331""]",579-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210915"",""900331""]",579-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210915"",""900331""]",579-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20210915"",""900331""]",579-C,,,1,,,,,,,,,,,B5,10779
1,"[""20210915"",""900331""]",579-D,,,,,,,D,118570,,,,,,,
1,"[""20210915"",""900331""]",579-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210915"",""900331""]",579-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210915"",""900331""]",579-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210915"",""900331""]",579-D,,,1,,,,,,,,,,,00,0
1,"[""20210915"",""900348""]",,,,,2021-09-15,900348,Synthetic demo mixed sales and receipt 900348,,,,,,,,,
1,"[""20210915"",""900348""]",580-D,,,,,,,D,142590,,,,,,,
1,"[""20210915"",""900348""]",580-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210915"",""900348""]",580-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210915"",""900348""]",580-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210915"",""900348""]",580-D,,,1,,,,,,,,,,,00,0
1,"[""20210915"",""900348""]",581-D,,,,,,,D,160810,,,,,,,
1,"[""20210915"",""900348""]",581-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210915"",""900348""]",581-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210915"",""900348""]",581-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210915"",""900348""]",581-D,,,1,,,,,,,,,,,00,0
1,"[""20210915"",""900348""]",582-C,,,,,,,C,54610,,,,,,,
1,"[""20210915"",""900348""]",582-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210915"",""900348""]",582-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210915"",""900348""]",582-C,1,2-auxiliary-account,,,,,,,,,C010,Demo Customer Juniper,auxiliary-account,,
1,"[""20210915"",""900348""]",582-C,,,1,,,,,,,,,,,B5,4965
1,"[""20210915"",""900348""]",583-C,,,,,,,C,248790,,,,,,,
1,"[""20210915"",""900348""]",583-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210915"",""900348""]",583-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210915"",""900348""]",583-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210915"",""900348""]",583-C,,,1,,,,,,,,,,,B5,22617
1,"[""20210916"",""900298""]",,,,,2021-09-16,900298,Synthetic demo operating cost bundle 900298,,,,,,,,,
1,"[""20210916"",""900298""]",584-C,,,,,,,C,658430,,,,,,,
1,"[""20210916"",""900298""]",584-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210916"",""900298""]",584-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210916"",""900298""]",584-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210916"",""900298""]",584-C,,,1,,,,,,,,,,,00,0
1,"[""20210916"",""900298""]",584-D,,,,,,,D,131680,,,,,,,
1,"[""20210916"",""900298""]",584-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20210916"",""900298""]",584-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210916"",""900298""]",584-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20210916"",""900298""]",584-D,,,1,,,,,,,,,,,Q5,11971
1,"[""20210916"",""900298""]",585-D,,,,,,,D,223860,,,,,,,
1,"[""20210916"",""900298""]",585-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20210916"",""900298""]",585-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210916"",""900298""]",585-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20210916"",""900298""]",585-D,,,1,,,,,,,,,,,Q6,16582
1,"[""20210916"",""900298""]",586-D,,,,,,,D,302890,,,,,,,
1,"[""20210916"",""900298""]",586-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20210916"",""900298""]",586-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210916"",""900298""]",586-D,1,2-auxiliary-account,,,,,,,,,V009,Demo Vendor Summit,auxiliary-account,,
1,"[""20210916"",""900298""]",586-D,,,1,,,,,,,,,,,Q5,27535
1,"[""20210916"",""900323""]",,,,,2021-09-16,900323,Synthetic demo multi-vendor settlement 900323,,,,,,,,,
1,"[""20210916"",""900323""]",587-D,,,,,,,D,44500,,,,,,,
1,"[""20210916"",""900323""]",587-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210916"",""900323""]",587-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210916"",""900323""]",587-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210916"",""900323""]",587-D,,,1,,,,,,,,,,,00,0
1,"[""20210916"",""900323""]",588-D,,,,,,,D,252190,,,,,,,
1,"[""20210916"",""900323""]",588-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20210916"",""900323""]",588-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210916"",""900323""]",588-D,1,2-auxiliary-account,,,,,,,,,V007,Demo Vendor Quartz,auxiliary-account,,
1,"[""20210916"",""900323""]",588-D,,,1,,,,,,,,,,,00,0
1,"[""20210916"",""900323""]",589-C,,,,,,,C,109770,,,,,,,
1,"[""20210916"",""900323""]",589-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210916"",""900323""]",589-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210916"",""900323""]",589-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210916"",""900323""]",589-C,,,1,,,,,,,,,,,00,0
1,"[""20210916"",""900323""]",590-C,,,,,,,C,186920,,,,,,,
1,"[""20210916"",""900323""]",590-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210916"",""900323""]",590-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210916"",""900323""]",590-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210916"",""900323""]",590-C,,,1,,,,,,,,,,,00,0
1,"[""20210916"",""900345""]",,,,,2021-09-16,900345,Synthetic demo monthly payroll bundle 900345,,,,,,,,,
1,"[""20210916"",""900345""]",591-C,,,,,,,C,449240,,,,,,,
1,"[""20210916"",""900345""]",591-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210916"",""900345""]",591-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210916"",""900345""]",591-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210916"",""900345""]",591-C,,,1,,,,,,,,,,,00,0
1,"[""20210916"",""900345""]",591-D,,,,,,,D,134770,,,,,,,
1,"[""20210916"",""900345""]",591-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20210916"",""900345""]",591-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210916"",""900345""]",591-D,,,1,,,,,,,,,,,00,0
1,"[""20210916"",""900345""]",592-D,,,,,,,D,8980,,,,,,,
1,"[""20210916"",""900345""]",592-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20210916"",""900345""]",592-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210916"",""900345""]",592-D,,,1,,,,,,,,,,,00,0
1,"[""20210916"",""900345""]",593-D,,,,,,,D,305490,,,,,,,
1,"[""20210916"",""900345""]",593-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20210916"",""900345""]",593-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210916"",""900345""]",593-D,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900302""]",,,,,2021-09-17,900302,Synthetic demo credit sale 900302,,,,,,,,,
1,"[""20210917"",""900302""]",594-C,,,,,,,C,450750,,,,,,,
1,"[""20210917"",""900302""]",594-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20210917"",""900302""]",594-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210917"",""900302""]",594-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20210917"",""900302""]",594-C,,,1,,,,,,,,,,,B5,40977
1,"[""20210917"",""900302""]",594-D,,,,,,,D,450750,,,,,,,
1,"[""20210917"",""900302""]",594-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210917"",""900302""]",594-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210917"",""900302""]",594-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210917"",""900302""]",594-D,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900319""]",,,,,2021-09-17,900319,Synthetic demo operating cost bundle 900319,,,,,,,,,
1,"[""20210917"",""900319""]",595-C,,,,,,,C,425260,,,,,,,
1,"[""20210917"",""900319""]",595-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210917"",""900319""]",595-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210917"",""900319""]",595-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210917"",""900319""]",595-C,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900319""]",595-D,,,,,,,D,157340,,,,,,,
1,"[""20210917"",""900319""]",595-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20210917"",""900319""]",595-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210917"",""900319""]",595-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20210917"",""900319""]",595-D,,,1,,,,,,,,,,,Q5,14304
1,"[""20210917"",""900319""]",596-D,,,,,,,D,106310,,,,,,,
1,"[""20210917"",""900319""]",596-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20210917"",""900319""]",596-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210917"",""900319""]",596-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20210917"",""900319""]",596-D,,,1,,,,,,,,,,,Q5,9665
1,"[""20210917"",""900319""]",597-D,,,,,,,D,161610,,,,,,,
1,"[""20210917"",""900319""]",597-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20210917"",""900319""]",597-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210917"",""900319""]",597-D,1,2-auxiliary-account,,,,,,,,,V010,Demo Vendor Tandem,auxiliary-account,,
1,"[""20210917"",""900319""]",597-D,,,1,,,,,,,,,,,Q5,14692
1,"[""20210917"",""900334""]",,,,,2021-09-17,900334,Synthetic demo customer receipt 900334,,,,,,,,,
1,"[""20210917"",""900334""]",598-C,,,,,,,C,92990,,,,,,,
1,"[""20210917"",""900334""]",598-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210917"",""900334""]",598-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210917"",""900334""]",598-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210917"",""900334""]",598-C,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900334""]",598-D,,,,,,,D,92990,,,,,,,
1,"[""20210917"",""900334""]",598-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210917"",""900334""]",598-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210917"",""900334""]",598-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210917"",""900334""]",598-D,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900335""]",,,,,2021-09-17,900335,Synthetic demo purchase on account 900335,,,,,,,,,
1,"[""20210917"",""900335""]",599-C,,,,,,,C,178650,,,,,,,
1,"[""20210917"",""900335""]",599-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210917"",""900335""]",599-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210917"",""900335""]",599-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210917"",""900335""]",599-C,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900335""]",599-D,,,,,,,D,178650,,,,,,,
1,"[""20210917"",""900335""]",599-D,1,,,,,,,,5020,Demo Inventory Adjustment,,,,,
1,"[""20210917"",""900335""]",599-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210917"",""900335""]",599-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20210917"",""900335""]",599-D,,,1,,,,,,,,,,,Q5,16241
1,"[""20210917"",""900344""]",,,,,2021-09-17,900344,Synthetic demo customer receipt 900344,,,,,,,,,
1,"[""20210917"",""900344""]",600-C,,,,,,,C,112580,,,,,,,
1,"[""20210917"",""900344""]",600-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210917"",""900344""]",600-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210917"",""900344""]",600-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210917"",""900344""]",600-C,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900344""]",600-D,,,,,,,D,112580,,,,,,,
1,"[""20210917"",""900344""]",600-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210917"",""900344""]",600-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210917"",""900344""]",600-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210917"",""900344""]",600-D,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900346""]",,,,,2021-09-17,900346,Synthetic demo purchase on account 900346,,,,,,,,,
1,"[""20210917"",""900346""]",601-C,,,,,,,C,332620,,,,,,,
1,"[""20210917"",""900346""]",601-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210917"",""900346""]",601-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210917"",""900346""]",601-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210917"",""900346""]",601-C,,,1,,,,,,,,,,,00,0
1,"[""20210917"",""900346""]",601-D,,,,,,,D,332620,,,,,,,
1,"[""20210917"",""900346""]",601-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20210917"",""900346""]",601-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210917"",""900346""]",601-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210917"",""900346""]",601-D,,,1,,,,,,,,,,,Q5,30238
1,"[""20210918"",""900322""]",,,,,2021-09-18,900322,Synthetic demo credit sale 900322,,,,,,,,,
1,"[""20210918"",""900322""]",602-C,,,,,,,C,174370,,,,,,,
1,"[""20210918"",""900322""]",602-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210918"",""900322""]",602-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210918"",""900322""]",602-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20210918"",""900322""]",602-C,,,1,,,,,,,,,,,B5,15852
1,"[""20210918"",""900322""]",602-D,,,,,,,D,174370,,,,,,,
1,"[""20210918"",""900322""]",602-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210918"",""900322""]",602-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210918"",""900322""]",602-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210918"",""900322""]",602-D,,,1,,,,,,,,,,,00,0
1,"[""20210918"",""900325""]",,,,,2021-09-18,900325,Synthetic demo purchase on account 900325,,,,,,,,,
1,"[""20210918"",""900325""]",603-C,,,,,,,C,284710,,,,,,,
1,"[""20210918"",""900325""]",603-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210918"",""900325""]",603-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210918"",""900325""]",603-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210918"",""900325""]",603-C,,,1,,,,,,,,,,,00,0
1,"[""20210918"",""900325""]",603-D,,,,,,,D,284710,,,,,,,
1,"[""20210918"",""900325""]",603-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20210918"",""900325""]",603-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210918"",""900325""]",603-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20210918"",""900325""]",603-D,,,1,,,,,,,,,,,Q5,25883
1,"[""20210919"",""900304""]",,,,,2021-09-19,900304,Synthetic demo mixed sales and receipt 900304,,,,,,,,,
1,"[""20210919"",""900304""]",604-D,,,,,,,D,122860,,,,,,,
1,"[""20210919"",""900304""]",604-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210919"",""900304""]",604-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210919"",""900304""]",604-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210919"",""900304""]",604-D,,,1,,,,,,,,,,,00,0
1,"[""20210919"",""900304""]",605-D,,,,,,,D,523820,,,,,,,
1,"[""20210919"",""900304""]",605-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210919"",""900304""]",605-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210919"",""900304""]",605-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210919"",""900304""]",605-D,,,1,,,,,,,,,,,00,0
1,"[""20210919"",""900304""]",606-C,,,,,,,C,155200,,,,,,,
1,"[""20210919"",""900304""]",606-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210919"",""900304""]",606-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210919"",""900304""]",606-C,1,2-auxiliary-account,,,,,,,,,C006,Demo Customer Fjord,auxiliary-account,,
1,"[""20210919"",""900304""]",606-C,,,1,,,,,,,,,,,B5,14109
1,"[""20210919"",""900304""]",607-C,,,,,,,C,491480,,,,,,,
1,"[""20210919"",""900304""]",607-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210919"",""900304""]",607-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210919"",""900304""]",607-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20210919"",""900304""]",607-C,,,1,,,,,,,,,,,B5,44680
1,"[""20210920"",""900332""]",,,,,2021-09-20,900332,Synthetic demo financing settlement 900332,,,,,,,,,
1,"[""20210920"",""900332""]",608-C,,,,,,,C,448340,,,,,,,
1,"[""20210920"",""900332""]",608-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210920"",""900332""]",608-C,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20210920"",""900332""]",608-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210920"",""900332""]",608-C,,,1,,,,,,,,,,,00,0
