C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20210510"",""900077""]",149-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210510"",""900077""]",149-C,,,1,,,,,,,,,,,00,0
1,"[""20210510"",""900077""]",149-D,,,,,,,D,147100,,,,,,,
1,"[""20210510"",""900077""]",149-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210510"",""900077""]",149-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210510"",""900077""]",149-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210510"",""900077""]",149-D,,,1,,,,,,,,,,,00,0
1,"[""20210510"",""900106""]",,,,,2021-05-10,900106,Synthetic demo purchase on account 900106,,,,,,,,,
1,"[""20210510"",""900106""]",150-C,,,,,,,C,182290,,,,,,,
1,"[""20210510"",""900106""]",150-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210510"",""900106""]",150-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210510"",""900106""]",150-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210510"",""900106""]",150-C,,,1,,,,,,,,,,,00,0
1,"[""20210510"",""900106""]",150-D,,,,,,,D,182290,,,,,,,
1,"[""20210510"",""900106""]",150-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20210510"",""900106""]",150-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210510"",""900106""]",150-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210510"",""900106""]",150-D,,,1,,,,,,,,,,,Q5,16572
1,"[""20210511"",""900089""]",,,,,2021-05-11,900089,Synthetic demo prepaid service 900089,,,,,,,,,
1,"[""20210511"",""900089""]",151-C,,,,,,,C,29040,,,,,,,
1,"[""20210511"",""900089""]",151-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210511"",""900089""]",151-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20210511"",""900089""]",151-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210511"",""900089""]",151-C,,,1,,,,,,,,,,,00,0
1,"[""20210511"",""900089""]",151-D,,,,,,,D,29040,,,,,,,
1,"[""20210511"",""900089""]",151-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20210511"",""900089""]",151-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20210511"",""900089""]",151-D,1,2-auxiliary-account,,,,,,,,,S006,Demo Insurance Services,auxiliary-account,,
1,"[""20210511"",""900089""]",151-D,,,1,,,,,,,,,,,00,0
1,"[""20210512"",""900074""]",,,,,2021-05-12,900074,Synthetic demo mixed sales and receipt 900074,,,,,,,,,
1,"[""20210512"",""900074""]",152-D,,,,,,,D,103280,,,,,,,
1,"[""20210512"",""900074""]",152-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210512"",""900074""]",152-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210512"",""900074""]",152-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210512"",""900074""]",152-D,,,1,,,,,,,,,,,00,0
1,"[""20210512"",""900074""]",153-D,,,,,,,D,71780,,,,,,,
1,"[""20210512"",""900074""]",153-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210512"",""900074""]",153-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210512"",""900074""]",153-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210512"",""900074""]",153-D,,,1,,,,,,,,,,,00,0
1,"[""20210512"",""900074""]",154-C,,,,,,,C,28000,,,,,,,
1,"[""20210512"",""900074""]",154-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210512"",""900074""]",154-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210512"",""900074""]",154-C,1,2-auxiliary-account,,,,,,,,,C006,Demo Customer Fjord,auxiliary-account,,
1,"[""20210512"",""900074""]",154-C,,,1,,,,,,,,,,,B5,2545
1,"[""20210512"",""900074""]",155-C,,,,,,,C,147060,,,,,,,
1,"[""20210512"",""900074""]",155-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210512"",""900074""]",155-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210512"",""900074""]",155-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20210512"",""900074""]",155-C,,,1,,,,,,,,,,,B5,13369
1,"[""20210512"",""900112""]",,,,,2021-05-12,900112,Synthetic demo operating cost bundle 900112,,,,,,,,,
1,"[""20210512"",""900112""]",156-C,,,,,,,C,249790,,,,,,,
1,"[""20210512"",""900112""]",156-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210512"",""900112""]",156-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210512"",""900112""]",156-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210512"",""900112""]",156-C,,,1,,,,,,,,,,,00,0
1,"[""20210512"",""900112""]",156-D,,,,,,,D,74930,,,,,,,
1,"[""20210512"",""900112""]",156-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20210512"",""900112""]",156-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210512"",""900112""]",156-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20210512"",""900112""]",156-D,,,1,,,,,,,,,,,Q5,6812
1,"[""20210512"",""900112""]",157-D,,,,,,,D,112400,,,,,,,
1,"[""20210512"",""900112""]",157-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20210512"",""900112""]",157-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210512"",""900112""]",157-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20210512"",""900112""]",157-D,,,1,,,,,,,,,,,Q5,10218
1,"[""20210512"",""900112""]",158-D,,,,,,,D,62460,,,,,,,
1,"[""20210512"",""900112""]",158-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20210512"",""900112""]",158-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210512"",""900112""]",158-D,1,2-auxiliary-account,,,,,,,,,V003,Demo Vendor Mosaic,auxiliary-account,,
1,"[""20210512"",""900112""]",158-D,,,1,,,,,,,,,,,Q5,5678
1,"[""20210513"",""900096""]",,,,,2021-05-13,900096,Synthetic demo purchase on account 900096,,,,,,,,,
1,"[""20210513"",""900096""]",159-C,,,,,,,C,183300,,,,,,,
1,"[""20210513"",""900096""]",159-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210513"",""900096""]",159-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210513"",""900096""]",159-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210513"",""900096""]",159-C,,,1,,,,,,,,,,,00,0
1,"[""20210513"",""900096""]",159-D,,,,,,,D,183300,,,,,,,
1,"[""20210513"",""900096""]",159-D,1,,,,,,,,5000,Demo Purchases,,,,,
1,"[""20210513"",""900096""]",159-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210513"",""900096""]",159-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210513"",""900096""]",159-D,,,1,,,,,,,,,,,Q5,16664
1,"[""20210514"",""900073""]",,,,,2021-05-14,900073,Synthetic demo customer receipt 900073,,,,,,,,,
1,"[""20210514"",""900073""]",160-C,,,,,,,C,289520,,,,,,,
1,"[""20210514"",""900073""]",160-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210514"",""900073""]",160-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210514"",""900073""]",160-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210514"",""900073""]",160-C,,,1,,,,,,,,,,,00,0
1,"[""20210514"",""900073""]",160-D,,,,,,,D,289520,,,,,,,
1,"[""20210514"",""900073""]",160-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210514"",""900073""]",160-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210514"",""900073""]",160-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210514"",""900073""]",160-D,,,1,,,,,,,,,,,00,0
1,"[""20210515"",""900067""]",,,,,2021-05-15,900067,Synthetic demo vendor settlement 900067,,,,,,,,,
1,"[""20210515"",""900067""]",161-C,,,,,,,C,134370,,,,,,,
1,"[""20210515"",""900067""]",161-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210515"",""900067""]",161-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210515"",""900067""]",161-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210515"",""900067""]",161-C,,,1,,,,,,,,,,,00,0
1,"[""20210515"",""900067""]",161-D,,,,,,,D,134370,,,,,,,
1,"[""20210515"",""900067""]",161-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210515"",""900067""]",161-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210515"",""900067""]",161-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210515"",""900067""]",161-D,,,1,,,,,,,,,,,00,0
1,"[""20210515"",""900108""]",,,,,2021-05-15,900108,Synthetic demo operating expense 900108,,,,,,,,,
1,"[""20210515"",""900108""]",162-C,,,,,,,C,6210,,,,,,,
1,"[""20210515"",""900108""]",162-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210515"",""900108""]",162-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210515"",""900108""]",162-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210515"",""900108""]",162-C,,,1,,,,,,,,,,,00,0
1,"[""20210515"",""900108""]",162-D,,,,,,,D,6210,,,,,,,
1,"[""20210515"",""900108""]",162-D,1,,,,,,,,6020,Demo Office Rent,,,,,
1,"[""20210515"",""900108""]",162-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210515"",""900108""]",162-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210515"",""900108""]",162-D,,,1,,,,,,,,,,,Q5,565
1,"[""20210515"",""900117""]",,,,,2021-05-15,900117,Synthetic demo vendor settlement 900117,,,,,,,,,
1,"[""20210515"",""900117""]",163-C,,,,,,,C,103780,,,,,,,
1,"[""20210515"",""900117""]",163-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210515"",""900117""]",163-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210515"",""900117""]",163-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210515"",""900117""]",163-C,,,1,,,,,,,,,,,00,0
1,"[""20210515"",""900117""]",163-D,,,,,,,D,103780,,,,,,,
1,"[""20210515"",""900117""]",163-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210515"",""900117""]",163-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210515"",""900117""]",163-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210515"",""900117""]",163-D,,,1,,,,,,,,,,,00,0
1,"[""20210516"",""900080""]",,,,,2021-05-16,900080,Synthetic demo mixed sales and receipt 900080,,,,,,,,,
1,"[""20210516"",""900080""]",164-D,,,,,,,D,132500,,,,,,,
1,"[""20210516"",""900080""]",164-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210516"",""900080""]",164-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900080""]",164-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210516"",""900080""]",164-D,,,1,,,,,,,,,,,00,0
1,"[""20210516"",""900080""]",165-D,,,,,,,D,324430,,,,,,,
1,"[""20210516"",""900080""]",165-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210516"",""900080""]",165-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900080""]",165-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210516"",""900080""]",165-D,,,1,,,,,,,,,,,00,0
1,"[""20210516"",""900080""]",166-C,,,,,,,C,379250,,,,,,,
1,"[""20210516"",""900080""]",166-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210516"",""900080""]",166-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900080""]",166-C,1,2-auxiliary-account,,,,,,,,,C002,Demo Customer Birch,auxiliary-account,,
1,"[""20210516"",""900080""]",166-C,,,1,,,,,,,,,,,B5,34477
1,"[""20210516"",""900080""]",167-C,,,,,,,C,77680,,,,,,,
1,"[""20210516"",""900080""]",167-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210516"",""900080""]",167-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900080""]",167-C,1,2-auxiliary-account,,,,,,,,,C003,Demo Customer Cobalt,auxiliary-account,,
1,"[""20210516"",""900080""]",167-C,,,1,,,,,,,,,,,B5,7062
1,"[""20210516"",""900116""]",,,,,2021-05-16,900116,Synthetic demo mixed sales and receipt 900116,,,,,,,,,
1,"[""20210516"",""900116""]",168-D,,,,,,,D,126090,,,,,,,
1,"[""20210516"",""900116""]",168-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210516"",""900116""]",168-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900116""]",168-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210516"",""900116""]",168-D,,,1,,,,,,,,,,,00,0
1,"[""20210516"",""900116""]",169-D,,,,,,,D,181470,,,,,,,
1,"[""20210516"",""900116""]",169-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210516"",""900116""]",169-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900116""]",169-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210516"",""900116""]",169-D,,,1,,,,,,,,,,,00,0
1,"[""20210516"",""900116""]",170-C,,,,,,,C,172230,,,,,,,
1,"[""20210516"",""900116""]",170-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210516"",""900116""]",170-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900116""]",170-C,1,2-auxiliary-account,,,,,,,,,C008,Demo Customer Halo,auxiliary-account,,
1,"[""20210516"",""900116""]",170-C,,,1,,,,,,,,,,,B5,15657
1,"[""20210516"",""900116""]",171-C,,,,,,,C,135330,,,,,,,
1,"[""20210516"",""900116""]",171-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210516"",""900116""]",171-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900116""]",171-C,1,2-auxiliary-account,,,,,,,,,C009,Demo Customer Indigo,auxiliary-account,,
1,"[""20210516"",""900116""]",171-C,,,1,,,,,,,,,,,B5,12303
1,"[""20210516"",""900122""]",,,,,2021-05-16,900122,Synthetic demo mixed sales and receipt 900122,,,,,,,,,
1,"[""20210516"",""900122""]",172-D,,,,,,,D,158780,,,,,,,
1,"[""20210516"",""900122""]",172-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210516"",""900122""]",172-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900122""]",172-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210516"",""900122""]",172-D,,,1,,,,,,,,,,,00,0
1,"[""20210516"",""900122""]",173-D,,,,,,,D,114980,,,,,,,
1,"[""20210516"",""900122""]",173-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210516"",""900122""]",173-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900122""]",173-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210516"",""900122""]",173-D,,,1,,,,,,,,,,,00,0
1,"[""20210516"",""900122""]",174-C,,,,,,,C,65700,,,,,,,
1,"[""20210516"",""900122""]",174-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210516"",""900122""]",174-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900122""]",174-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20210516"",""900122""]",174-C,,,1,,,,,,,,,,,B5,5973
1,"[""20210516"",""900122""]",175-C,,,,,,,C,208060,,,,,,,
1,"[""20210516"",""900122""]",175-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210516"",""900122""]",175-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210516"",""900122""]",175-C,1,2-auxiliary-account,,,,,,,,,C005,Demo Customer Elm,auxiliary-account,,
1,"[""20210516"",""900122""]",175-C,,,1,,,,,,,,,,,B5,18915
1,"[""20210517"",""900081""]",,,,,2021-05-17,900081,Synthetic demo credit sale 900081,,,,,,,,,
1,"[""20210517"",""900081""]",176-C,,,,,,,C,267410,,,,,,,
1,"[""20210517"",""900081""]",176-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210517"",""900081""]",176-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210517"",""900081""]",176-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20210517"",""900081""]",176-C,,,1,,,,,,,,,,,B5,24310
1,"[""20210517"",""900081""]",176-D,,,,,,,D,267410,,,,,,,
1,"[""20210517"",""900081""]",176-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210517"",""900081""]",176-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210517"",""900081""]",176-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210517"",""900081""]",176-D,,,1,,,,,,,,,,,00,0
1,"[""20210517"",""900118""]",,,,,2021-05-17,900118,Synthetic demo operating cost bundle 900118,,,,,,,,,
1,"[""20210517"",""900118""]",177-C,,,,,,,C,699350,,,,,,,
1,"[""20210517"",""900118""]",177-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210517"",""900118""]",177-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210517"",""900118""]",177-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210517"",""900118""]",177-C,,,1,,,,,,,,,,,00,0
1,"[""20210517"",""900118""]",177-D,,,,,,,D,440590,,,,,,,
1,"[""20210517"",""900118""]",177-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20210517"",""900118""]",177-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210517"",""900118""]",177-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20210517"",""900118""]",177-D,,,1,,,,,,,,,,,Q5,40054
1,"[""20210517"",""900118""]",178-D,,,,,,,D,55940,,,,,,,
1,"[""20210517"",""900118""]",178-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20210517"",""900118""]",178-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210517"",""900118""]",178-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20210517"",""900118""]",178-D,,,1,,,,,,,,,,,Q5,5085
1,"[""20210517"",""900118""]",179-D,,,,,,,D,202820,,,,,,,
1,"[""20210517"",""900118""]",179-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20210517"",""900118""]",179-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210517"",""900118""]",179-D,1,2-auxiliary-account,,,,,,,,,V009,Demo Vendor Summit,auxiliary-account,,
1,"[""20210517"",""900118""]",179-D,,,1,,,,,,,,,,,Q5,18438
1,"[""20210518"",""900113""]",,,,,2021-05-18,900113,Synthetic demo customer receipt 900113,,,,,,,,,
1,"[""20210518"",""900113""]",180-C,,,,,,,C,343570,,,,,,,
1,"[""20210518"",""900113""]",180-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210518"",""900113""]",180-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210518"",""900113""]",180-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210518"",""900113""]",180-C,,,1,,,,,,,,,,,00,0
1,"[""20210518"",""900113""]",180-D,,,,,,,D,343570,,,,,,,
1,"[""20210518"",""900113""]",180-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210518"",""900113""]",180-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210518"",""900113""]",180-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210518"",""900113""]",180-D,,,1,,,,,,,,,,,00,0
1,"[""20210519"",""900105""]",,,,,2021-05-19,900105,Synthetic demo monthly payroll bundle 900105,,,,,,,,,
1,"[""20210519"",""900105""]",181-C,,,,,,,C,399660,,,,,,,
1,"[""20210519"",""900105""]",181-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210519"",""900105""]",181-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210519"",""900105""]",181-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210519"",""900105""]",181-C,,,1,,,,,,,,,,,00,0
1,"[""20210519"",""900105""]",181-D,,,,,,,D,319720,,,,,,,
1,"[""20210519"",""900105""]",181-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20210519"",""900105""]",181-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210519"",""900105""]",181-D,,,1,,,,,,,,,,,00,0
1,"[""20210519"",""900105""]",182-D,,,,,,,D,19980,,,,,,,
1,"[""20210519"",""900105""]",182-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20210519"",""900105""]",182-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210519"",""900105""]",182-D,,,1,,,,,,,,,,,00,0
1,"[""20210519"",""900105""]",183-D,,,,,,,D,59960,,,,,,,
1,"[""20210519"",""900105""]",183-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20210519"",""900105""]",183-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210519"",""900105""]",183-D,,,1,,,,,,,,,,,00,0
1,"[""20210520"",""900085""]",,,,,2021-05-20,900085,Synthetic demo purchase on account 900085,,,,,,,,,
1,"[""20210520"",""900085""]",184-C,,,,,,,C,209540,,,,,,,
1,"[""20210520"",""900085""]",184-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210520"",""900085""]",184-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210520"",""900085""]",184-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210520"",""900085""]",184-C,,,1,,,,,,,,,,,00,0
1,"[""20210520"",""900085""]",184-D,,,,,,,D,209540,,,,,,,
1,"[""20210520"",""900085""]",184-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20210520"",""900085""]",184-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210520"",""900085""]",184-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20210520"",""900085""]",184-D,,,1,,,,,,,,,,,Q5,19049
1,"[""20210521"",""900087""]",,,,,2021-05-21,900087,Synthetic demo vendor settlement 900087,,,,,,,,,
1,"[""20210521"",""900087""]",185-C,,,,,,,C,25360,,,,,,,
1,"[""20210521"",""900087""]",185-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210521"",""900087""]",185-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210521"",""900087""]",185-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210521"",""900087""]",185-C,,,1,,,,,,,,,,,00,0
1,"[""20210521"",""900087""]",185-D,,,,,,,D,25360,,,,,,,
1,"[""20210521"",""900087""]",185-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210521"",""900087""]",185-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210521"",""900087""]",185-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210521"",""900087""]",185-D,,,1,,,,,,,,,,,00,0
1,"[""20210522"",""900064""]",,,,,2021-05-22,900064,Synthetic demo customer receipt 900064,,,,,,,,,
1,"[""20210522"",""900064""]",186-C,,,,,,,C,497600,,,,,,,
1,"[""20210522"",""900064""]",186-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210522"",""900064""]",186-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210522"",""900064""]",186-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210522"",""900064""]",186-C,,,1,,,,,,,,,,,00,0
1,"[""20210522"",""900064""]",186-D,,,,,,,D,497600,,,,,,,
1,"[""20210522"",""900064""]",186-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210522"",""900064""]",186-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210522"",""900064""]",186-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210522"",""900064""]",186-D,,,1,,,,,,,,,,,00,0
1,"[""20210522"",""900084""]",,,,,2021-05-22,900084,Synthetic demo monthly payroll bundle 900084,,,,,,,,,
1,"[""20210522"",""900084""]",187-C,,,,,,,C,271820,,,,,,,
1,"[""20210522"",""900084""]",187-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210522"",""900084""]",187-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210522"",""900084""]",187-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210522"",""900084""]",187-C,,,1,,,,,,,,,,,00,0
1,"[""20210522"",""900084""]",187-D,,,,,,,D,201140,,,,,,,
1,"[""20210522"",""900084""]",187-D,1,,,,,,,,6000,Demo Salaries,,,,,
