C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20220109"",""900589""]",987-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220109"",""900589""]",987-C,,,1,,,,,,,,,,,00,0
1,"[""20220109"",""900589""]",987-D,,,,,,,D,199900,,,,,,,
1,"[""20220109"",""900589""]",987-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20220109"",""900589""]",987-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220109"",""900589""]",987-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20220109"",""900589""]",987-D,,,1,,,,,,,,,,,00,0
1,"[""20220110"",""900553""]",,,,,2022-01-10,900553,Synthetic demo customer receipt 900553,,,,,,,,,
1,"[""20220110"",""900553""]",988-C,,,,,,,C,60010,,,,,,,
1,"[""20220110"",""900553""]",988-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220110"",""900553""]",988-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220110"",""900553""]",988-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220110"",""900553""]",988-C,,,1,,,,,,,,,,,00,0
1,"[""20220110"",""900553""]",988-D,,,,,,,D,60010,,,,,,,
1,"[""20220110"",""900553""]",988-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220110"",""900553""]",988-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220110"",""900553""]",988-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220110"",""900553""]",988-D,,,1,,,,,,,,,,,00,0
1,"[""20220110"",""900558""]",,,,,2022-01-10,900558,Synthetic demo operating expense 900558,,,,,,,,,
1,"[""20220110"",""900558""]",989-C,,,,,,,C,178370,,,,,,,
1,"[""20220110"",""900558""]",989-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220110"",""900558""]",989-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220110"",""900558""]",989-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220110"",""900558""]",989-C,,,1,,,,,,,,,,,00,0
1,"[""20220110"",""900558""]",989-D,,,,,,,D,178370,,,,,,,
1,"[""20220110"",""900558""]",989-D,1,,,,,,,,6020,Demo Office Rent,,,,,
1,"[""20220110"",""900558""]",989-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220110"",""900558""]",989-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220110"",""900558""]",989-D,,,1,,,,,,,,,,,Q5,16215
1,"[""20220111"",""900565""]",,,,,2022-01-11,900565,Synthetic demo operating cost bundle 900565,,,,,,,,,
1,"[""20220111"",""900565""]",990-C,,,,,,,C,452200,,,,,,,
1,"[""20220111"",""900565""]",990-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220111"",""900565""]",990-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220111"",""900565""]",990-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220111"",""900565""]",990-C,,,1,,,,,,,,,,,00,0
1,"[""20220111"",""900565""]",990-D,,,,,,,D,67830,,,,,,,
1,"[""20220111"",""900565""]",990-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20220111"",""900565""]",990-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220111"",""900565""]",990-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20220111"",""900565""]",990-D,,,1,,,,,,,,,,,Q5,6166
1,"[""20220111"",""900565""]",991-D,,,,,,,D,126610,,,,,,,
1,"[""20220111"",""900565""]",991-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20220111"",""900565""]",991-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220111"",""900565""]",991-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20220111"",""900565""]",991-D,,,1,,,,,,,,,,,Q5,11510
1,"[""20220111"",""900565""]",992-D,,,,,,,D,257760,,,,,,,
1,"[""20220111"",""900565""]",992-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20220111"",""900565""]",992-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220111"",""900565""]",992-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20220111"",""900565""]",992-D,,,1,,,,,,,,,,,Q5,23433
1,"[""20220111"",""900577""]",,,,,2022-01-11,900577,Synthetic demo vendor settlement 900577,,,,,,,,,
1,"[""20220111"",""900577""]",993-C,,,,,,,C,300330,,,,,,,
1,"[""20220111"",""900577""]",993-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220111"",""900577""]",993-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220111"",""900577""]",993-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220111"",""900577""]",993-C,,,1,,,,,,,,,,,00,0
1,"[""20220111"",""900577""]",993-D,,,,,,,D,300330,,,,,,,
1,"[""20220111"",""900577""]",993-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220111"",""900577""]",993-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220111"",""900577""]",993-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220111"",""900577""]",993-D,,,1,,,,,,,,,,,00,0
1,"[""20220111"",""900579""]",,,,,2022-01-11,900579,Synthetic demo prepaid service 900579,,,,,,,,,
1,"[""20220111"",""900579""]",994-C,,,,,,,C,234850,,,,,,,
1,"[""20220111"",""900579""]",994-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220111"",""900579""]",994-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220111"",""900579""]",994-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220111"",""900579""]",994-C,,,1,,,,,,,,,,,00,0
1,"[""20220111"",""900579""]",994-D,,,,,,,D,234850,,,,,,,
1,"[""20220111"",""900579""]",994-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20220111"",""900579""]",994-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220111"",""900579""]",994-D,1,2-auxiliary-account,,,,,,,,,S004,Demo Logistics Services,auxiliary-account,,
1,"[""20220111"",""900579""]",994-D,,,1,,,,,,,,,,,00,0
1,"[""20220112"",""900551""]",,,,,2022-01-12,900551,Synthetic demo credit sale 900551,,,,,,,,,
1,"[""20220112"",""900551""]",995-C,,,,,,,C,199900,,,,,,,
1,"[""20220112"",""900551""]",995-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20220112"",""900551""]",995-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220112"",""900551""]",995-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20220112"",""900551""]",995-C,,,1,,,,,,,,,,,B5,18173
1,"[""20220112"",""900551""]",995-D,,,,,,,D,199900,,,,,,,
1,"[""20220112"",""900551""]",995-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220112"",""900551""]",995-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220112"",""900551""]",995-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220112"",""900551""]",995-D,,,1,,,,,,,,,,,00,0
1,"[""20220113"",""900556""]",,,,,2022-01-13,900556,Synthetic demo mixed sales and receipt 900556,,,,,,,,,
1,"[""20220113"",""900556""]",996-D,,,,,,,D,381270,,,,,,,
1,"[""20220113"",""900556""]",996-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220113"",""900556""]",996-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220113"",""900556""]",996-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220113"",""900556""]",996-D,,,1,,,,,,,,,,,00,0
1,"[""20220113"",""900556""]",997-D,,,,,,,D,324790,,,,,,,
1,"[""20220113"",""900556""]",997-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220113"",""900556""]",997-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220113"",""900556""]",997-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220113"",""900556""]",997-D,,,1,,,,,,,,,,,00,0
1,"[""20220113"",""900556""]",998-C,,,,,,,C,105900,,,,,,,
1,"[""20220113"",""900556""]",998-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220113"",""900556""]",998-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220113"",""900556""]",998-C,1,2-auxiliary-account,,,,,,,,,C008,Demo Customer Halo,auxiliary-account,,
1,"[""20220113"",""900556""]",998-C,,,1,,,,,,,,,,,B5,9627
1,"[""20220113"",""900556""]",999-C,,,,,,,C,600160,,,,,,,
1,"[""20220113"",""900556""]",999-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20220113"",""900556""]",999-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220113"",""900556""]",999-C,1,2-auxiliary-account,,,,,,,,,C009,Demo Customer Indigo,auxiliary-account,,
1,"[""20220113"",""900556""]",999-C,,,1,,,,,,,,,,,B5,54560
1,"[""20220113"",""900575""]",,,,,2022-01-13,900575,Synthetic demo purchase on account 900575,,,,,,,,,
1,"[""20220113"",""900575""]",1000-C,,,,,,,C,133180,,,,,,,
1,"[""20220113"",""900575""]",1000-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220113"",""900575""]",1000-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220113"",""900575""]",1000-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220113"",""900575""]",1000-C,,,1,,,,,,,,,,,00,0
1,"[""20220113"",""900575""]",1000-D,,,,,,,D,133180,,,,,,,
1,"[""20220113"",""900575""]",1000-D,1,,,,,,,,5020,Demo Inventory Adjustment,,,,,
1,"[""20220113"",""900575""]",1000-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220113"",""900575""]",1000-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20220113"",""900575""]",1000-D,,,1,,,,,,,,,,,Q6,9865
1,"[""20220114"",""900559""]",,,,,2022-01-14,900559,Synthetic demo operating cost bundle 900559,,,,,,,,,
1,"[""20220114"",""900559""]",1001-C,,,,,,,C,522990,,,,,,,
1,"[""20220114"",""900559""]",1001-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220114"",""900559""]",1001-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220114"",""900559""]",1001-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220114"",""900559""]",1001-C,,,1,,,,,,,,,,,00,0
1,"[""20220114"",""900559""]",1001-D,,,,,,,D,230110,,,,,,,
1,"[""20220114"",""900559""]",1001-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20220114"",""900559""]",1001-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220114"",""900559""]",1001-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20220114"",""900559""]",1001-D,,,1,,,,,,,,,,,Q5,20919
1,"[""20220114"",""900559""]",1002-D,,,,,,,D,26140,,,,,,,
1,"[""20220114"",""900559""]",1002-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20220114"",""900559""]",1002-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220114"",""900559""]",1002-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20220114"",""900559""]",1002-D,,,1,,,,,,,,,,,Q5,2376
1,"[""20220114"",""900559""]",1003-D,,,,,,,D,266740,,,,,,,
1,"[""20220114"",""900559""]",1003-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20220114"",""900559""]",1003-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220114"",""900559""]",1003-D,1,2-auxiliary-account,,,,,,,,,V010,Demo Vendor Tandem,auxiliary-account,,
1,"[""20220114"",""900559""]",1003-D,,,1,,,,,,,,,,,Q5,24249
1,"[""20220114"",""900576""]",,,,,2022-01-14,900576,Synthetic demo purchase on account 900576,,,,,,,,,
1,"[""20220114"",""900576""]",1004-C,,,,,,,C,394400,,,,,,,
1,"[""20220114"",""900576""]",1004-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220114"",""900576""]",1004-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220114"",""900576""]",1004-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220114"",""900576""]",1004-C,,,1,,,,,,,,,,,00,0
1,"[""20220114"",""900576""]",1004-D,,,,,,,D,394400,,,,,,,
1,"[""20220114"",""900576""]",1004-D,1,,,,,,,,5000,Demo Purchases,,,,,
1,"[""20220114"",""900576""]",1004-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220114"",""900576""]",1004-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220114"",""900576""]",1004-D,,,1,,,,,,,,,,,Q5,35855
1,"[""20220115"",""900578""]",,,,,2022-01-15,900578,Synthetic demo financing settlement 900578,,,,,,,,,
1,"[""20220115"",""900578""]",1005-C,,,,,,,C,271640,,,,,,,
1,"[""20220115"",""900578""]",1005-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20220115"",""900578""]",1005-C,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20220115"",""900578""]",1005-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220115"",""900578""]",1005-C,,,1,,,,,,,,,,,00,0
1,"[""20220115"",""900578""]",1005-D,,,,,,,D,152110,,,,,,,
1,"[""20220115"",""900578""]",1005-D,1,,,,,,,,2200,Demo Short-term Loans,,,,,
1,"[""20220115"",""900578""]",1005-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20220115"",""900578""]",1005-D,,,1,,,,,,,,,,,00,0
1,"[""20220115"",""900578""]",1006-D,,,,,,,D,51610,,,,,,,
1,"[""20220115"",""900578""]",1006-D,1,,,,,,,,6070,Demo Bank Fees,,,,,
1,"[""20220115"",""900578""]",1006-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20220115"",""900578""]",1006-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220115"",""900578""]",1006-D,,,1,,,,,,,,,,,00,0
1,"[""20220115"",""900578""]",1007-D,,,,,,,D,67920,,,,,,,
1,"[""20220115"",""900578""]",1007-D,1,,,,,,,,7000,Demo Taxes and Dues,,,,,
1,"[""20220115"",""900578""]",1007-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20220115"",""900578""]",1007-D,,,1,,,,,,,,,,,P0,0
1,"[""20220116"",""900537""]",,,,,2022-01-16,900537,Synthetic demo multi-vendor settlement 900537,,,,,,,,,
1,"[""20220116"",""900537""]",1008-D,,,,,,,D,217690,,,,,,,
1,"[""20220116"",""900537""]",1008-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220116"",""900537""]",1008-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220116"",""900537""]",1008-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220116"",""900537""]",1008-D,,,1,,,,,,,,,,,00,0
1,"[""20220116"",""900537""]",1009-D,,,,,,,D,209160,,,,,,,
1,"[""20220116"",""900537""]",1009-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20220116"",""900537""]",1009-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220116"",""900537""]",1009-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220116"",""900537""]",1009-D,,,1,,,,,,,,,,,00,0
1,"[""20220116"",""900537""]",1010-C,,,,,,,C,115240,,,,,,,
1,"[""20220116"",""900537""]",1010-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220116"",""900537""]",1010-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220116"",""900537""]",1010-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220116"",""900537""]",1010-C,,,1,,,,,,,,,,,00,0
1,"[""20220116"",""900537""]",1011-C,,,,,,,C,311610,,,,,,,
1,"[""20220116"",""900537""]",1011-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220116"",""900537""]",1011-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220116"",""900537""]",1011-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220116"",""900537""]",1011-C,,,1,,,,,,,,,,,00,0
1,"[""20220116"",""900587""]",,,,,2022-01-16,900587,Synthetic demo multi-vendor settlement 900587,,,,,,,,,
1,"[""20220116"",""900587""]",1012-D,,,,,,,D,59520,,,,,,,
1,"[""20220116"",""900587""]",1012-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220116"",""900587""]",1012-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220116"",""900587""]",1012-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220116"",""900587""]",1012-D,,,1,,,,,,,,,,,00,0
1,"[""20220116"",""900587""]",1013-D,,,,,,,D,115540,,,,,,,
1,"[""20220116"",""900587""]",1013-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20220116"",""900587""]",1013-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220116"",""900587""]",1013-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220116"",""900587""]",1013-D,,,1,,,,,,,,,,,00,0
1,"[""20220116"",""900587""]",1014-C,,,,,,,C,77020,,,,,,,
1,"[""20220116"",""900587""]",1014-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20220116"",""900587""]",1014-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220116"",""900587""]",1014-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220116"",""900587""]",1014-C,,,1,,,,,,,,,,,00,0
1,"[""20220116"",""900587""]",1015-C,,,,,,,C,98040,,,,,,,
1,"[""20220116"",""900587""]",1015-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220116"",""900587""]",1015-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220116"",""900587""]",1015-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220116"",""900587""]",1015-C,,,1,,,,,,,,,,,00,0
1,"[""20220117"",""900544""]",,,,,2022-01-17,900544,Synthetic demo customer receipt 900544,,,,,,,,,
1,"[""20220117"",""900544""]",1016-C,,,,,,,C,175540,,,,,,,
1,"[""20220117"",""900544""]",1016-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220117"",""900544""]",1016-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220117"",""900544""]",1016-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220117"",""900544""]",1016-C,,,1,,,,,,,,,,,00,0
1,"[""20220117"",""900544""]",1016-D,,,,,,,D,175540,,,,,,,
1,"[""20220117"",""900544""]",1016-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220117"",""900544""]",1016-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220117"",""900544""]",1016-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220117"",""900544""]",1016-D,,,1,,,,,,,,,,,00,0
1,"[""20220117"",""900557""]",,,,,2022-01-17,900557,Synthetic demo vendor settlement 900557,,,,,,,,,
1,"[""20220117"",""900557""]",1017-C,,,,,,,C,308740,,,,,,,
1,"[""20220117"",""900557""]",1017-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20220117"",""900557""]",1017-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220117"",""900557""]",1017-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220117"",""900557""]",1017-C,,,1,,,,,,,,,,,00,0
1,"[""20220117"",""900557""]",1017-D,,,,,,,D,308740,,,,,,,
1,"[""20220117"",""900557""]",1017-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220117"",""900557""]",1017-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220117"",""900557""]",1017-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220117"",""900557""]",1017-D,,,1,,,,,,,,,,,00,0
1,"[""20220119"",""900546""]",,,,,2022-01-19,900546,Synthetic demo monthly payroll bundle 900546,,,,,,,,,
1,"[""20220119"",""900546""]",1018-C,,,,,,,C,762150,,,,,,,
1,"[""20220119"",""900546""]",1018-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220119"",""900546""]",1018-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220119"",""900546""]",1018-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220119"",""900546""]",1018-C,,,1,,,,,,,,,,,00,0
1,"[""20220119"",""900546""]",1018-D,,,,,,,D,198150,,,,,,,
1,"[""20220119"",""900546""]",1018-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20220119"",""900546""]",1018-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220119"",""900546""]",1018-D,,,1,,,,,,,,,,,00,0
1,"[""20220119"",""900546""]",1019-D,,,,,,,D,381070,,,,,,,
1,"[""20220119"",""900546""]",1019-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20220119"",""900546""]",1019-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220119"",""900546""]",1019-D,,,1,,,,,,,,,,,00,0
1,"[""20220119"",""900546""]",1020-D,,,,,,,D,182930,,,,,,,
1,"[""20220119"",""900546""]",1020-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20220119"",""900546""]",1020-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220119"",""900546""]",1020-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900540""]",,,,,2022-01-20,900540,Synthetic demo monthly payroll bundle 900540,,,,,,,,,
1,"[""20220120"",""900540""]",1021-C,,,,,,,C,270050,,,,,,,
1,"[""20220120"",""900540""]",1021-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220120"",""900540""]",1021-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220120"",""900540""]",1021-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220120"",""900540""]",1021-C,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900540""]",1021-D,,,,,,,D,105310,,,,,,,
1,"[""20220120"",""900540""]",1021-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20220120"",""900540""]",1021-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220120"",""900540""]",1021-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900540""]",1022-D,,,,,,,D,27000,,,,,,,
1,"[""20220120"",""900540""]",1022-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20220120"",""900540""]",1022-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220120"",""900540""]",1022-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900540""]",1023-D,,,,,,,D,137740,,,,,,,
1,"[""20220120"",""900540""]",1023-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20220120"",""900540""]",1023-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220120"",""900540""]",1023-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900543""]",,,,,2022-01-20,900543,Synthetic demo multi-vendor settlement 900543,,,,,,,,,
1,"[""20220120"",""900543""]",1024-D,,,,,,,D,471830,,,,,,,
1,"[""20220120"",""900543""]",1024-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220120"",""900543""]",1024-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900543""]",1024-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220120"",""900543""]",1024-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900543""]",1025-D,,,,,,,D,222050,,,,,,,
1,"[""20220120"",""900543""]",1025-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20220120"",""900543""]",1025-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900543""]",1025-D,1,2-auxiliary-account,,,,,,,,,V007,Demo Vendor Quartz,auxiliary-account,,
1,"[""20220120"",""900543""]",1025-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900543""]",1026-C,,,,,,,C,451020,,,,,,,
1,"[""20220120"",""900543""]",1026-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220120"",""900543""]",1026-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900543""]",1026-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220120"",""900543""]",1026-C,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900543""]",1027-C,,,,,,,C,242860,,,,,,,
1,"[""20220120"",""900543""]",1027-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220120"",""900543""]",1027-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900543""]",1027-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220120"",""900543""]",1027-C,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900554""]",,,,,2022-01-20,900554,Synthetic demo customer receipt 900554,,,,,,,,,
1,"[""20220120"",""900554""]",1028-C,,,,,,,C,242600,,,,,,,
1,"[""20220120"",""900554""]",1028-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
