C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20220209"",""900620""]",1099-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20220209"",""900620""]",1099-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220209"",""900620""]",1099-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220209"",""900620""]",1099-C,,,1,,,,,,,,,,,B5,36975
1,"[""20220209"",""900620""]",1099-D,,,,,,,D,406720,,,,,,,
1,"[""20220209"",""900620""]",1099-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220209"",""900620""]",1099-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220209"",""900620""]",1099-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220209"",""900620""]",1099-D,,,1,,,,,,,,,,,00,0
1,"[""20220210"",""900603""]",,,,,2022-02-10,900603,Synthetic demo customer receipt 900603,,,,,,,,,
1,"[""20220210"",""900603""]",1100-C,,,,,,,C,61800,,,,,,,
1,"[""20220210"",""900603""]",1100-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220210"",""900603""]",1100-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220210"",""900603""]",1100-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220210"",""900603""]",1100-C,,,1,,,,,,,,,,,00,0
1,"[""20220210"",""900603""]",1100-D,,,,,,,D,61800,,,,,,,
1,"[""20220210"",""900603""]",1100-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220210"",""900603""]",1100-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220210"",""900603""]",1100-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220210"",""900603""]",1100-D,,,1,,,,,,,,,,,00,0
1,"[""20220210"",""900631""]",,,,,2022-02-10,900631,Synthetic demo operating cost bundle 900631,,,,,,,,,
1,"[""20220210"",""900631""]",1101-C,,,,,,,C,594980,,,,,,,
1,"[""20220210"",""900631""]",1101-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220210"",""900631""]",1101-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220210"",""900631""]",1101-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220210"",""900631""]",1101-C,,,1,,,,,,,,,,,00,0
1,"[""20220210"",""900631""]",1101-D,,,,,,,D,368880,,,,,,,
1,"[""20220210"",""900631""]",1101-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20220210"",""900631""]",1101-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220210"",""900631""]",1101-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20220210"",""900631""]",1101-D,,,1,,,,,,,,,,,Q5,33535
1,"[""20220210"",""900631""]",1102-D,,,,,,,D,41640,,,,,,,
1,"[""20220210"",""900631""]",1102-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20220210"",""900631""]",1102-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220210"",""900631""]",1102-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20220210"",""900631""]",1102-D,,,1,,,,,,,,,,,Q5,3785
1,"[""20220210"",""900631""]",1103-D,,,,,,,D,184460,,,,,,,
1,"[""20220210"",""900631""]",1103-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20220210"",""900631""]",1103-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220210"",""900631""]",1103-D,1,2-auxiliary-account,,,,,,,,,V002,Demo Vendor Lattice,auxiliary-account,,
1,"[""20220210"",""900631""]",1103-D,,,1,,,,,,,,,,,Q5,16769
1,"[""20220211"",""900642""]",,,,,2022-02-11,900642,Synthetic demo credit sale 900642,,,,,,,,,
1,"[""20220211"",""900642""]",1104-C,,,,,,,C,327270,,,,,,,
1,"[""20220211"",""900642""]",1104-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220211"",""900642""]",1104-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220211"",""900642""]",1104-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20220211"",""900642""]",1104-C,,,1,,,,,,,,,,,B5,29752
1,"[""20220211"",""900642""]",1104-D,,,,,,,D,327270,,,,,,,
1,"[""20220211"",""900642""]",1104-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220211"",""900642""]",1104-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220211"",""900642""]",1104-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220211"",""900642""]",1104-D,,,1,,,,,,,,,,,00,0
1,"[""20220211"",""900645""]",,,,,2022-02-11,900645,Synthetic demo purchase on account 900645,,,,,,,,,
1,"[""20220211"",""900645""]",1105-C,,,,,,,C,362650,,,,,,,
1,"[""20220211"",""900645""]",1105-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220211"",""900645""]",1105-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220211"",""900645""]",1105-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220211"",""900645""]",1105-C,,,1,,,,,,,,,,,00,0
1,"[""20220211"",""900645""]",1105-D,,,,,,,D,362650,,,,,,,
1,"[""20220211"",""900645""]",1105-D,1,,,,,,,,5000,Demo Purchases,,,,,
1,"[""20220211"",""900645""]",1105-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220211"",""900645""]",1105-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20220211"",""900645""]",1105-D,,,1,,,,,,,,,,,Q5,32968
1,"[""20220212"",""900598""]",,,,,2022-02-12,900598,Synthetic demo operating expense 900598,,,,,,,,,
1,"[""20220212"",""900598""]",1106-C,,,,,,,C,127860,,,,,,,
1,"[""20220212"",""900598""]",1106-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220212"",""900598""]",1106-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220212"",""900598""]",1106-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220212"",""900598""]",1106-C,,,1,,,,,,,,,,,00,0
1,"[""20220212"",""900598""]",1106-D,,,,,,,D,127860,,,,,,,
1,"[""20220212"",""900598""]",1106-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20220212"",""900598""]",1106-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220212"",""900598""]",1106-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220212"",""900598""]",1106-D,,,1,,,,,,,,,,,Q6,9471
1,"[""20220212"",""900621""]",,,,,2022-02-12,900621,Synthetic demo credit sale 900621,,,,,,,,,
1,"[""20220212"",""900621""]",1107-C,,,,,,,C,558020,,,,,,,
1,"[""20220212"",""900621""]",1107-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220212"",""900621""]",1107-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220212"",""900621""]",1107-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20220212"",""900621""]",1107-C,,,1,,,,,,,,,,,B5,50729
1,"[""20220212"",""900621""]",1107-D,,,,,,,D,558020,,,,,,,
1,"[""20220212"",""900621""]",1107-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220212"",""900621""]",1107-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220212"",""900621""]",1107-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220212"",""900621""]",1107-D,,,1,,,,,,,,,,,00,0
1,"[""20220212"",""900630""]",,,,,2022-02-12,900630,Synthetic demo credit sale 900630,,,,,,,,,
1,"[""20220212"",""900630""]",1108-C,,,,,,,C,396830,,,,,,,
1,"[""20220212"",""900630""]",1108-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220212"",""900630""]",1108-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220212"",""900630""]",1108-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220212"",""900630""]",1108-C,,,1,,,,,,,,,,,B5,36075
1,"[""20220212"",""900630""]",1108-D,,,,,,,D,396830,,,,,,,
1,"[""20220212"",""900630""]",1108-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220212"",""900630""]",1108-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220212"",""900630""]",1108-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220212"",""900630""]",1108-D,,,1,,,,,,,,,,,00,0
1,"[""20220212"",""900644""]",,,,,2022-02-12,900644,Synthetic demo mixed sales and receipt 900644,,,,,,,,,
1,"[""20220212"",""900644""]",1109-D,,,,,,,D,141750,,,,,,,
1,"[""20220212"",""900644""]",1109-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20220212"",""900644""]",1109-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220212"",""900644""]",1109-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220212"",""900644""]",1109-D,,,1,,,,,,,,,,,00,0
1,"[""20220212"",""900644""]",1110-D,,,,,,,D,33250,,,,,,,
1,"[""20220212"",""900644""]",1110-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220212"",""900644""]",1110-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220212"",""900644""]",1110-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220212"",""900644""]",1110-D,,,1,,,,,,,,,,,00,0
1,"[""20220212"",""900644""]",1111-C,,,,,,,C,126000,,,,,,,
1,"[""20220212"",""900644""]",1111-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220212"",""900644""]",1111-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220212"",""900644""]",1111-C,1,2-auxiliary-account,,,,,,,,,C006,Demo Customer Fjord,auxiliary-account,,
1,"[""20220212"",""900644""]",1111-C,,,1,,,,,,,,,,,B5,11455
1,"[""20220212"",""900644""]",1112-C,,,,,,,C,49000,,,,,,,
1,"[""20220212"",""900644""]",1112-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20220212"",""900644""]",1112-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220212"",""900644""]",1112-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20220212"",""900644""]",1112-C,,,1,,,,,,,,,,,B5,4455
1,"[""20220213"",""900609""]",,,,,2022-02-13,900609,Synthetic demo prepaid service 900609,,,,,,,,,
1,"[""20220213"",""900609""]",1113-C,,,,,,,C,191730,,,,,,,
1,"[""20220213"",""900609""]",1113-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220213"",""900609""]",1113-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220213"",""900609""]",1113-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220213"",""900609""]",1113-C,,,1,,,,,,,,,,,00,0
1,"[""20220213"",""900609""]",1113-D,,,,,,,D,191730,,,,,,,
1,"[""20220213"",""900609""]",1113-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20220213"",""900609""]",1113-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220213"",""900609""]",1113-D,1,2-auxiliary-account,,,,,,,,,S004,Demo Logistics Services,auxiliary-account,,
1,"[""20220213"",""900609""]",1113-D,,,1,,,,,,,,,,,00,0
1,"[""20220213"",""900615""]",,,,,2022-02-13,900615,Synthetic demo purchase on account 900615,,,,,,,,,
1,"[""20220213"",""900615""]",1114-C,,,,,,,C,292150,,,,,,,
1,"[""20220213"",""900615""]",1114-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220213"",""900615""]",1114-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220213"",""900615""]",1114-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220213"",""900615""]",1114-C,,,1,,,,,,,,,,,00,0
1,"[""20220213"",""900615""]",1114-D,,,,,,,D,292150,,,,,,,
1,"[""20220213"",""900615""]",1114-D,1,,,,,,,,5000,Demo Purchases,,,,,
1,"[""20220213"",""900615""]",1114-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220213"",""900615""]",1114-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20220213"",""900615""]",1114-D,,,1,,,,,,,,,,,C5,26559
1,"[""20220213"",""900638""]",,,,,2022-02-13,900638,Synthetic demo operating expense 900638,,,,,,,,,
1,"[""20220213"",""900638""]",1115-C,,,,,,,C,54560,,,,,,,
1,"[""20220213"",""900638""]",1115-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20220213"",""900638""]",1115-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220213"",""900638""]",1115-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220213"",""900638""]",1115-C,,,1,,,,,,,,,,,00,0
1,"[""20220213"",""900638""]",1115-D,,,,,,,D,54560,,,,,,,
1,"[""20220213"",""900638""]",1115-D,1,,,,,,,,6100,Demo Repairs,,,,,
1,"[""20220213"",""900638""]",1115-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220213"",""900638""]",1115-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220213"",""900638""]",1115-D,,,1,,,,,,,,,,,Q5,4960
1,"[""20220214"",""900610""]",,,,,2022-02-14,900610,Synthetic demo mixed sales and receipt 900610,,,,,,,,,
1,"[""20220214"",""900610""]",1116-D,,,,,,,D,294300,,,,,,,
1,"[""20220214"",""900610""]",1116-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220214"",""900610""]",1116-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220214"",""900610""]",1116-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220214"",""900610""]",1116-D,,,1,,,,,,,,,,,00,0
1,"[""20220214"",""900610""]",1117-D,,,,,,,D,460340,,,,,,,
1,"[""20220214"",""900610""]",1117-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220214"",""900610""]",1117-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220214"",""900610""]",1117-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220214"",""900610""]",1117-D,,,1,,,,,,,,,,,00,0
1,"[""20220214"",""900610""]",1118-C,,,,,,,C,135830,,,,,,,
1,"[""20220214"",""900610""]",1118-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220214"",""900610""]",1118-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220214"",""900610""]",1118-C,1,2-auxiliary-account,,,,,,,,,C002,Demo Customer Birch,auxiliary-account,,
1,"[""20220214"",""900610""]",1118-C,,,1,,,,,,,,,,,B5,12348
1,"[""20220214"",""900610""]",1119-C,,,,,,,C,618810,,,,,,,
1,"[""20220214"",""900610""]",1119-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20220214"",""900610""]",1119-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220214"",""900610""]",1119-C,1,2-auxiliary-account,,,,,,,,,C003,Demo Customer Cobalt,auxiliary-account,,
1,"[""20220214"",""900610""]",1119-C,,,1,,,,,,,,,,,B5,56255
1,"[""20220214"",""900619""]",,,,,2022-02-14,900619,Synthetic demo operating cost bundle 900619,,,,,,,,,
1,"[""20220214"",""900619""]",1120-C,,,,,,,C,233280,,,,,,,
1,"[""20220214"",""900619""]",1120-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220214"",""900619""]",1120-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220214"",""900619""]",1120-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220214"",""900619""]",1120-C,,,1,,,,,,,,,,,00,0
1,"[""20220214"",""900619""]",1120-D,,,,,,,D,46650,,,,,,,
1,"[""20220214"",""900619""]",1120-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20220214"",""900619""]",1120-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220214"",""900619""]",1120-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20220214"",""900619""]",1120-D,,,1,,,,,,,,,,,Q5,4241
1,"[""20220214"",""900619""]",1121-D,,,,,,,D,27990,,,,,,,
1,"[""20220214"",""900619""]",1121-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20220214"",""900619""]",1121-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220214"",""900619""]",1121-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20220214"",""900619""]",1121-D,,,1,,,,,,,,,,,Q5,2545
1,"[""20220214"",""900619""]",1122-D,,,,,,,D,158640,,,,,,,
1,"[""20220214"",""900619""]",1122-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20220214"",""900619""]",1122-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220214"",""900619""]",1122-D,1,2-auxiliary-account,,,,,,,,,V010,Demo Vendor Tandem,auxiliary-account,,
1,"[""20220214"",""900619""]",1122-D,,,1,,,,,,,,,,,Q6,11751
1,"[""20220214"",""900622""]",,,,,2022-02-14,900622,Synthetic demo credit sale 900622,,,,,,,,,
1,"[""20220214"",""900622""]",1123-C,,,,,,,C,362110,,,,,,,
1,"[""20220214"",""900622""]",1123-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20220214"",""900622""]",1123-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220214"",""900622""]",1123-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20220214"",""900622""]",1123-C,,,1,,,,,,,,,,,B5,32919
1,"[""20220214"",""900622""]",1123-D,,,,,,,D,362110,,,,,,,
1,"[""20220214"",""900622""]",1123-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220214"",""900622""]",1123-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220214"",""900622""]",1123-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220214"",""900622""]",1123-D,,,1,,,,,,,,,,,00,0
1,"[""20220215"",""900612""]",,,,,2022-02-15,900612,Synthetic demo monthly payroll bundle 900612,,,,,,,,,
1,"[""20220215"",""900612""]",1124-C,,,,,,,C,338370,,,,,,,
1,"[""20220215"",""900612""]",1124-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220215"",""900612""]",1124-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220215"",""900612""]",1124-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220215"",""900612""]",1124-C,,,1,,,,,,,,,,,00,0
1,"[""20220215"",""900612""]",1124-D,,,,,,,D,162410,,,,,,,
1,"[""20220215"",""900612""]",1124-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20220215"",""900612""]",1124-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220215"",""900612""]",1124-D,,,1,,,,,,,,,,,00,0
1,"[""20220215"",""900612""]",1125-D,,,,,,,D,125190,,,,,,,
1,"[""20220215"",""900612""]",1125-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20220215"",""900612""]",1125-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220215"",""900612""]",1125-D,,,1,,,,,,,,,,,00,0
1,"[""20220215"",""900612""]",1126-D,,,,,,,D,50770,,,,,,,
1,"[""20220215"",""900612""]",1126-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20220215"",""900612""]",1126-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20220215"",""900612""]",1126-D,,,1,,,,,,,,,,,00,0
1,"[""20220215"",""900639""]",,,,,2022-02-15,900639,Synthetic demo prepaid service 900639,,,,,,,,,
1,"[""20220215"",""900639""]",1127-C,,,,,,,C,63590,,,,,,,
1,"[""20220215"",""900639""]",1127-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220215"",""900639""]",1127-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220215"",""900639""]",1127-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220215"",""900639""]",1127-C,,,1,,,,,,,,,,,00,0
1,"[""20220215"",""900639""]",1127-D,,,,,,,D,63590,,,,,,,
1,"[""20220215"",""900639""]",1127-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20220215"",""900639""]",1127-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20220215"",""900639""]",1127-D,1,2-auxiliary-account,,,,,,,,,S004,Demo Logistics Services,auxiliary-account,,
1,"[""20220215"",""900639""]",1127-D,,,1,,,,,,,,,,,00,0
1,"[""20220215"",""900640""]",,,,,2022-02-15,900640,Synthetic demo operating cost bundle 900640,,,,,,,,,
1,"[""20220215"",""900640""]",1128-C,,,,,,,C,457170,,,,,,,
1,"[""20220215"",""900640""]",1128-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220215"",""900640""]",1128-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220215"",""900640""]",1128-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220215"",""900640""]",1128-C,,,1,,,,,,,,,,,00,0
1,"[""20220215"",""900640""]",1128-D,,,,,,,D,68570,,,,,,,
1,"[""20220215"",""900640""]",1128-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20220215"",""900640""]",1128-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220215"",""900640""]",1128-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20220215"",""900640""]",1128-D,,,1,,,,,,,,,,,Q5,6234
1,"[""20220215"",""900640""]",1129-D,,,,,,,D,237720,,,,,,,
1,"[""20220215"",""900640""]",1129-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20220215"",""900640""]",1129-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220215"",""900640""]",1129-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20220215"",""900640""]",1129-D,,,1,,,,,,,,,,,Q5,21611
1,"[""20220215"",""900640""]",1130-D,,,,,,,D,150880,,,,,,,
1,"[""20220215"",""900640""]",1130-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20220215"",""900640""]",1130-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220215"",""900640""]",1130-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220215"",""900640""]",1130-D,,,1,,,,,,,,,,,Q5,13716
1,"[""20220216"",""900625""]",,,,,2022-02-16,900625,Synthetic demo operating cost bundle 900625,,,,,,,,,
1,"[""20220216"",""900625""]",1131-C,,,,,,,C,181120,,,,,,,
1,"[""20220216"",""900625""]",1131-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220216"",""900625""]",1131-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220216"",""900625""]",1131-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220216"",""900625""]",1131-C,,,1,,,,,,,,,,,00,0
1,"[""20220216"",""900625""]",1131-D,,,,,,,D,45280,,,,,,,
1,"[""20220216"",""900625""]",1131-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20220216"",""900625""]",1131-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220216"",""900625""]",1131-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20220216"",""900625""]",1131-D,,,1,,,,,,,,,,,Q5,4116
1,"[""20220216"",""900625""]",1132-D,,,,,,,D,81500,,,,,,,
1,"[""20220216"",""900625""]",1132-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20220216"",""900625""]",1132-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220216"",""900625""]",1132-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20220216"",""900625""]",1132-D,,,1,,,,,,,,,,,Q5,7409
1,"[""20220216"",""900625""]",1133-D,,,,,,,D,54340,,,,,,,
1,"[""20220216"",""900625""]",1133-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20220216"",""900625""]",1133-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20220216"",""900625""]",1133-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20220216"",""900625""]",1133-D,,,1,,,,,,,,,,,Q5,4940
1,"[""20220217"",""900607""]",,,,,2022-02-17,900607,Synthetic demo vendor settlement 900607,,,,,,,,,
1,"[""20220217"",""900607""]",1134-C,,,,,,,C,290910,,,,,,,
1,"[""20220217"",""900607""]",1134-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220217"",""900607""]",1134-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220217"",""900607""]",1134-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220217"",""900607""]",1134-C,,,1,,,,,,,,,,,00,0
1,"[""20220217"",""900607""]",1134-D,,,,,,,D,290910,,,,,,,
1,"[""20220217"",""900607""]",1134-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220217"",""900607""]",1134-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220217"",""900607""]",1134-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220217"",""900607""]",1134-D,,,1,,,,,,,,,,,00,0
1,"[""20220219"",""900636""]",,,,,2022-02-19,900636,Synthetic demo purchase on account 900636,,,,,,,,,
