C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20211010"",""900400""]",673-C,,,1,,,,,,,,,,,B5,22449
1,"[""20211010"",""900400""]",673-D,,,,,,,D,246940,,,,,,,
1,"[""20211010"",""900400""]",673-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211010"",""900400""]",673-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211010"",""900400""]",673-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211010"",""900400""]",673-D,,,1,,,,,,,,,,,00,0
1,"[""20211010"",""900411""]",,,,,2021-10-10,900411,Synthetic demo multi-vendor settlement 900411,,,,,,,,,
1,"[""20211010"",""900411""]",674-D,,,,,,,D,260030,,,,,,,
1,"[""20211010"",""900411""]",674-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211010"",""900411""]",674-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211010"",""900411""]",674-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211010"",""900411""]",674-D,,,1,,,,,,,,,,,00,0
1,"[""20211010"",""900411""]",675-D,,,,,,,D,221520,,,,,,,
1,"[""20211010"",""900411""]",675-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20211010"",""900411""]",675-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211010"",""900411""]",675-D,1,2-auxiliary-account,,,,,,,,,V005,Demo Vendor Orchid,auxiliary-account,,
1,"[""20211010"",""900411""]",675-D,,,1,,,,,,,,,,,00,0
1,"[""20211010"",""900411""]",676-C,,,,,,,C,158910,,,,,,,
1,"[""20211010"",""900411""]",676-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211010"",""900411""]",676-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211010"",""900411""]",676-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211010"",""900411""]",676-C,,,1,,,,,,,,,,,00,0
1,"[""20211010"",""900411""]",677-C,,,,,,,C,322640,,,,,,,
1,"[""20211010"",""900411""]",677-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211010"",""900411""]",677-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211010"",""900411""]",677-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211010"",""900411""]",677-C,,,1,,,,,,,,,,,00,0
1,"[""20211011"",""900368""]",,,,,2021-10-11,900368,Synthetic demo operating expense 900368,,,,,,,,,
1,"[""20211011"",""900368""]",678-C,,,,,,,C,154920,,,,,,,
1,"[""20211011"",""900368""]",678-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211011"",""900368""]",678-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211011"",""900368""]",678-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211011"",""900368""]",678-C,,,1,,,,,,,,,,,00,0
1,"[""20211011"",""900368""]",678-D,,,,,,,D,154920,,,,,,,
1,"[""20211011"",""900368""]",678-D,1,,,,,,,,6100,Demo Repairs,,,,,
1,"[""20211011"",""900368""]",678-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211011"",""900368""]",678-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211011"",""900368""]",678-D,,,1,,,,,,,,,,,Q6,11476
1,"[""20211011"",""900394""]",,,,,2021-10-11,900394,Synthetic demo customer receipt 900394,,,,,,,,,
1,"[""20211011"",""900394""]",679-C,,,,,,,C,102750,,,,,,,
1,"[""20211011"",""900394""]",679-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211011"",""900394""]",679-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211011"",""900394""]",679-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211011"",""900394""]",679-C,,,1,,,,,,,,,,,00,0
1,"[""20211011"",""900394""]",679-D,,,,,,,D,102750,,,,,,,
1,"[""20211011"",""900394""]",679-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211011"",""900394""]",679-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211011"",""900394""]",679-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211011"",""900394""]",679-D,,,1,,,,,,,,,,,00,0
1,"[""20211012"",""900360""]",,,,,2021-10-12,900360,Synthetic demo credit sale 900360,,,,,,,,,
1,"[""20211012"",""900360""]",680-C,,,,,,,C,302090,,,,,,,
1,"[""20211012"",""900360""]",680-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20211012"",""900360""]",680-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211012"",""900360""]",680-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211012"",""900360""]",680-C,,,1,,,,,,,,,,,B5,27463
1,"[""20211012"",""900360""]",680-D,,,,,,,D,302090,,,,,,,
1,"[""20211012"",""900360""]",680-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211012"",""900360""]",680-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211012"",""900360""]",680-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211012"",""900360""]",680-D,,,1,,,,,,,,,,,00,0
1,"[""20211012"",""900407""]",,,,,2021-10-12,900407,Synthetic demo financing settlement 900407,,,,,,,,,
1,"[""20211012"",""900407""]",681-C,,,,,,,C,690440,,,,,,,
1,"[""20211012"",""900407""]",681-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211012"",""900407""]",681-C,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211012"",""900407""]",681-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211012"",""900407""]",681-C,,,1,,,,,,,,,,,00,0
1,"[""20211012"",""900407""]",681-D,,,,,,,D,207130,,,,,,,
1,"[""20211012"",""900407""]",681-D,1,,,,,,,,2200,Demo Short-term Loans,,,,,
1,"[""20211012"",""900407""]",681-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211012"",""900407""]",681-D,,,1,,,,,,,,,,,00,0
1,"[""20211012"",""900407""]",682-D,,,,,,,D,62130,,,,,,,
1,"[""20211012"",""900407""]",682-D,1,,,,,,,,6070,Demo Bank Fees,,,,,
1,"[""20211012"",""900407""]",682-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211012"",""900407""]",682-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211012"",""900407""]",682-D,,,1,,,,,,,,,,,00,0
1,"[""20211012"",""900407""]",683-D,,,,,,,D,421180,,,,,,,
1,"[""20211012"",""900407""]",683-D,1,,,,,,,,7000,Demo Taxes and Dues,,,,,
1,"[""20211012"",""900407""]",683-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211012"",""900407""]",683-D,,,1,,,,,,,,,,,P0,0
1,"[""20211014"",""900377""]",,,,,2021-10-14,900377,Synthetic demo financing settlement 900377,,,,,,,,,
1,"[""20211014"",""900377""]",684-C,,,,,,,C,271640,,,,,,,
1,"[""20211014"",""900377""]",684-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211014"",""900377""]",684-C,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211014"",""900377""]",684-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211014"",""900377""]",684-C,,,1,,,,,,,,,,,00,0
1,"[""20211014"",""900377""]",684-D,,,,,,,D,59760,,,,,,,
1,"[""20211014"",""900377""]",684-D,1,,,,,,,,2200,Demo Short-term Loans,,,,,
1,"[""20211014"",""900377""]",684-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211014"",""900377""]",684-D,,,1,,,,,,,,,,,00,0
1,"[""20211014"",""900377""]",685-D,,,,,,,D,95070,,,,,,,
1,"[""20211014"",""900377""]",685-D,1,,,,,,,,6070,Demo Bank Fees,,,,,
1,"[""20211014"",""900377""]",685-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211014"",""900377""]",685-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211014"",""900377""]",685-D,,,1,,,,,,,,,,,00,0
1,"[""20211014"",""900377""]",686-D,,,,,,,D,116810,,,,,,,
1,"[""20211014"",""900377""]",686-D,1,,,,,,,,7000,Demo Taxes and Dues,,,,,
1,"[""20211014"",""900377""]",686-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211014"",""900377""]",686-D,,,1,,,,,,,,,,,P0,0
1,"[""20211015"",""900361""]",,,,,2021-10-15,900361,Synthetic demo multi-vendor settlement 900361,,,,,,,,,
1,"[""20211015"",""900361""]",687-D,,,,,,,D,73490,,,,,,,
1,"[""20211015"",""900361""]",687-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211015"",""900361""]",687-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211015"",""900361""]",687-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211015"",""900361""]",687-D,,,1,,,,,,,,,,,00,0
1,"[""20211015"",""900361""]",688-D,,,,,,,D,114960,,,,,,,
1,"[""20211015"",""900361""]",688-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20211015"",""900361""]",688-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211015"",""900361""]",688-D,1,2-auxiliary-account,,,,,,,,,V005,Demo Vendor Orchid,auxiliary-account,,
1,"[""20211015"",""900361""]",688-D,,,1,,,,,,,,,,,00,0
1,"[""20211015"",""900361""]",689-C,,,,,,,C,67840,,,,,,,
1,"[""20211015"",""900361""]",689-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211015"",""900361""]",689-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211015"",""900361""]",689-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211015"",""900361""]",689-C,,,1,,,,,,,,,,,00,0
1,"[""20211015"",""900361""]",690-C,,,,,,,C,120610,,,,,,,
1,"[""20211015"",""900361""]",690-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211015"",""900361""]",690-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211015"",""900361""]",690-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211015"",""900361""]",690-C,,,1,,,,,,,,,,,00,0
1,"[""20211015"",""900386""]",,,,,2021-10-15,900386,Synthetic demo mixed sales and receipt 900386,,,,,,,,,
1,"[""20211015"",""900386""]",691-D,,,,,,,D,186290,,,,,,,
1,"[""20211015"",""900386""]",691-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211015"",""900386""]",691-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211015"",""900386""]",691-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211015"",""900386""]",691-D,,,1,,,,,,,,,,,00,0
1,"[""20211015"",""900386""]",692-D,,,,,,,D,279450,,,,,,,
1,"[""20211015"",""900386""]",692-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211015"",""900386""]",692-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211015"",""900386""]",692-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211015"",""900386""]",692-D,,,1,,,,,,,,,,,00,0
1,"[""20211015"",""900386""]",693-C,,,,,,,C,339990,,,,,,,
1,"[""20211015"",""900386""]",693-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20211015"",""900386""]",693-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211015"",""900386""]",693-C,1,2-auxiliary-account,,,,,,,,,C008,Demo Customer Halo,auxiliary-account,,
1,"[""20211015"",""900386""]",693-C,,,1,,,,,,,,,,,B5,30908
1,"[""20211015"",""900386""]",694-C,,,,,,,C,125750,,,,,,,
1,"[""20211015"",""900386""]",694-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20211015"",""900386""]",694-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211015"",""900386""]",694-C,1,2-auxiliary-account,,,,,,,,,C009,Demo Customer Indigo,auxiliary-account,,
1,"[""20211015"",""900386""]",694-C,,,1,,,,,,,,,,,B5,11432
1,"[""20211015"",""900397""]",,,,,2021-10-15,900397,Synthetic demo vendor settlement 900397,,,,,,,,,
1,"[""20211015"",""900397""]",695-C,,,,,,,C,169710,,,,,,,
1,"[""20211015"",""900397""]",695-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211015"",""900397""]",695-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211015"",""900397""]",695-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211015"",""900397""]",695-C,,,1,,,,,,,,,,,00,0
1,"[""20211015"",""900397""]",695-D,,,,,,,D,169710,,,,,,,
1,"[""20211015"",""900397""]",695-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211015"",""900397""]",695-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211015"",""900397""]",695-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211015"",""900397""]",695-D,,,1,,,,,,,,,,,00,0
1,"[""20211016"",""900363""]",,,,,2021-10-16,900363,Synthetic demo customer receipt 900363,,,,,,,,,
1,"[""20211016"",""900363""]",696-C,,,,,,,C,261390,,,,,,,
1,"[""20211016"",""900363""]",696-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211016"",""900363""]",696-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211016"",""900363""]",696-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211016"",""900363""]",696-C,,,1,,,,,,,,,,,00,0
1,"[""20211016"",""900363""]",696-D,,,,,,,D,261390,,,,,,,
1,"[""20211016"",""900363""]",696-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211016"",""900363""]",696-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211016"",""900363""]",696-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211016"",""900363""]",696-D,,,1,,,,,,,,,,,00,0
1,"[""20211016"",""900389""]",,,,,2021-10-16,900389,Synthetic demo prepaid service 900389,,,,,,,,,
1,"[""20211016"",""900389""]",697-C,,,,,,,C,143090,,,,,,,
1,"[""20211016"",""900389""]",697-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211016"",""900389""]",697-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211016"",""900389""]",697-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211016"",""900389""]",697-C,,,1,,,,,,,,,,,00,0
1,"[""20211016"",""900389""]",697-D,,,,,,,D,143090,,,,,,,
1,"[""20211016"",""900389""]",697-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20211016"",""900389""]",697-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211016"",""900389""]",697-D,1,2-auxiliary-account,,,,,,,,,S006,Demo Insurance Services,auxiliary-account,,
1,"[""20211016"",""900389""]",697-D,,,1,,,,,,,,,,,00,0
1,"[""20211016"",""900391""]",,,,,2021-10-16,900391,Synthetic demo credit sale 900391,,,,,,,,,
1,"[""20211016"",""900391""]",698-C,,,,,,,C,100730,,,,,,,
1,"[""20211016"",""900391""]",698-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20211016"",""900391""]",698-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211016"",""900391""]",698-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20211016"",""900391""]",698-C,,,1,,,,,,,,,,,B5,9157
1,"[""20211016"",""900391""]",698-D,,,,,,,D,100730,,,,,,,
1,"[""20211016"",""900391""]",698-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211016"",""900391""]",698-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211016"",""900391""]",698-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211016"",""900391""]",698-D,,,1,,,,,,,,,,,00,0
1,"[""20211017"",""900404""]",,,,,2021-10-17,900404,Synthetic demo customer receipt 900404,,,,,,,,,
1,"[""20211017"",""900404""]",699-C,,,,,,,C,358490,,,,,,,
1,"[""20211017"",""900404""]",699-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211017"",""900404""]",699-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211017"",""900404""]",699-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211017"",""900404""]",699-C,,,1,,,,,,,,,,,00,0
1,"[""20211017"",""900404""]",699-D,,,,,,,D,358490,,,,,,,
1,"[""20211017"",""900404""]",699-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211017"",""900404""]",699-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211017"",""900404""]",699-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211017"",""900404""]",699-D,,,1,,,,,,,,,,,00,0
1,"[""20211018"",""900378""]",,,,,2021-10-18,900378,Synthetic demo operating expense 900378,,,,,,,,,
1,"[""20211018"",""900378""]",700-C,,,,,,,C,167040,,,,,,,
1,"[""20211018"",""900378""]",700-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211018"",""900378""]",700-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211018"",""900378""]",700-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211018"",""900378""]",700-C,,,1,,,,,,,,,,,00,0
1,"[""20211018"",""900378""]",700-D,,,,,,,D,167040,,,,,,,
1,"[""20211018"",""900378""]",700-D,1,,,,,,,,6020,Demo Office Rent,,,,,
1,"[""20211018"",""900378""]",700-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211018"",""900378""]",700-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211018"",""900378""]",700-D,,,1,,,,,,,,,,,Q5,15185
1,"[""20211019"",""900402""]",,,,,2021-10-19,900402,Synthetic demo credit sale 900402,,,,,,,,,
1,"[""20211019"",""900402""]",701-C,,,,,,,C,71050,,,,,,,
1,"[""20211019"",""900402""]",701-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20211019"",""900402""]",701-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211019"",""900402""]",701-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20211019"",""900402""]",701-C,,,1,,,,,,,,,,,B5,6459
1,"[""20211019"",""900402""]",701-D,,,,,,,D,71050,,,,,,,
1,"[""20211019"",""900402""]",701-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211019"",""900402""]",701-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211019"",""900402""]",701-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211019"",""900402""]",701-D,,,1,,,,,,,,,,,00,0
1,"[""20211020"",""900359""]",,,,,2021-10-20,900359,Synthetic demo prepaid service 900359,,,,,,,,,
1,"[""20211020"",""900359""]",702-C,,,,,,,C,170010,,,,,,,
1,"[""20211020"",""900359""]",702-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211020"",""900359""]",702-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211020"",""900359""]",702-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211020"",""900359""]",702-C,,,1,,,,,,,,,,,00,0
1,"[""20211020"",""900359""]",702-D,,,,,,,D,170010,,,,,,,
1,"[""20211020"",""900359""]",702-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20211020"",""900359""]",702-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211020"",""900359""]",702-D,1,2-auxiliary-account,,,,,,,,,S006,Demo Insurance Services,auxiliary-account,,
1,"[""20211020"",""900359""]",702-D,,,1,,,,,,,,,,,00,0
1,"[""20211020"",""900375""]",,,,,2021-10-20,900375,Synthetic demo purchase on account 900375,,,,,,,,,
1,"[""20211020"",""900375""]",703-C,,,,,,,C,113680,,,,,,,
1,"[""20211020"",""900375""]",703-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211020"",""900375""]",703-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211020"",""900375""]",703-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211020"",""900375""]",703-C,,,1,,,,,,,,,,,00,0
1,"[""20211020"",""900375""]",703-D,,,,,,,D,113680,,,,,,,
1,"[""20211020"",""900375""]",703-D,1,,,,,,,,5000,Demo Purchases,,,,,
1,"[""20211020"",""900375""]",703-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211020"",""900375""]",703-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20211020"",""900375""]",703-D,,,1,,,,,,,,,,,Q5,10335
1,"[""20211021"",""900384""]",,,,,2021-10-21,900384,Synthetic demo customer receipt 900384,,,,,,,,,
1,"[""20211021"",""900384""]",704-C,,,,,,,C,188430,,,,,,,
1,"[""20211021"",""900384""]",704-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211021"",""900384""]",704-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211021"",""900384""]",704-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211021"",""900384""]",704-C,,,1,,,,,,,,,,,00,0
1,"[""20211021"",""900384""]",704-D,,,,,,,D,188430,,,,,,,
1,"[""20211021"",""900384""]",704-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211021"",""900384""]",704-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211021"",""900384""]",704-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211021"",""900384""]",704-D,,,1,,,,,,,,,,,00,0
1,"[""20211021"",""900409""]",,,,,2021-10-21,900409,Synthetic demo prepaid service 900409,,,,,,,,,
1,"[""20211021"",""900409""]",705-C,,,,,,,C,170990,,,,,,,
1,"[""20211021"",""900409""]",705-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211021"",""900409""]",705-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211021"",""900409""]",705-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211021"",""900409""]",705-C,,,1,,,,,,,,,,,00,0
1,"[""20211021"",""900409""]",705-D,,,,,,,D,170990,,,,,,,
1,"[""20211021"",""900409""]",705-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20211021"",""900409""]",705-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211021"",""900409""]",705-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20211021"",""900409""]",705-D,,,1,,,,,,,,,,,00,0
1,"[""20211022"",""900357""]",,,,,2021-10-22,900357,Synthetic demo vendor settlement 900357,,,,,,,,,
1,"[""20211022"",""900357""]",706-C,,,,,,,C,344900,,,,,,,
1,"[""20211022"",""900357""]",706-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211022"",""900357""]",706-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211022"",""900357""]",706-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211022"",""900357""]",706-C,,,1,,,,,,,,,,,00,0
1,"[""20211022"",""900357""]",706-D,,,,,,,D,344900,,,,,,,
1,"[""20211022"",""900357""]",706-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211022"",""900357""]",706-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211022"",""900357""]",706-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211022"",""900357""]",706-D,,,1,,,,,,,,,,,00,0
1,"[""20211023"",""900362""]",,,,,2021-10-23,900362,Synthetic demo credit sale 900362,,,,,,,,,
1,"[""20211023"",""900362""]",707-C,,,,,,,C,149380,,,,,,,
1,"[""20211023"",""900362""]",707-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20211023"",""900362""]",707-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211023"",""900362""]",707-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20211023"",""900362""]",707-C,,,1,,,,,,,,,,,B5,13580
1,"[""20211023"",""900362""]",707-D,,,,,,,D,149380,,,,,,,
1,"[""20211023"",""900362""]",707-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211023"",""900362""]",707-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211023"",""900362""]",707-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211023"",""900362""]",707-D,,,1,,,,,,,,,,,00,0
1,"[""20211023"",""900366""]",,,,,2021-10-23,900366,Synthetic demo purchase on account 900366,,,,,,,,,
1,"[""20211023"",""900366""]",708-C,,,,,,,C,222290,,,,,,,
1,"[""20211023"",""900366""]",708-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211023"",""900366""]",708-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211023"",""900366""]",708-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211023"",""900366""]",708-C,,,1,,,,,,,,,,,00,0
1,"[""20211023"",""900366""]",708-D,,,,,,,D,222290,,,,,,,
1,"[""20211023"",""900366""]",708-D,1,,,,,,,,5000,Demo Purchases,,,,,
