Document_ID,Document_Number,Document_Type,Partner_Type,Partner_Code,Document_Month,Transaction_ID,Line_ID,Line_Number,Item_Code,Item_Description,Quantity,Unit,Unit_Price,Net_Amount,Tax_Category,Tax_Rate,Tax_Amount,Gross_Amount,Tax_Rounding,Amount_Basis
DOC-20210328-0069,,Purchase invoice,S,13,2021-03,4124,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1181639,1094110,Reduced 8%,8,87529,1181639,floor,document-rate-total-tax-floor-reference-demo
DOC-20210328-0069,,Purchase invoice,S,13,2021-03,4124,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,475938,432671,Standard 10%,10,43267,475938,floor,document-rate-total-tax-floor-reference-demo
DOC-20210328-0069,,Purchase invoice,S,13,2021-03,4124,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,328233,303920,Reduced 8%,8,24313,328233,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0057,,Purchase invoice,S,14,2021-02,4125,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1793921,1661038,Reduced 8%,8,132883,1793921,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0057,,Purchase invoice,S,14,2021-02,4125,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,1414437,1285852,Standard 10%,10,128585,1414437,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0057,,Purchase invoice,S,14,2021-02,4125,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,827963,766633,Reduced 8%,8,61330,827963,floor,document-rate-total-tax-floor-reference-demo
DOC-20210328-0070,,Purchase invoice,S,14,2021-03,4126,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1292432,1174939,Standard 10%,10,117493,1292432,floor,document-rate-total-tax-floor-reference-demo
DOC-20210328-0070,,Purchase invoice,S,14,2021-03,4126,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,926649,858009,Reduced 8%,8,68640,926649,floor,document-rate-total-tax-floor-reference-demo
DOC-20210328-0070,,Purchase invoice,S,14,2021-03,4126,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,365782,332529,Standard 10%,10,33253,365782,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0058,,Purchase invoice,S,15,2021-02,4127,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,8145,7542,Reduced 8%,8,603,8145,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0058,,Purchase invoice,S,15,2021-02,4127,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,5158,4690,Standard 10%,10,468,5158,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0058,,Purchase invoice,S,15,2021-02,4127,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,3665,3394,Reduced 8%,8,271,3665,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0059,,Purchase invoice,S,15,2021-02,4128,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1014458,922235,Standard 10%,10,92223,1014458,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0059,,Purchase invoice,S,15,2021-02,4128,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,376799,348888,Reduced 8%,8,27911,376799,floor,document-rate-total-tax-floor-reference-demo
DOC-20210228-0059,,Purchase invoice,S,15,2021-02,4128,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,318830,289845,Standard 10%,10,28985,318830,floor,document-rate-total-tax-floor-reference-demo
DOC-20210328-0071,,Purchase invoice,S,15,2021-03,4129,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,600177,545616,Standard 10%,10,54561,600177,floor,document-rate-total-tax-floor-reference-demo
DOC-20210328-0071,,Purchase invoice,S,15,2021-03,4129,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,270080,250075,Reduced 8%,8,20005,270080,floor,document-rate-total-tax-floor-reference-demo
DOC-20210328-0071,,Purchase invoice,S,15,2021-03,4129,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,260077,236434,Standard 10%,10,23643,260077,floor,document-rate-total-tax-floor-reference-demo
DOC-20210430-0027,,Sales invoice,C,1,2021-04,223,1,1,AR-DEMO-01,Household goods (demo line),1,lot,725167,659243,Standard 10%,10,65924,725167,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0027,,Sales invoice,C,1,2021-04,223,1,2,AR-DEMO-02,Daily consumables (demo line),1,lot,517976,470888,Standard 10%,10,47088,517976,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0027,,Sales invoice,C,1,2021-04,223,1,3,AR-DEMO-03,General merchandise (demo line),1,lot,233089,211899,Standard 10%,10,21190,233089,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0004,,Sales invoice,C,2,2021-04,220,1,1,AR-DEMO-01,Household goods (demo line),1,lot,7228874,6571704,Standard 10%,10,657170,7228874,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0004,,Sales invoice,C,2,2021-04,220,1,2,AR-DEMO-02,Daily consumables (demo line),1,lot,4543864,4130785,Standard 10%,10,413079,4543864,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0004,,Sales invoice,C,2,2021-04,220,1,3,AR-DEMO-03,General merchandise (demo line),1,lot,1549044,1408222,Standard 10%,10,140822,1549044,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0019,,Sales invoice,C,3,2021-04,222,1,1,AR-DEMO-01,Household goods (demo line),1,lot,378755,344323,Standard 10%,10,34432,378755,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0019,,Sales invoice,C,3,2021-04,222,1,2,AR-DEMO-02,Daily consumables (demo line),1,lot,214390,194900,Standard 10%,10,19490,214390,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0019,,Sales invoice,C,3,2021-04,222,1,3,AR-DEMO-03,General merchandise (demo line),1,lot,142927,129934,Standard 10%,10,12993,142927,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0020,,Sales invoice,C,4,2021-04,222,2,1,AR-DEMO-01,Household goods (demo line),1,lot,623929,567208,Standard 10%,10,56721,623929,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0020,,Sales invoice,C,4,2021-04,222,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,317850,288955,Standard 10%,10,28895,317850,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0020,,Sales invoice,C,4,2021-04,222,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,258989,235445,Standard 10%,10,23544,258989,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0001,,Sales invoice,C,5,2021-04,219,1,1,AR-DEMO-01,Household goods (demo line),1,lot,744555,676868,Standard 10%,10,67687,744555,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0001,,Sales invoice,C,5,2021-04,219,1,2,AR-DEMO-02,Daily consumables (demo line),1,lot,496370,451246,Standard 10%,10,45124,496370,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0001,,Sales invoice,C,5,2021-04,219,1,3,AR-DEMO-03,General merchandise (demo line),1,lot,295459,268599,Standard 10%,10,26860,295459,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0013,,Sales invoice,C,6,2021-04,221,1,1,AR-DEMO-01,Household goods (demo line),1,lot,613278,557526,Standard 10%,10,55752,613278,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0013,,Sales invoice,C,6,2021-04,221,1,2,AR-DEMO-02,Daily consumables (demo line),1,lot,279741,254310,Standard 10%,10,25431,279741,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0013,,Sales invoice,C,6,2021-04,221,1,3,AR-DEMO-03,General merchandise (demo line),1,lot,161389,146717,Standard 10%,10,14672,161389,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0014,,Sales invoice,C,7,2021-04,221,2,1,AR-DEMO-01,Household goods (demo line),1,lot,589459,535872,Standard 10%,10,53587,589459,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0014,,Sales invoice,C,7,2021-04,221,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,376867,342607,Standard 10%,10,34260,376867,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0014,,Sales invoice,C,7,2021-04,221,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,280234,254758,Standard 10%,10,25476,280234,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0021,,Sales invoice,C,8,2021-04,222,3,1,AR-DEMO-01,Household goods (demo line),1,lot,480187,436534,Standard 10%,10,43653,480187,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0021,,Sales invoice,C,8,2021-04,222,3,2,AR-DEMO-02,Daily consumables (demo line),1,lot,270651,246046,Standard 10%,10,24605,270651,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0021,,Sales invoice,C,8,2021-04,222,3,3,AR-DEMO-03,General merchandise (demo line),1,lot,192074,174613,Standard 10%,10,17461,192074,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0022,,Sales invoice,C,9,2021-04,222,4,1,AR-DEMO-01,Household goods (demo line),1,lot,680118,618289,Standard 10%,10,61829,680118,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0022,,Sales invoice,C,9,2021-04,222,4,2,AR-DEMO-02,Daily consumables (demo line),1,lot,315417,286743,Standard 10%,10,28674,315417,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0022,,Sales invoice,C,9,2021-04,222,4,3,AR-DEMO-03,General merchandise (demo line),1,lot,206993,188176,Standard 10%,10,18817,206993,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0011,,Sales invoice,C,10,2021-04,220,9,1,AR-DEMO-01,Household goods (demo line),1,lot,183143,166494,Standard 10%,10,16649,183143,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0011,,Sales invoice,C,10,2021-04,220,9,2,AR-DEMO-02,Daily consumables (demo line),1,lot,117734,107031,Standard 10%,10,10703,117734,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0011,,Sales invoice,C,10,2021-04,220,9,3,AR-DEMO-03,General merchandise (demo line),1,lot,58867,53515,Standard 10%,10,5352,58867,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0006,,Sales invoice,C,11,2021-04,220,3,1,AR-DEMO-01,Household goods (demo line),1,lot,315681,286983,Standard 10%,10,28698,315681,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0006,,Sales invoice,C,11,2021-04,220,3,2,AR-DEMO-02,Daily consumables (demo line),1,lot,174169,158336,Standard 10%,10,15833,174169,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0006,,Sales invoice,C,11,2021-04,220,3,3,AR-DEMO-03,General merchandise (demo line),1,lot,130626,118751,Standard 10%,10,11875,130626,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0005,,Sales invoice,C,12,2021-04,220,2,1,AR-DEMO-01,Household goods (demo line),1,lot,4983534,4530486,Standard 10%,10,453048,4983534,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0005,,Sales invoice,C,12,2021-04,220,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,4104086,3730987,Standard 10%,10,373099,4104086,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0005,,Sales invoice,C,12,2021-04,220,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,1758894,1598995,Standard 10%,10,159899,1758894,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0007,,Sales invoice,C,13,2021-04,220,4,1,AR-DEMO-01,Household goods (demo line),1,lot,739651,672410,Standard 10%,10,67241,739651,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0007,,Sales invoice,C,13,2021-04,220,4,2,AR-DEMO-02,Daily consumables (demo line),1,lot,502963,457239,Standard 10%,10,45724,502963,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0007,,Sales invoice,C,13,2021-04,220,4,3,AR-DEMO-03,General merchandise (demo line),1,lot,428998,389999,Standard 10%,10,38999,428998,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0003,,Sales invoice,C,14,2021-04,219,3,1,AR-DEMO-01,Household goods (demo line),1,lot,730588,664171,Standard 10%,10,66417,730588,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0003,,Sales invoice,C,14,2021-04,219,3,2,AR-DEMO-02,Daily consumables (demo line),1,lot,401107,364643,Standard 10%,10,36464,401107,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0003,,Sales invoice,C,14,2021-04,219,3,3,AR-DEMO-03,General merchandise (demo line),1,lot,286505,260459,Standard 10%,10,26046,286505,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0008,,Sales invoice,C,14,2021-04,220,5,1,AR-DEMO-01,Household goods (demo line),1,lot,1070127,972843,Standard 10%,10,97284,1070127,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0008,,Sales invoice,C,14,2021-04,220,5,2,AR-DEMO-02,Daily consumables (demo line),1,lot,663178,602889,Standard 10%,10,60289,663178,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0008,,Sales invoice,C,14,2021-04,220,5,3,AR-DEMO-03,General merchandise (demo line),1,lot,331589,301445,Standard 10%,10,30144,331589,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0015,,Sales invoice,C,14,2021-04,221,3,1,AR-DEMO-01,Household goods (demo line),1,lot,650156,591051,Standard 10%,10,59105,650156,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0015,,Sales invoice,C,14,2021-04,221,3,2,AR-DEMO-02,Daily consumables (demo line),1,lot,400096,363724,Standard 10%,10,36372,400096,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0015,,Sales invoice,C,14,2021-04,221,3,3,AR-DEMO-03,General merchandise (demo line),1,lot,210050,190955,Standard 10%,10,19095,210050,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0023,,Sales invoice,C,14,2021-04,222,5,1,AR-DEMO-01,Household goods (demo line),1,lot,749530,681391,Standard 10%,10,68139,749530,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0023,,Sales invoice,C,14,2021-04,222,5,2,AR-DEMO-02,Daily consumables (demo line),1,lot,395207,359279,Standard 10%,10,35928,395207,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0023,,Sales invoice,C,14,2021-04,222,5,3,AR-DEMO-03,General merchandise (demo line),1,lot,381579,346890,Standard 10%,10,34689,381579,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0028,,Sales invoice,C,14,2021-04,223,2,1,AR-DEMO-01,Household goods (demo line),1,lot,590855,537141,Standard 10%,10,53714,590855,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0028,,Sales invoice,C,14,2021-04,223,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,290883,264439,Standard 10%,10,26444,290883,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0028,,Sales invoice,C,14,2021-04,223,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,199982,181802,Standard 10%,10,18180,199982,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0016,,Sales invoice,C,19,2021-04,221,4,1,AR-DEMO-01,Household goods (demo line),1,lot,454950,413591,Standard 10%,10,41359,454950,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0016,,Sales invoice,C,19,2021-04,221,4,2,AR-DEMO-02,Daily consumables (demo line),1,lot,227475,206796,Standard 10%,10,20679,227475,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0016,,Sales invoice,C,19,2021-04,221,4,3,AR-DEMO-03,General merchandise (demo line),1,lot,136485,124077,Standard 10%,10,12408,136485,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0024,,Sales invoice,C,20,2021-04,222,6,1,AR-DEMO-01,Household goods (demo line),1,lot,646010,587282,Standard 10%,10,58728,646010,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0024,,Sales invoice,C,20,2021-04,222,6,2,AR-DEMO-02,Daily consumables (demo line),1,lot,278452,253138,Standard 10%,10,25314,278452,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0024,,Sales invoice,C,20,2021-04,222,6,3,AR-DEMO-03,General merchandise (demo line),1,lot,211624,192386,Standard 10%,10,19238,211624,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0017,,Sales invoice,C,21,2021-04,221,5,1,AR-DEMO-01,Household goods (demo line),1,lot,433539,394126,Standard 10%,10,39413,433539,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0017,,Sales invoice,C,21,2021-04,221,5,2,AR-DEMO-02,Daily consumables (demo line),1,lot,248752,226138,Standard 10%,10,22614,248752,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0017,,Sales invoice,C,21,2021-04,221,5,3,AR-DEMO-03,General merchandise (demo line),1,lot,163466,148606,Standard 10%,10,14860,163466,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0029,,Sales invoice,C,22,2021-04,223,3,1,AR-DEMO-01,Household goods (demo line),1,lot,525260,477509,Standard 10%,10,47751,525260,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0029,,Sales invoice,C,22,2021-04,223,3,2,AR-DEMO-02,Daily consumables (demo line),1,lot,298855,271687,Standard 10%,10,27168,298855,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0029,,Sales invoice,C,22,2021-04,223,3,3,AR-DEMO-03,General merchandise (demo line),1,lot,217349,197590,Standard 10%,10,19759,217349,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0025,,Sales invoice,C,23,2021-04,222,7,1,AR-DEMO-01,Household goods (demo line),1,lot,312081,283710,Standard 10%,10,28371,312081,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0025,,Sales invoice,C,23,2021-04,222,7,2,AR-DEMO-02,Daily consumables (demo line),1,lot,259086,235533,Standard 10%,10,23553,259086,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0025,,Sales invoice,C,23,2021-04,222,7,3,AR-DEMO-03,General merchandise (demo line),1,lot,123654,112413,Standard 10%,10,11241,123654,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0012,,Sales invoice,C,24,2021-04,220,11,1,AR-DEMO-01,Household goods (demo line),1,lot,208400,189455,Standard 10%,10,18945,208400,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0012,,Sales invoice,C,24,2021-04,220,11,2,AR-DEMO-02,Daily consumables (demo line),1,lot,132318,120289,Standard 10%,10,12029,132318,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0012,,Sales invoice,C,24,2021-04,220,11,3,AR-DEMO-03,General merchandise (demo line),1,lot,89314,81195,Standard 10%,10,8119,89314,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0002,,Sales invoice,C,25,2021-04,219,2,1,AR-DEMO-01,Household goods (demo line),1,lot,1973144,1793767,Standard 10%,10,179377,1973144,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0002,,Sales invoice,C,25,2021-04,219,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,1014760,922509,Standard 10%,10,92251,1014760,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0002,,Sales invoice,C,25,2021-04,219,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,676506,615006,Standard 10%,10,61500,676506,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0009,,Sales invoice,C,26,2021-04,220,6,1,AR-DEMO-01,Household goods (demo line),1,lot,517401,470365,Standard 10%,10,47036,517401,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0009,,Sales invoice,C,26,2021-04,220,6,2,AR-DEMO-02,Daily consumables (demo line),1,lot,306069,278244,Standard 10%,10,27825,306069,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0009,,Sales invoice,C,26,2021-04,220,6,3,AR-DEMO-03,General merchandise (demo line),1,lot,153034,139122,Standard 10%,10,13912,153034,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0018,,Sales invoice,C,27,2021-04,221,6,1,AR-DEMO-01,Household goods (demo line),1,lot,446009,405463,Standard 10%,10,40546,446009,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0018,,Sales invoice,C,27,2021-04,221,6,2,AR-DEMO-02,Daily consumables (demo line),1,lot,275715,250650,Standard 10%,10,25065,275715,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0018,,Sales invoice,C,27,2021-04,221,6,3,AR-DEMO-03,General merchandise (demo line),1,lot,162185,147441,Standard 10%,10,14744,162185,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0026,,Sales invoice,C,28,2021-04,222,8,1,AR-DEMO-01,Household goods (demo line),1,lot,2437007,2215461,Standard 10%,10,221546,2437007,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0026,,Sales invoice,C,28,2021-04,222,8,2,AR-DEMO-02,Daily consumables (demo line),1,lot,1611569,1465063,Standard 10%,10,146506,1611569,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0026,,Sales invoice,C,28,2021-04,222,8,3,AR-DEMO-03,General merchandise (demo line),1,lot,668211,607465,Standard 10%,10,60746,668211,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0030,,Sales invoice,C,29,2021-04,223,4,1,AR-DEMO-01,Household goods (demo line),1,lot,249087,226443,Standard 10%,10,22644,249087,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0030,,Sales invoice,C,29,2021-04,223,4,2,AR-DEMO-02,Daily consumables (demo line),1,lot,132847,120770,Standard 10%,10,12077,132847,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0030,,Sales invoice,C,29,2021-04,223,4,3,AR-DEMO-03,General merchandise (demo line),1,lot,74726,67933,Standard 10%,10,6793,74726,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0010,,Sales invoice,C,30,2021-04,220,7,1,AR-DEMO-01,Household goods (demo line),1,lot,628778,571616,Standard 10%,10,57162,628778,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0010,,Sales invoice,C,30,2021-04,220,7,2,AR-DEMO-02,Daily consumables (demo line),1,lot,242528,220480,Standard 10%,10,22048,242528,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0010,,Sales invoice,C,30,2021-04,220,7,3,AR-DEMO-03,General merchandise (demo line),1,lot,233546,212315,Standard 10%,10,21231,233546,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0034,,Purchase invoice,S,1,2021-04,228,2,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,3063058,2784599,Standard 10%,10,278459,3063058,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0034,,Purchase invoice,S,1,2021-04,228,2,2,AP-DEMO-02,Packaging materials (demo line),1,lot,1932083,1756439,Standard 10%,10,175644,1932083,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0034,,Purchase invoice,S,1,2021-04,228,2,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,1036728,942480,Standard 10%,10,94248,1036728,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0031,,Purchase invoice,S,2,2021-04,227,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,106936,97215,Standard 10%,10,9721,106936,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0031,,Purchase invoice,S,2,2021-04,227,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,49593,45085,Standard 10%,10,4508,49593,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0031,,Purchase invoice,S,2,2021-04,227,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,29446,26769,Standard 10%,10,2677,29446,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0039,,Purchase invoice,S,2,2021-04,228,7,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,196704,178822,Standard 10%,10,17882,196704,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0039,,Purchase invoice,S,2,2021-04,228,7,2,AP-DEMO-02,Packaging materials (demo line),1,lot,121957,110870,Standard 10%,10,11087,121957,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0039,,Purchase invoice,S,2,2021-04,228,7,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,90484,82258,Standard 10%,10,8226,90484,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0044,,Purchase invoice,S,2,2021-04,229,4,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,81729,74299,Standard 10%,10,7430,81729,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0044,,Purchase invoice,S,2,2021-04,229,4,2,AP-DEMO-02,Packaging materials (demo line),1,lot,48774,44340,Standard 10%,10,4434,48774,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0044,,Purchase invoice,S,2,2021-04,229,4,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,22410,20373,Standard 10%,10,2037,22410,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0051,,Purchase invoice,S,2,2021-04,230,7,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,162157,147416,Standard 10%,10,14741,162157,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0051,,Purchase invoice,S,2,2021-04,230,7,2,AP-DEMO-02,Packaging materials (demo line),1,lot,72070,65518,Standard 10%,10,6552,72070,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0051,,Purchase invoice,S,2,2021-04,230,7,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,59200,53818,Standard 10%,10,5382,59200,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0052,,Purchase invoice,S,2,2021-04,231,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,41918,38108,Standard 10%,10,3810,41918,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0052,,Purchase invoice,S,2,2021-04,231,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,23616,21469,Standard 10%,10,2147,23616,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0052,,Purchase invoice,S,2,2021-04,231,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,8856,8051,Standard 10%,10,805,8856,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0037,,Purchase invoice,S,3,2021-04,228,5,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1658580,1507800,Standard 10%,10,150780,1658580,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0037,,Purchase invoice,S,3,2021-04,228,5,2,AP-DEMO-02,Packaging materials (demo line),1,lot,804160,731055,Standard 10%,10,73105,804160,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0037,,Purchase invoice,S,3,2021-04,228,5,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,452340,411218,Standard 10%,10,41122,452340,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0046,,Purchase invoice,S,4,2021-04,230,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,393109,357372,Standard 10%,10,35737,393109,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0046,,Purchase invoice,S,4,2021-04,230,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,308872,280793,Standard 10%,10,28079,308872,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0046,,Purchase invoice,S,4,2021-04,230,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,203574,185067,Standard 10%,10,18507,203574,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0049,,Purchase invoice,S,5,2021-04,230,5,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1660194,1509267,Standard 10%,10,150927,1660194,floor,document-rate-total-tax-floor-source-verified
DOC-20210430-0049,,Purchase invoice,S,5,2021-04,230,5,2,AP-DEMO-02,Packaging materials (demo line),1,lot,971057,882779,Standard 10%,10,88278,971057,floor,document-rate-total-tax-floor-source-verified
